date,state,positive,negative,pending,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200923,ME,5171,380864,,,14,441,2,,0,,4445,A+,9/22/2020 23:59,2020-09-22T23:59:00Z,09/22 19:59,140,441,2020-09-22T23:59:00Z,385507,6396,378826,4643,139,1,,,10205,515,9676,,,,,,,,23,25,10578,386035,posNeg,0,386035,0,-1,a56b807f8f4003ddd521d9a006193a548e6beae3,0,0,0,0,0,
20200922,ME,5146,370286,,,17,442,4,,0,,4407,A+,9/21/2020 23:59,2020-09-21T23:59:00Z,09/21 19:59,140,442,2020-09-21T23:59:00Z,374872,6327,368266,4617,139,1,,,10192,513,9665,,,,,,,,23,40,0,375432,posNeg,0,375432,0,2,1fa92a0fd540ccdecb190757e6203afbb9161eaf,0,0,0,0,0,
20200921,ME,5106,370286,,,17,440,6,,1,,4384,A+,9/20/2020 23:59,2020-09-20T23:59:00Z,09/20 19:59,140,440,2020-09-20T23:59:00Z,374872,6327,368266,4586,139,1,,,10192,513,9665,,,,,,,,23,27,1227,375392,posNeg,0,375392,1,1,9290ca1477b7801e635089ee86e13ca72fd1ad83,0,0,0,0,0,
20200920,ME,5079,369059,,,16,439,4,,1,,4364,A+,9/19/2020 23:59,2020-09-19T23:59:00Z,09/19 19:59,139,439,2020-09-19T23:59:00Z,373621,6301,367041,4562,138,1,,,10190,512,9664,,,,,,,,23,44,2907,374138,posNeg,0,374138,0,0,742b639b50a048e5acb8062072a6e26fac51f8e4,0,0,0,0,0,
20200919,ME,5035,366152,,,14,439,5,,1,,4346,A+,9/18/2020 23:59,2020-09-18T23:59:00Z,09/18 19:59,139,439,2020-09-18T23:59:00Z,370674,6280,364115,4522,138,1,,,10164,509,9641,,,,,,,,23,30,6733,371187,posNeg,0,371187,1,2,1f7ae979366d744cdc918d3a9061eca225335d77,0,0,0,0,0,
20200918,ME,5005,359419,,,11,437,5,,1,,4335,A+,9/17/2020 23:59,2020-09-17T23:59:00Z,09/17 19:59,138,437,2020-09-17T23:59:00Z,363911,6240,357397,4492,137,1,,,10147,509,9624,,,,,,,,23,43,13003,364424,posNeg,0,364424,0,1,c42bb395ab8c554a27db94d77eeaf861cdf073db,0,0,0,0,0,
20200917,ME,4962,346416,,,12,436,5,,0,,4317,A+,9/16/2020 23:59,2020-09-16T23:59:00Z,09/16 19:59,138,436,2020-09-16T23:59:00Z,350874,6190,344419,4458,137,1,,,10133,509,9610,,,,,,,,23,21,9170,351378,posNeg,0,351378,0,3,e10c5c8a682e56b07c03e8785231464d03ee6eaf,0,0,0,0,0,
20200916,ME,4941,337246,,,10,433,5,,0,,4307,A+,9/15/2020 23:59,2020-09-15T23:59:00Z,09/15 19:59,138,433,2020-09-15T23:59:00Z,341680,6161,335257,4434,137,1,,,10060,504,9542,,,,,,,,23,23,5675,342187,posNeg,0,342187,1,1,4b4dcb25b6d0b434a8c6f197f619b233574d026a,0,0,0,0,0,
20200915,ME,4918,331571,,,10,432,5,,0,,4280,A+,9/14/2020 23:59,2020-09-14T23:59:00Z,09/14 19:59,137,432,2020-09-14T23:59:00Z,335986,6130,329596,4415,136,1,,,10020,503,9503,,,,,,,,23,15,2697,336489,posNeg,0,336489,1,1,13b5d02abeceab39c94e2b88e16eedd0f49c4e3b,0,0,0,0,0,
20200914,ME,4903,328874,,,9,431,5,,3,,4237,A+,9/13/2020 23:59,2020-09-13T23:59:00Z,09/13 19:59,136,431,2020-09-13T23:59:00Z,333275,6110,326907,4401,135,1,,,9995,503,9478,,,,,,,,23,40,3569,333777,posNeg,0,333777,0,0,4701aba4223d0ab8d8232e46d88040bd7f420a59,0,0,0,0,0,
20200913,ME,4863,325305,,,11,431,6,,3,,4226,A+,9/12/2020 23:59,2020-09-12T23:59:00Z,09/12 19:59,136,431,2020-09-12T23:59:00Z,329681,6081,323343,4376,135,1,,,9990,503,9473,,,,,,,,23,29,5136,330168,posNeg,0,330168,1,0,ccbdec9185980e5a09a62336711d679699b546ef,0,0,0,0,0,
20200912,ME,4834,320169,,,10,431,6,,4,,4211,A+,9/11/2020 23:59,2020-09-11T23:59:00Z,09/11 19:59,135,431,2020-09-11T23:59:00Z,324518,6048,318215,4349,134,1,,,9957,503,9440,,,,,,,,23,42,4953,325003,posNeg,0,325003,1,-1,630d66f1d6509ebe637543eeccff90fe1c4d5156,0,0,0,0,0,
20200911,ME,4792,315216,,,10,432,6,,5,,4191,A+,9/10/2020 23:59,2020-09-10T23:59:00Z,09/10 19:59,134,432,2020-09-10T23:59:00Z,319533,6013,313267,4317,133,1,,,9943,503,9426,,,,,,,,23,32,6067,320008,posNeg,0,320008,0,1,330bae57e2e12a9c6e29804621d62fa6257b6ec2,0,0,0,0,0,
20200910,ME,4760,309149,,,11,431,7,,3,,4153,A+,9/9/2020 23:59,2020-09-09T23:59:00Z,09/09 19:59,134,431,2020-09-09T23:59:00Z,313436,5965,307221,4287,133,1,,,9931,500,9417,,,,,,,,23,26,4158,313909,posNeg,0,313909,0,2,cc7c164e6746b2087d42a51d505ce209cbe3c16b,0,0,0,0,0,
20200909,ME,4734,304991,,,9,429,7,,3,,4135,A+,9/8/2020 23:59,2020-09-08T23:59:00Z,09/08 19:59,134,429,2020-09-08T23:59:00Z,309249,5920,303080,4258,133,1,,,9907,499,9395,,,,,,,,23,21,6998,309725,posNeg,0,309725,0,0,b248a302dc343276a8a88ff0c0294ad3e5df41a1,0,0,0,0,0,
20200908,ME,4713,297993,,,7,429,6,,2,,4086,A+,9/7/2020 23:59,2020-09-07T23:59:00Z,09/07 19:59,134,429,2020-09-07T23:59:00Z,302237,5895,296094,4244,133,1,,,9906,499,9394,,,,,,,,23,12,2662,302706,posNeg,0,302706,0,2,98bf41c5061945f8102f247fcb9d19bb10facb11,0,0,0,0,0,
20200907,ME,4701,295331,,,8,427,3,,2,,4076,A+,9/6/2020 23:59,2020-09-06T23:59:00Z,09/06 19:59,134,427,2020-09-06T23:59:00Z,299561,5874,293439,4230,133,1,,,9904,499,9392,,,,,,,,23,19,3159,300032,posNeg,0,300032,0,3,01b155187f231e0eddc8d83f85daf5cfdac6f424,0,0,0,0,0,
20200906,ME,4682,292172,,,6,424,2,,2,,4049,A+,9/5/2020 23:59,2020-09-05T23:59:00Z,09/05 19:59,134,424,2020-09-05T23:59:00Z,296382,5853,290281,4210,133,1,,,9760,491,9256,,,,,,,,23,15,4864,296854,posNeg,0,296854,0,0,83b0a14ac187b727cfa37f2658d6224c8a386561,0,0,0,0,0,
20200905,ME,4667,287308,,,5,424,2,,2,,4037,A+,9/4/2020 23:59,2020-09-04T23:59:00Z,09/04 19:59,134,424,2020-09-04T23:59:00Z,291505,5837,285420,4197,133,1,,,9738,488,9237,,,,,,,,23,35,5337,291975,posNeg,0,291975,0,1,27662ce9809eb4dbbd5fbd152ac267e53798334e,0,0,0,0,0,
20200904,ME,4632,281971,,,9,423,5,,2,,4006,A+,9/3/2020 23:59,2020-09-03T23:59:00Z,09/03 19:59,134,423,2020-09-03T23:59:00Z,286135,5800,280089,4164,133,1,,,9722,484,9225,,,,,,,,23,15,5535,286603,posNeg,0,286603,1,-1,b768229837bb86e7554ef813908c66cea5c80595,0,0,0,0,0,
20200903,ME,4617,276436,,,9,424,4,,1,,3988,A+,9/2/2020 23:59,2020-09-02T23:59:00Z,09/02 19:59,133,424,2020-09-02T23:59:00Z,280581,5771,274564,4145,132,1,,,9700,482,9205,,,,,,,,23,50,7971,281053,posNeg,0,281053,0,1,50b9f60525a96a029f43ed7ed516e1c3bb447678,0,0,0,0,0,
20200902,ME,4567,268465,,,11,423,6,,1,,3978,A+,9/1/2020 23:59,2020-09-01T23:59:00Z,09/01 19:59,133,423,2020-09-01T23:59:00Z,272565,5717,266604,4100,132,1,,,9646,480,9153,,,,,,,,23,19,4278,273032,posNeg,0,273032,1,2,ba4cf8843edec5a8351cd82ac4de1939f7453db8,0,0,0,0,0,
20200901,ME,4548,264187,,,9,421,5,,1,,3945,A+,8/31/2020 23:59,2020-08-31T23:59:00Z,08/31 19:59,132,421,2020-08-31T23:59:00Z,268268,5686,262339,4081,131,1,,,9581,479,9089,,,,,,,,23,22,5778,268735,posNeg,0,268735,0,1,83a8ab3f48685dbfce06839cfada0088e9d0e852,0,0,0,0,0,
20200831,ME,4526,258409,,,6,420,4,,1,,3923,A+,8/30/2020 23:59,2020-08-30T23:59:00Z,08/30 19:59,132,420,2020-08-30T23:59:00Z,262469,5652,256576,4060,131,1,,,9548,479,9056,,,,,,,,23,14,3260,262935,posNeg,0,262935,0,0,d9e625e2bcfeb74ec514be058e611db8c791638e,0,0,0,0,0,
20200830,ME,4512,255149,,,7,420,4,,1,,3910,A+,8/29/2020 23:59,2020-08-29T23:59:00Z,08/29 19:59,132,420,2020-08-29T23:59:00Z,259196,5638,253317,4047,131,1,,,9537,479,9045,,,,,,,,23,23,4280,259661,posNeg,0,259661,0,2,8c33432e2e07a90185499838fb4f94b7826e092d,0,0,0,0,0,
20200829,ME,4489,250869,,,8,418,2,,1,,3899,A+,8/28/2020 23:59,2020-08-28T23:59:00Z,08/28 19:59,132,418,2020-08-28T23:59:00Z,254901,5613,249049,4032,131,1,,,9507,478,9016,,,,,,,,23,53,4132,255358,posNeg,0,255358,0,1,df5eb905671a1a92046553ac5e6a0b1c64182338,0,0,0,0,0,
20200828,ME,4436,246737,,,10,417,6,,1,,3887,A+,8/27/2020 23:59,2020-08-27T23:59:00Z,08/27 19:59,132,417,2020-08-27T23:59:00Z,250718,5568,244911,3981,131,1,,,9491,477,9001,,,,,,,,23,22,5224,251173,posNeg,0,251173,0,2,81dd740215b0cbc88da37a3637e512469950a504,0,0,0,0,0,
20200827,ME,4414,241513,,,9,415,4,,1,,3847,A+,8/26/2020 23:59,2020-08-26T23:59:00Z,08/26 19:59,132,415,2020-08-26T23:59:00Z,245474,5529,239707,3961,131,1,,,9469,474,8982,,,,,,,,23,25,3906,245927,posNeg,0,245927,0,3,47f8543e2b390c1fa6198de343a200020155c65d,0,0,0,0,0,
20200826,ME,4389,237607,,,8,412,5,,1,,3818,A+,8/25/2020 23:59,2020-08-25T23:59:00Z,08/25 19:59,132,412,2020-08-25T23:59:00Z,241549,5502,235811,3942,131,1,,,9431,474,8944,,,,,,,,23,21,4601,241996,posNeg,0,241996,1,2,760dbb2e3e9ed5557da469c44d8c5335f7ade1af,0,0,0,0,0,
20200825,ME,4368,233006,,,8,410,5,,1,,3784,A+,8/24/2020 23:59,2020-08-24T23:59:00Z,08/24 19:59,131,410,2020-08-24T23:59:00Z,236925,5472,231219,3919,130,1,,,9411,472,8926,,,,,,,,23,12,2506,237374,posNeg,0,237374,0,1,297933ba14732b2f1a76d8107a04ecad1f7717d7,0,0,0,0,0,
20200824,ME,4356,230500,,,6,409,5,,1,,3762,A+,8/23/2020 23:59,2020-08-23T23:59:00Z,08/23 19:59,131,409,2020-08-23T23:59:00Z,234410,5458,228718,3910,130,1,,,9409,470,8926,,,,,,,,23,21,3134,234856,posNeg,0,234856,0,1,77f156e4232c9bc844c42b6debae5db4debfa4a3,0,0,0,0,0,
20200823,ME,4335,227366,,,4,408,2,,1,,3734,A+,8/22/2020 23:59,2020-08-22T23:59:00Z,08/22 19:59,131,408,2020-08-22T23:59:00Z,231256,5436,225587,3890,130,1,,,9400,470,8917,,,,,,,,23,18,3932,231701,posNeg,0,231701,1,1,b0ade307eae44a0786559ff3b6eeaf0cf3757c49,0,0,0,0,0,
20200822,ME,4317,223434,,,4,407,1,,1,,3718,A+,8/21/2020 23:59,2020-08-21T23:59:00Z,08/21 19:59,130,407,2020-08-21T23:59:00Z,227306,5409,221664,3872,129,1,,,9365,467,8885,,,,,,,,23,32,3854,227751,posNeg,0,227751,1,0,ec004f2b76fec26de4cb5d4e18e85759b2e0e211,0,0,0,0,0,
20200821,ME,4285,219580,,,7,407,1,,1,,3698,A+,8/20/2020 23:59,2020-08-20T23:59:00Z,08/20 19:59,129,407,2020-08-20T23:59:00Z,223427,5375,217820,3847,128,1,,,9342,467,8862,,,,,,,,23,32,3648,223865,posNeg,0,223865,1,2,11cd64e42b71719144a2100f68a0b4b887b3c180,0,0,0,0,0,
20200820,ME,4253,215932,,,7,405,1,,1,,3679,A+,8/19/2020 23:59,2020-08-19T23:59:00Z,08/19 19:59,128,405,2020-08-19T23:59:00Z,219744,5330,214185,3812,127,1,,,9311,460,8838,,,,,,,,23,19,2924,220185,posNeg,0,220185,1,2,5ceb9e559b9e34c2e8481e4116acbedc95f8bc05,0,0,0,0,0,
20200819,ME,4234,213008,,,9,403,2,,1,,3662,A+,8/18/2020 23:59,2020-08-18T23:59:00Z,08/18 19:59,127,403,2020-08-18T23:59:00Z,216807,5311,211267,3799,126,1,,,9285,459,8813,,,,,,,,23,21,2895,217242,posNeg,0,217242,0,2,13e30c0acbc91aeb2dac16a81a646a6bed4c592b,0,0,0,0,0,
20200818,ME,4213,210113,,,10,401,5,,1,,3649,A+,8/17/2020 23:59,2020-08-17T23:59:00Z,08/17 19:59,127,401,2020-08-17T23:59:00Z,213894,5283,208383,3781,126,1,,,9268,456,8799,,,,,,,,23,16,1756,214326,posNeg,0,214326,0,2,70c4c3c6d286f46bd9eef9cac8cf958d458ddccd,0,0,0,0,0,
20200817,ME,4197,208357,,,10,399,3,,1,,3638,A+,8/16/2020 23:59,2020-08-16T23:59:00Z,08/16 19:59,127,399,2020-08-16T23:59:00Z,212124,5261,206635,3767,126,1,,,9260,456,8791,,,,,,,,23,29,2302,212554,posNeg,0,212554,0,-1,0d834e2d7a0ca4d5a20d9645acbbed60cee2c61c,0,0,0,0,0,
20200816,ME,4168,206055,,,9,400,2,,1,,3624,A+,8/15/2020 23:59,2020-08-15T23:59:00Z,08/15 19:59,127,400,2020-08-15T23:59:00Z,209802,5241,204335,3747,126,1,,,9254,454,8787,,,,,,,,23,24,2845,210223,posNeg,0,210223,0,1,962ef74ff2978d5a74560492450d59f765c6ddae,0,0,0,0,0,
20200815,ME,4144,203210,,,5,399,2,,1,,3616,A+,8/14/2020 23:59,2020-08-14T23:59:00Z,08/14 19:59,127,399,2020-08-14T23:59:00Z,206936,5215,201496,3726,126,1,,,9208,454,8741,,,,,,,,23,29,2282,207354,posNeg,0,207354,1,0,8bb14a6ff530675e71e1849ed93eb6acdbf5c189,0,0,0,0,0,
20200814,ME,4115,200928,,,6,399,2,,1,,3604,A+,8/13/2020 23:59,2020-08-13T23:59:00Z,08/13 19:59,126,399,2020-08-13T23:59:00Z,204625,5183,199219,3697,125,1,,,9186,450,8723,,,,,,,,23,26,2733,205043,posNeg,0,205043,0,4,aab5f930d392f22e73b4bbb45cc5984db6e277c7,0,0,0,0,0,
20200813,ME,4089,198195,,,11,395,5,,3,,3592,A+,8/12/2020 23:59,2020-08-12T23:59:00Z,08/12 19:59,126,395,2020-08-12T23:59:00Z,201874,5165,196488,3679,125,1,,,9165,446,8706,,,,,,,,23,19,3147,202284,posNeg,0,202284,0,1,c0b8d60bf1d16108416a173ebebf8ca79956f577,0,0,0,0,0,
20200812,ME,4070,195048,,,9,394,4,,1,,3579,A+,8/11/2020 23:59,2020-08-11T23:59:00Z,08/11 19:59,126,394,2020-08-11T23:59:00Z,198710,5138,193353,3662,125,1,,,9133,441,8679,,,,,,,,23,20,6645,199118,posNeg,0,199118,0,0,fb467e3d183f8ef4cad58420ca33159ecb0b09fa,0,0,0,0,0,
20200811,ME,4050,188403,,,9,394,4,,1,,3560,A+,8/10/2020 23:59,2020-08-10T23:59:00Z,08/10 19:59,126,394,2020-08-10T23:59:00Z,192047,5105,186723,3644,125,1,,,9117,441,8663,,,,,,,,23,1,1546,192453,posNeg,0,192453,1,1,ddd46573d426e1ca334df6d0c2183a65fc7a302c,0,0,0,0,0,
20200810,ME,4049,186857,,,8,393,3,,1,,3537,A+,8/9/2020 23:59,2020-08-09T23:59:00Z,08/09 19:59,125,393,2020-08-09T23:59:00Z,190498,5093,185189,3641,124,1,,,9110,440,8657,,,,,,,,23,7,1913,190906,posNeg,0,190906,0,0,f9b1bf4fcd44c3c075077d75b50be784e56ec97c,0,0,0,0,0,
20200809,ME,4042,184944,,,9,393,3,,1,,3512,A+,8/8/2020 23:59,2020-08-08T23:59:00Z,08/08 19:59,125,393,2020-08-08T23:59:00Z,188569,5076,183277,3625,124,1,,,9097,440,8644,,,,,,,,23,16,2569,188986,posNeg,0,188986,0,0,856f823373d12623d6f6b39a48e91f7b920d4e2d,0,0,0,0,0,
20200808,ME,4026,182375,,,9,393,4,,0,,3504,A+,8/7/2020 23:59,2020-08-07T23:59:00Z,08/07 19:59,125,393,2020-08-07T23:59:00Z,185984,5053,180715,3609,124,1,,,9031,435,8584,,,,,,,,23,12,2667,186401,posNeg,0,186401,1,0,184fd86201be04931076eed3ce534e31329a6307,0,0,0,0,0,
20200807,ME,4014,179708,,,10,393,5,,1,,3479,A+,8/6/2020 23:59,2020-08-06T23:59:00Z,08/06 19:59,124,393,2020-08-06T23:59:00Z,183307,5034,178061,3599,123,1,,,9016,433,8571,,,,,,,,23,17,2789,183722,posNeg,0,183722,0,3,891eb85713515109d96dbf4956f6721dacf03878,0,0,0,0,0,
20200806,ME,3997,176919,,,11,390,3,,1,,3475,A+,8/5/2020 23:59,2020-08-05T23:59:00Z,08/05 19:59,124,390,2020-08-05T23:59:00Z,180501,5010,175279,3582,123,1,,,8982,430,8540,,,,,,,,23,5,2666,180916,posNeg,0,180916,0,0,d3d8d0f2cbe13deb1757207489ae5e4c9212a2c3,0,0,0,0,0,
20200805,ME,3992,174253,,,10,390,4,,1,,3456,A+,8/4/2020 23:59,2020-08-04T23:59:00Z,08/04 19:59,124,390,2020-08-04T23:59:00Z,177821,4988,172622,3568,123,1,,,8952,426,8514,,,,,,,,23,17,2467,178245,posNeg,0,178245,1,2,cb1164b379388953927219a080b496e47434dd67,0,0,0,0,0,
20200804,ME,3975,171786,,,12,388,1,,1,,3424,A+,8/3/2020 23:59,2020-08-03T23:59:00Z,08/03 19:59,123,388,2020-08-03T23:59:00Z,175334,4961,170162,3548,122,1,,,8930,424,8494,,,,,,,,23,5,1611,175761,posNeg,0,175761,-1,-1,9ba5e24c880800b102f8535d90eaf469e381dda5,0,0,0,0,0,
20200803,ME,3970,170175,,,12,389,3,,1,,3396,A+,8/2/2020 23:59,2020-08-02T23:59:00Z,08/02 19:59,124,389,2020-08-02T23:59:00Z,173716,4944,168562,3541,122,2,,,8909,419,8478,,,,,,,,23,12,2059,174145,posNeg,0,174145,1,1,4844da9793f6c510f66d7a2ed481588049dd8268,0,0,0,0,0,
20200802,ME,3958,168116,,,12,388,4,,1,,3387,A+,8/1/2020 23:59,2020-08-01T23:59:00Z,08/01 19:59,123,388,2020-08-01T23:59:00Z,171651,4932,166510,3535,122,1,,,8898,418,8468,,,,,,,,23,21,2307,172074,posNeg,0,172074,0,0,bff003deb676777136f4029b55fde2451a5bf028,0,0,0,0,0,
20200801,ME,3937,165809,,,10,388,5,,1,,3377,A+,7/31/2020 23:59,2020-07-31T23:59:00Z,07/31 19:59,123,388,2020-07-31T23:59:00Z,169325,4905,164215,3516,122,1,,,8854,417,8425,,,,,,,,23,25,2554,169746,posNeg,0,169746,0,0,7e772e3a3e60a7a3c31cda0bfe1b2f14419985e7,0,0,0,0,0,
20200731,ME,3912,163255,,,12,388,7,,2,,3361,A+,7/30/2020 23:59,2020-07-30T23:59:00Z,07/30 19:59,123,388,2020-07-30T23:59:00Z,166754,4880,161670,3499,122,1,,,8821,413,8396,,,,,,,,23,24,2336,167167,posNeg,0,167167,1,2,7b8de8ce85c49c14f30eed0e0558be01079ffa8a,0,0,0,0,0,
20200730,ME,3888,160919,,,11,386,8,,3,,3345,A+,7/29/2020 23:59,2020-07-29T23:59:00Z,07/29 19:59,122,386,2020-07-29T23:59:00Z,164396,4846,159348,3477,121,1,,,8795,412,8371,,,,,,,,23,22,2708,164807,posNeg,0,164807,1,1,73cc572e674f70229d2838da93808c758cca53b2,0,0,0,0,0,
20200729,ME,3866,158211,,,11,385,8,,5,,3336,A+,7/28/2020 23:59,2020-07-28T23:59:00Z,07/28 19:59,121,385,2020-07-28T23:59:00Z,161668,4819,156649,3457,120,1,,,8751,407,8332,,,,,,,,23,28,2949,162077,posNeg,0,162077,0,1,7166fc036db1baf267a3ab785c13d1e3cd6cd3cb,0,0,0,0,0,
20200728,ME,3838,155262,,,12,384,7,,2,,3319,A+,7/27/2020 23:59,2020-07-27T23:59:00Z,07/27 19:59,121,384,2020-07-27T23:59:00Z,158695,4786,153711,3433,120,1,,,8734,405,8317,,,,,,,,23,6,1653,159100,posNeg,0,159100,2,1,e93c8eafc0e018f594d8091d7fbc23b096070ae6,0,0,0,0,0,
