date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200622,AZ,54586,372,375204,,totalTestsViral,593334,1992,4255,583,,379,,7581,6/22/2020 00:00,2020-06-22T00:00:00Z,06/21 20:00,1342,4255,2020-06-22T00:00:00Z,593334,,,54214,1251,91,,429418,148031,,,,,,,,,,04,2196,7850,429790,7690,429790,,3,0,6f15cf013cc8646432db63a1ec067c6cba57e70e,0,0,0,0,0,
20200621,AZ,52390,372,367354,,totalTestsViral,585644,1942,4255,556,,361,,7387,6/21/2020 00:00,2020-06-21T00:00:00Z,06/20 20:00,1339,4255,2020-06-21T00:00:00Z,585644,,,52018,1248,91,,419372,147565,,,,,,,,,,04,2592,11872,419744,13128,419744,,1,3,fdfd62cd86bb4f2495e3e3588a5c6664e6ad3d79,0,0,0,0,0,
20200620,AZ,49798,372,355482,,totalTestsViral,572516,1938,4252,546,,368,,7196,6/20/2020 00:00,2020-06-20T00:00:00Z,06/19 20:00,1338,4252,2020-06-20T00:00:00Z,572516,,,49426,1247,91,,404908,144366,,,,,,,,,,04,3109,9955,405280,22321,405280,,26,6,0c0ce63265e09b2e59a8e2c189868e4ceeaf01dd,0,0,0,0,0,
20200619,AZ,46689,366,345527,,totalTestsViral,550195,1832,4246,519,,362,,7018,6/19/2020 00:00,2020-06-19T00:00:00Z,06/18 20:00,1312,4246,2020-06-19T00:00:00Z,550195,,,46323,1224,88,,391850,140847,,,,,,,,,,04,3246,9238,392216,20636,392216,,41,5,0a2da12347282aafa323f7fea4684c080da179a2,0,0,0,0,0,
20200618,AZ,43443,358,336289,,totalTestsViral,529559,1667,4241,540,,341,,6863,6/18/2020 00:00,2020-06-18T00:00:00Z,06/17 20:00,1271,4241,2020-06-18T00:00:00Z,529559,,,43085,1184,87,,379374,138292,,,,,,,,,,04,2519,11020,379732,17723,379732,,32,17,7d030e32374bdf91506514a0ec65db8cd943465c,0,0,0,0,0,
20200617,AZ,40924,347,325269,,totalTestsViral,511836,1582,4224,531,,346,,6715,6/17/2020 00:00,2020-06-17T00:00:00Z,06/16 20:00,1239,4224,2020-06-17T00:00:00Z,511836,,,40577,1159,80,,365846,136117,,,,,,,,,,04,1827,10032,366193,17988,366193,,20,15,b141fa5ba085187949076465fcbf5e513ab145e5,0,0,0,0,0,
20200616,AZ,39097,343,315237,,totalTestsViral,493848,1506,4209,502,,340,,6598,6/16/2020 00:00,2020-06-16T00:00:00Z,06/15 20:00,1219,4209,2020-06-16T00:00:00Z,493848,,,38754,1140,79,,353991,135295,,,,,,,,,,04,2392,6685,354334,17774,354334,,25,27,a69458370a3748864a9320b01130a9b9bb187913,0,0,0,0,0,
20200615,AZ,36705,328,308552,,totalTestsViral,476074,1449,4182,464,,307,,6462,6/15/2020 00:00,2020-06-15T00:00:00Z,06/14 20:00,1194,4182,2020-06-15T00:00:00Z,476074,,,36377,1127,67,,344929,134173,,,,,,,,,,04,1014,6198,345257,6281,345257,,8,34,54aa2ad2509aa51af7b1074b66fd0eeddeb68035,0,0,0,0,0,
20200614,AZ,35691,317,302354,,totalTestsViral,469793,1457,4148,452,,317,,6333,6/14/2020 00:00,2020-06-14T00:00:00Z,06/13 20:00,1186,4148,2020-06-14T00:00:00Z,469793,,,35374,1119,67,,337728,131698,,,,,,,,,,04,1233,8415,338045,9317,338045,,3,33,f8ed577240b7123b106eb0608adf32bbcd58138f,0,0,0,0,0,
20200613,AZ,34458,312,293939,,totalTestsViral,460476,1412,4115,447,,309,,6209,6/13/2020 00:00,2020-06-13T00:00:00Z,06/12 20:00,1183,4115,2020-06-13T00:00:00Z,460476,,,34146,1116,67,,328085,128830,,,,,,,,,,04,1540,4078,328397,16337,328397,,39,36,ae3f4335a6650195967ab4d06f250696c397667d,0,0,0,0,0,
20200612,AZ,32918,309,289861,,totalTestsViral,444139,1336,4079,429,,278,,5980,6/12/2020 00:00,2020-06-12T00:00:00Z,06/11 20:00,1144,4079,2020-06-12T00:00:00Z,444139,,,30955,1060,67,,320816,122070,,,,,,,,,,04,1654,11543,322779,15088,322779,,17,38,20ed9a162cc57d27b2e66d2e6e17ea4590a01f6e,0,0,0,0,0,
20200611,AZ,31264,309,278318,,totalTestsViral,429051,1291,4041,429,,278,,5980,6/11/2020 00:00,2020-06-11T00:00:00Z,06/10 20:00,1127,4041,2020-06-11T00:00:00Z,429051,,,30955,1060,67,,309273,120054,,,,,,,,,,04,1412,8483,309582,15036,309582,,32,41,9f46e31511a27e935a8b8a468e93146e2889d16a,0,0,0,0,0,
20200610,AZ,29852,,269835,,totalTestsViral,414015,1274,4000,413,,273,,5851,6/10/2020 00:00,2020-06-10T00:00:00Z,06/09 20:00,1095,4000,2020-06-10T00:00:00Z,414015,,,,,,,299687,117257,,,,,,,,,,04,1556,4918,299687,15112,299687,,25,41,7fb9141cde5681b4db3233d50f7ea5987d156d12,0,0,0,0,0,
20200609,AZ,28296,,264917,,totalTestsViral,398903,1243,3959,438,,264,,5764,6/9/2020 00:00,2020-06-09T00:00:00Z,06/08 20:00,1070,3959,2020-06-09T00:00:00Z,398903,,,,,,,293213,115961,,,,,,,,,,04,618,4514,293213,14456,293213,,23,48,63a89de5b630236a3845881d7f113ba4d4c59233,0,0,0,0,0,
20200608,AZ,27678,,260403,,totalTestsViral,384447,1266,3911,390,,246,,5639,6/8/2020 00:00,2020-06-08T00:00:00Z,06/07 20:00,1047,3911,2020-06-08T00:00:00Z,384447,,,,,,,288081,114579,,,,,,,,,,04,789,5671,288081,4814,288081,,3,64,0ee8d705447f2dea0509d581eee7b565fd3b35b8,0,0,0,0,0,
20200607,AZ,26889,,254732,,totalTestsViral,379633,1252,3847,392,,248,,5517,6/7/2020 00:00,2020-06-07T00:00:00Z,06/06 20:00,1044,3847,2020-06-07T00:00:00Z,379633,,,,,,,281621,111625,,,,,,,,,,04,1438,8537,281621,6308,281621,,2,70,5e31073ce3e46b7d3053569caee645840ef985e1,0,0,0,0,0,
20200606,AZ,25451,,246195,,totalTestsViral,373325,1278,3777,391,,292,,5399,6/6/2020 00:00,2020-06-06T00:00:00Z,06/05 20:00,1042,3777,2020-06-06T00:00:00Z,373325,,,,,,,271646,109266,,,,,,,,,,04,1119,6662,271646,13828,271646,,30,65,2f2acad3139eac3e1a99e78b54c6ccb0d8d4e562,0,0,0,0,0,
20200605,AZ,24332,,239533,,totalTestsViral,359497,1234,3712,375,,241,,5298,6/5/2020 00:00,2020-06-05T00:00:00Z,06/04 20:00,1012,3712,2020-06-05T00:00:00Z,359497,,,,,,,263865,106390,,,,,,,,,,04,1579,12531,263865,12096,263865,,16,70,2afedcb6bf314abe1fae748a578d3d6b46c298ad,0,0,0,0,0,
20200604,AZ,22753,,227002,,totalTestsViral,347401,1079,3642,375,,223,,5172,6/4/2020 00:00,2020-06-04T00:00:00Z,06/03 20:00,996,3642,2020-06-04T00:00:00Z,347401,,,,,,,249755,101147,,,,,,,,,,04,520,4710,249755,11044,249755,,15,53,cb9a504e15ec762911c4f319280567cc4878f8e8,0,0,0,0,0,
20200603,AZ,22233,,222292,,totalTestsViral,336357,1092,3589,379,,239,,5076,6/3/2020 00:00,2020-06-03T00:00:00Z,06/02 20:00,981,3589,2020-06-03T00:00:00Z,336357,,,,,,,244525,100519,,,,,,,,,,04,983,5709,244525,11141,244525,,40,69,79f52e423850392bd696afcd10234232dc191195,0,0,0,0,0,
20200602,AZ,21250,,216583,,totalTestsViral,325216,1009,3520,380,,235,,4967,6/2/2020 00:00,2020-06-02T00:00:00Z,06/01 20:00,941,3520,2020-06-02T00:00:00Z,325216,,,,,,,237833,98756,,,,,,,,,,04,1127,8636,237833,11073,237833,,24,75,5bd157e4cf994ab440fdfa1c7dff795034d4479b,0,0,0,0,0,
20200601,AZ,20123,,207947,,totalTestsViral,314143,968,3445,377,,238,,4869,6/1/2020 00:00,2020-06-01T00:00:00Z,05/31 20:00,917,3445,2020-06-01T00:00:00Z,314143,,,,,,,228070,93856,,,,,,,,,,04,187,2677,228070,3481,228070,,11,66,45a3dbf967dfc33f5c78a949a9d92fb3625aa34a,0,0,0,0,0,
20200531,AZ,19936,,205270,,totalTestsViral,310662,973,3379,376,,239,,4761,5/31/2020 00:00,2020-05-31T00:00:00Z,05/30 20:00,906,3379,2020-05-31T00:00:00Z,310662,,,,,,,225206,93367,,,,,,,,,,04,681,7478,225206,9103,225206,,3,45,f834df890b6e0497904df07d07da72605bee3155,0,0,0,0,0,
20200530,AZ,19255,,197792,,totalTestsViral,301559,975,3334,386,,241,,4657,5/30/2020 00:00,2020-05-30T00:00:00Z,05/29 20:00,903,3334,2020-05-30T00:00:00Z,301559,,,,,,,217047,90668,,,,,,,,,,04,790,6444,217047,10822,217047,,18,53,503984228b982da9fe54d006df9ef680348b5db2,0,0,0,0,0,
20200529,AZ,18465,,191348,,totalTestsViral,290737,931,3281,378,,238,,4551,5/29/2020 00:00,2020-05-29T00:00:00Z,05/28 20:00,885,3281,2020-05-29T00:00:00Z,290737,,,,,,,209813,87682,,,,,,,,,,04,702,6197,209813,9146,209813,,28,58,26626ad72e1df6e7de2a5e79ba78fb754d0153bf,0,0,0,0,0,
20200528,AZ,17763,,185151,,totalTestsViral,281591,945,3223,374,,222,,4452,5/28/2020 00:00,2020-05-28T00:00:00Z,05/27 20:00,857,3223,2020-05-28T00:00:00Z,281591,,,,,,,202914,84691,,,,,,,,,,04,501,6147,202914,8255,202914,,26,51,afeaee84fdd311b2369457293d1b3f2013839184,0,0,0,0,0,
20200527,AZ,17262,,179004,,totalTestsViral,273336,911,3172,375,,237,,4361,5/27/2020 00:00,2020-05-27T00:00:00Z,05/26 20:00,831,3172,2020-05-27T00:00:00Z,273336,,,,,,,196266,83284,,,,,,,,,,04,479,5056,196266,9151,196266,,24,50,9845b531f80f73ebfced40986d9c4e431cf647a6,0,0,0,0,0,
20200526,AZ,16783,,173948,,totalTestsViral,264185,818,3122,336,,208,,4297,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,807,3122,2020-05-25T00:00:00Z,264185,,,,,,,190731,82338,,,,,,,,,,04,222,2727,190731,3181,190731,,1,45,409f9037d6d21b610ae07aa961145acfb347490f,0,0,0,0,0,
20200525,AZ,16561,,171221,,totalTestsViral,261004,833,3077,334,,212,,4204,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,806,3077,2020-05-25T00:00:00Z,261004,,,,,,,187782,80601,,,,,,,,,,04,222,3919,187782,3387,187782,,6,51,136683b730770792aa59f18dd0c6771ef158e031,0,0,0,0,0,
20200524,AZ,16339,,167302,,totalTestsViral,257617,804,3026,322,,201,,4132,5/24/2020 00:00,2020-05-24T00:00:00Z,05/23 20:00,800,3026,2020-05-24T00:00:00Z,257617,,,,,,,183641,77018,,,,,,,,,,04,300,2902,183641,6367,183641,,1,42,55246af4e57f636cfb7e8a1a15ce4eddc98f3c83,0,0,0,0,0,
20200523,AZ,16039,,164400,,totalTestsViral,251250,784,2984,309,,193,,4033,5/23/2020 00:00,2020-05-23T00:00:00Z,05/22 20:00,799,2984,2020-05-23T00:00:00Z,251250,12089,,,,,,180439,73350,2200,,,,,,,,,04,431,4005,180439,8156,180439,,24,41,9ea72d7a369d231d9fd644d2f337bc69f67bfdd0,0,0,0,0,0,
20200522,AZ,15608,,160395,,totalTestsViral,243094,796,2943,311,,203,,3949,5/22/2020 00:00,2020-05-22T00:00:00Z,05/21 20:00,775,2943,2020-05-22T00:00:00Z,243094,,,,,,,176003,69483,,,,,,,,,,04,293,4083,176003,7546,176003,,12,58,aba1f9d50a7cfe94046e31e68e5bbc3d2d16ac04,0,0,0,0,0,
20200521,AZ,15315,,156312,,totalTestsViral,235548,812,2885,299,,197,,3872,5/21/2020 00:00,2020-05-21T00:00:00Z,05/20 20:00,763,2885,2020-05-21T00:00:00Z,235548,,,,,,,171627,65790,,,,,,,,,,04,418,5774,171627,6829,171627,,16,49,7120507d9588c1b73c3ed26674f3a3cafeb0d3f3,0,0,0,0,0,
20200520,AZ,14897,,150538,,totalTestsViral,228719,810,2836,298,,208,,3773,5/20/2020 00:00,2020-05-20T00:00:00Z,05/19 20:00,747,2836,2020-05-20T00:00:00Z,228719,,,,,,,165435,61664,,,,,,,,,,04,331,3533,165435,8051,165435,,43,36,7eabfe072afb7305dfeb5f855a742a1c7e7027c0,0,0,0,0,0,
20200519,AZ,14566,,147005,,totalTestsViral,220668,792,2800,318,,201,,3693,5/19/2020 00:00,2020-05-19T00:00:00Z,05/18 20:00,704,2800,2020-05-19T00:00:00Z,220668,,,,,,,161571,59041,,,,,,,,,,04,396,4702,161571,9122,161571,,18,43,de796d0583830b55677a2a7f4f7e9dc43fae563b,0,0,0,0,0,
20200518,AZ,14170,,142303,,totalTestsViral,211546,820,2757,329,,200,,3570,5/18/2020 00:00,2020-05-18T00:00:00Z,05/17 20:00,686,2757,2020-05-18T00:00:00Z,211546,,,,,,,156473,56311,,,,,,,,,,04,233,4479,156473,3281,156473,,6,54,e45284af626cda49b4c6643a3ea622e01d14a496,0,0,0,0,0,
20200517,AZ,13937,,137824,,totalTestsViral,208265,796,2703,337,,201,,3450,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,680,2703,2020-05-17T00:00:00Z,208265,,,,,,,151761,51245,,,,,,,,,,04,306,4667,151761,12342,151761,,1,30,4a50bc6ad6d744c776331fd71ed5107a69be22ee,0,0,0,0,0,
20200516,AZ,13631,,133157,,totalTestsViral,195923,791,2673,344,,210,,3357,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,679,2673,2020-05-16T00:00:00Z,195923,,,,,,,146788,47716,,,,,,,,,,04,462,4325,146788,9674,146788,,28,37,eedc8e1822ab5365d7125f78341377a34c2da8fb,0,0,0,0,0,
20200515,AZ,13169,,128832,,totalTestsViral,186249,808,2636,313,,222,,3145,5/15/2020 00:00,2020-05-15T00:00:00Z,05/14 20:00,651,2636,2020-05-15T00:00:00Z,186249,,,,,,,142001,44903,,,,,,,,,,04,495,7168,142001,7269,142001,,27,41,74d82ce07426b4abb9db76431ac4dd766f74cd01,0,0,0,0,0,
20200514,AZ,12674,,121664,,totalTestsViral,178980,781,2595,323,,201,,3074,5/14/2020 00:00,2020-05-14T00:00:00Z,05/13 20:00,624,2595,2020-05-14T00:00:00Z,178980,,,,,,,134338,41117,,,,,,,,,,04,498,6090,134338,7445,134338,,30,52,1649e374780bd91fa6c503ef357776a17ff2d745,0,0,0,0,0,
20200513,AZ,12176,,115574,,totalTestsViral,171535,755,2543,292,,191,,2979,5/13/2020 00:00,2020-05-13T00:00:00Z,05/12 20:00,594,2543,2020-05-13T00:00:00Z,171535,,,,,,,127750,38060,,,,,,,,,,04,440,4468,127750,8094,127750,,32,39,2bdfa0351c10b1c7dd94603572fd17e0dcc48364,0,0,0,0,0,
20200512,AZ,11736,,111106,,totalTestsViral,163441,765,2504,318,,204,,2909,5/12/2020 00:00,2020-05-12T00:00:00Z,05/11 20:00,562,2504,2020-05-12T00:00:00Z,163441,,,,,,,122842,36209,,,,,,,,,,04,356,6022,122842,8195,122842,,20,42,2d9b791816fd5733ffbdf426499653b4e4387da1,0,0,0,0,0,
20200511,AZ,11380,,105084,,totalTestsViral,155246,717,2462,297,,201,,2852,5/11/2020 00:00,2020-05-11T00:00:00Z,05/10 20:00,542,2462,2020-05-11T00:00:00Z,155246,,,,,,,116464,33777,,,,,,,,,,04,261,5826,116464,2156,116464,,6,41,3a45fb6b66e9eb7d909a8e62a8fa16793e8bed6b,0,0,0,0,0,
20200510,AZ,11119,,99258,,totalTestsViral,153090,713,2421,300,,195,,2775,5/10/2020 00:00,2020-05-10T00:00:00Z,05/09 20:00,536,2421,2020-05-10T00:00:00Z,153090,,,,,,,110377,27362,,,,,,,,,,04,159,4408,110377,10983,110377,,4,35,4604179e24f0f22cf9a02bb8feced51116b32534,0,0,0,0,0,
20200509,AZ,10960,,94850,,totalTestsViral,142107,739,2386,296,,186,,2684,5/9/2020 00:00,2020-05-09T00:00:00Z,05/08 20:00,532,2386,2020-05-09T00:00:00Z,142107,,,,,,,105810,23130,,,,,,,,,,04,434,4251,105810,7030,105810,,15,36,194efea0009a4f1a2c78d957a7620fe907f38780,0,0,0,0,0,
20200508,AZ,10526,,90599,,totalTestsViral,135077,730,2350,295,,197,,1747,5/8/2020 00:00,2020-05-08T00:00:00Z,05/07 20:00,517,2350,2020-05-08T00:00:00Z,135077,,,,,,,101125,18782,,,,,,,,,,04,581,4110,101125,7106,101125,,67,58,7e6b52ff605b9b2fa44377078635aaea00f330e1,0,0,0,0,0,
20200507,AZ,9945,,86489,,totalTestsViral,127971,766,2292,288,,196,,1722,5/7/2020 00:00,2020-05-07T00:00:00Z,05/06 20:00,450,2292,2020-05-07T00:00:00Z,127971,,,,,,,96434,14652,,,,,,,,,,04,238,4459,96434,5702,96434,,24,48,cccfa1fea7848a2f4052ba4099f504448e0d5a41,0,0,0,0,0,
20200506,AZ,9707,,82030,,totalTestsViral,122269,754,2244,286,,193,,1693,5/6/2020 00:00,2020-05-06T00:00:00Z,05/05 20:00,426,2244,2020-05-06T00:00:00Z,122269,,,,,,,91737,,,,,,,,,,,04,402,3075,91737,5785,91737,,31,52,5487ea83778c6444b62fb521c27248d9dbdb7395,0,0,0,0,0,
20200505,AZ,9305,,78955,,totalTestsViral,116484,728,2192,303,,185,,1671,5/5/2020 00:00,2020-05-05T00:00:00Z,05/04 20:00,395,2192,2020-05-05T00:00:00Z,116484,,,,,,,88260,,,,,,,,,,,04,386,2621,88260,5685,88260,,33,57,e9560d4e854f7fe2db02959cb3f7a32e9d8f4b49,0,0,0,0,0,
20200504,AZ,8919,,76334,,totalTestsViral,110799,703,2135,288,,200,,1632,5/4/2020 00:00,2020-05-04T00:00:00Z,05/03 20:00,362,2135,2020-05-04T00:00:00Z,110799,,,,,,,85253,,,,,,,,,,,04,279,3855,85253,1632,85253,,0,46,55b0f36ef36cd6d9bbc62fd29ba7bda39b990ea4,0,0,0,0,0,
20200503,AZ,8640,,72479,,totalTestsViral,109167,732,2089,282,,192,,1597,5/3/2020 00:00,2020-05-03T00:00:00Z,05/02 20:00,362,2089,2020-05-03T00:00:00Z,109167,,,,,,,81119,,,,,,,,,,,04,276,2846,81119,6549,81119,,14,56,239de6051d42f5a987a38696db78109fbc3f146b,0,0,0,0,0,
20200502,AZ,8364,,69633,,totalTestsViral,102618,718,2033,291,,198,,1565,5/2/2020 00:00,2020-05-02T00:00:00Z,05/01 20:00,348,2033,2020-05-02T00:00:00Z,102618,,,,,,,77997,,,,,,,,,,,04,402,2716,77997,5124,77997,,18,47,43f25ec9775f002e683cca60992e7cf01dad5a24,0,0,0,0,0,
20200501,AZ,7962,,66917,,totalTestsViral,97494,709,1986,311,,187,,1528,5/1/2020 00:00,2020-05-01T00:00:00Z,04/30 20:00,330,1986,2020-05-01T00:00:00Z,97494,,,,,,,74879,,,,,,,,,,,04,314,2779,74879,4105,74879,,10,49,6a2e7e04685faf1182dcc6a1364851bb63d93bdc,0,0,0,0,0,
20200430,AZ,7648,,64138,,totalTestsViral,93389,755,1937,311,,194,,1499,4/30/2020 00:00,2020-04-30T00:00:00Z,04/29 20:00,320,1937,2020-04-30T00:00:00Z,93389,,,,,,,71786,,,,,,,,,,,04,446,2527,71786,3842,71786,,16,53,340d991ef5260d6f324e3a7f1cd8001abdd3b640,0,0,0,0,0,
20200429,AZ,7202,,61611,,totalTestsViral,89547,756,1884,312,,191,,1475,4/29/2020 00:00,2020-04-29T00:00:00Z,04/28 20:00,304,1884,2020-04-29T00:00:00Z,89547,,,,,,,68813,,,,,,,,,,,04,254,1121,68813,4060,68813,,11,60,a68ad828e4cf9f65334e822631da20c577f8c7f7,0,0,0,0,0,
20200428,AZ,6948,,60490,,totalTestsViral,85487,737,1824,303,,193,,1450,4/27/2020 00:00,2020-04-27T00:00:00Z,04/26 20:00,293,1824,2020-04-27T00:00:00Z,85487,,,,,,,67438,,,,,,,,,,,04,232,663,67438,3535,67438,,18,52,5b7d5be88729ade4f4d1ed904e3eb95e640babc1,0,0,0,0,0,
20200427,AZ,6716,,59827,,totalTestsViral,81952,647,1772,328,,200,,1418,4/27/2020 00:00,2020-04-27T00:00:00Z,04/26 20:00,275,1772,2020-04-27T00:00:00Z,81952,,,,,,,66543,,,,,,,,,,,04,190,1542,66543,892,66543,,0,56,921afaa078bba8a2b85d07cc4ccae7b530554f68,0,0,0,0,0,
20200426,AZ,6526,,58285,,totalTestsViral,81060,671,1716,308,,200,,1383,4/26/2020 00:00,2020-04-26T00:00:00Z,04/25 20:00,275,1716,2020-04-26T00:00:00Z,81060,,,,,,,64811,,,,,,,,,,,04,246,2057,64811,1163,64811,,9,44,649c1b35456c4a58744217929bc5954be8440cc4,0,0,0,0,0,
20200425,AZ,6280,,56228,,totalTestsViral,79897,697,1672,313,,191,,1345,4/25/2020 00:00,2020-04-25T00:00:00Z,04/24 20:00,266,1672,2020-04-25T00:00:00Z,79897,,,,,,,62508,,,,,,,,,,,04,235,1559,62508,2991,62508,,0,46,fd70284f8e7a8d4ba47407fbe8cb00688f61c8dd,0,0,0,0,0,
20200424,AZ,6045,,54669,,totalTestsViral,76906,639,1626,332,,186,,1313,4/24/2020 00:00,2020-04-24T00:00:00Z,04/23 20:00,266,1626,2020-04-24T00:00:00Z,76906,,,,,,,60714,,,,,,,,,,,04,276,1741,60714,2582,60714,,17,54,7c639497c821a5632ba8677ca424bbe73fcc69cb,0,0,0,0,0,
20200423,AZ,5769,,52928,,totalTestsViral,74324,699,1572,305,,201,,1282,4/23/2020 00:00,2020-04-23T00:00:00Z,04/22 20:00,249,1572,2020-04-23T00:00:00Z,74324,,,,,,,58697,,,,,,,,,,,04,310,1786,58697,2510,58697,,20,44,c9d119c845ca32c607fddfd7448e66e465e7bb33,0,0,0,0,0,
20200422,AZ,5459,,51142,,totalTestsViral,71814,664,1528,300,,195,,1265,4/22/2020 00:00,2020-04-22T00:00:00Z,04/21 20:00,229,1528,2020-04-22T00:00:00Z,71814,,,,,,,56601,,,,,,,,,,,04,208,1241,56601,2450,56601,,21,44,fb3dcbc56fa90476df17da29ab990e37be32f8a3,0,0,0,0,0,
20200421,AZ,5251,,49901,,totalTestsViral,69364,637,1484,285,,181,,1155,4/21/2020 00:00,2020-04-21T00:00:00Z,04/20 20:00,208,1484,2020-04-21T00:00:00Z,69364,,,,,,,55152,,,,,,,,,,,04,187,465,55152,2745,55152,,21,30,4069d929aef353404e322ffcc9e2bdb0bc7a0715,0,0,0,0,0,
20200420,AZ,5064,,49436,,totalTestsViral,66619,637,1454,285,,181,,1155,4/20/2020 00:00,2020-04-20T00:00:00Z,04/19 20:00,187,1454,2020-04-20T00:00:00Z,66619,,,,,,,54500,,,,,,,,,,,04,135,1375,54500,967,54500,,3,67,0a5b9b76d6a6aa7fac74b9a1aed95b0e1d03ad18,0,0,0,0,0,
20200419,AZ,4929,,48061,,totalTestsViral,65652,631,1387,283,,187,,994,4/19/2020 00:00,2020-04-19T00:00:00Z,04/18 20:00,184,1387,2020-04-19T00:00:00Z,65652,,,,,,,52990,,,,,,,,,,,04,210,1735,52990,981,52990,,7,46,119fa393a8810499cd5c63ea77e69caaf2748c87,0,0,0,0,0,
20200418,AZ,4719,,46326,,totalTestsViral,64671,566,1341,285,,178,,539,4/18/2020 00:00,2020-04-18T00:00:00Z,04/17 20:00,177,1341,2020-04-18T00:00:00Z,64671,,,,,,,51045,,,,,,,,,,,04,212,1603,51045,2458,51045,,8,52,faf5edcb270da92c8019e38e74efaf085eeb69a0,0,0,0,0,0,
20200417,AZ,4507,,44723,,totalTestsViral,62213,566,1289,285,,178,,539,4/17/2020 00:00,2020-04-17T00:00:00Z,04/16 20:00,169,1289,2020-04-17T00:00:00Z,62213,,,,,,,49230,,,,,,,,,,,04,273,1559,49230,2335,49230,,19,31,b792db7f198dd18fa90b0a095b0f13dd2482f263,0,0,0,0,0,
20200416,AZ,4234,,43164,,totalTestsViral,59878,578,1258,278,,188,,460,4/16/2020 00:00,2020-04-16T00:00:00Z,04/15 20:00,150,1258,2020-04-16T00:00:00Z,59878,,,,,,,47398,,,,,,,,,,,04,272,1816,47398,2216,47398,,8,45,0ac534a16bb03adfe43e08852fdb0d98db125100,0,0,0,0,0,
20200415,AZ,3962,,41348,,totalTestsViral,57662,590,1213,286,,202,,385,4/15/2020 00:00,2020-04-15T00:00:00Z,04/14 20:00,142,1213,2020-04-15T00:00:00Z,57662,,,,,,,45310,,,,,,,,,,,04,156,1058,45310,2171,45310,,11,42,e2d1e993d8ee45eb6648e1da522d3c1f66a0a954,0,0,0,0,0,
20200414,AZ,3806,,40290,,totalTestsViral,55491,580,1171,286,,216,,249,4/14/2020 00:00,2020-04-14T00:00:00Z,04/13 20:00,131,1171,2020-04-14T00:00:00Z,55491,,,,,,,44096,,,,,,,,,,,04,104,645,44096,2304,44096,,9,49,748a60ec4635b6898a3d618f327564e40ccc762f,0,0,0,0,0,
20200413,AZ,3702,,39645,,totalTestsViral,53187,525,1122,286,,195,,,4/13/2020 00:00,2020-04-13T00:00:00Z,04/12 20:00,122,1122,2020-04-13T00:00:00Z,53187,,,,,,,43347,,,,,,,,,,,04,163,1075,43347,898,43347,,7,48,7296d2e43c67e8fafd0952625cb7bc98385bb191,0,0,0,0,0,
20200412,AZ,3539,,38570,,totalTestsViral,52289,,1074,,,,,,4/12/2020 00:00,2020-04-12T00:00:00Z,04/11 20:00,115,1074,2020-04-12T00:00:00Z,52289,,,,,,,42109,,,,,,,,,,,04,146,1433,42109,854,42109,,7,37,2a8837e184e491eb98edc51d85d8cc16625b6a24,0,0,0,0,0,
20200411,AZ,3393,,37137,,totalTestsViral,51435,,1037,,,,,,4/11/2020 00:00,2020-04-11T00:00:00Z,04/10 20:00,108,1037,2020-04-11T00:00:00Z,51435,,,,,,,40530,,,,,,,,,,,04,281,2515,40530,1961,40530,,11,42,cf9fb382eb5c49e4b5d68324f84b9493f57ce773,0,0,0,0,0,
20200410,AZ,3112,,34622,,totalTestsViral,49474,,995,,,,,,4/10/2020 00:00,2020-04-10T00:00:00Z,04/09 20:00,97,995,2020-04-10T00:00:00Z,49474,,,,,,,37734,,,,,,,,,,,04,94,462,37734,2106,37734,,8,45,7139cea0b0819268eac02ecfd170da59e3f8aa43,0,0,0,0,0,
20200409,AZ,3018,,34160,,totalTestsViral,47368,,950,,,,,,4/9/2020 00:00,2020-04-09T00:00:00Z,04/08 20:00,89,950,2020-04-09T00:00:00Z,47368,,,,,,,37178,,,,,,,,,,,04,292,2322,37178,1889,37178,,9,44,01b6f1f553805fc69f7798d3a3c833a1b153e3e7,0,0,0,0,0,
