date,state,positive,negative,pending,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200927,CA,802308,13531190,,14333498,3129,,892,,,,,B,9/27/2020 02:59,2020-09-27T02:59:00Z,09/26 22:59,15587,,2020-09-27T02:59:00Z,14333498,,,802308,,,,,,,,,,,,,,,06,4071,146697,14333498,posNeg,150768,14333498,55,0,e5012b55002821c66c0dc1017eb492c11e40c2e6,0,0,0,0,0,
20200926,CA,798237,13384493,,14182730,3203,,862,,,,,B,9/26/2020 02:59,2020-09-26T02:59:00Z,09/25 22:59,15532,,2020-09-26T02:59:00Z,14182730,,,798237,,,,,,,,,,,,,,,06,4197,126286,14182730,posNeg,130483,14182730,134,0,bc22d39302ce5646a61aef19adbfa503f5de5e76,0,0,0,0,0,
20200925,CA,794040,13258207,,14052247,3307,,899,,,,,B,9/24/2020 02:59,2020-09-24T02:59:00Z,09/23 22:59,15398,,2020-09-24T02:59:00Z,14052247,,,794040,,,,,,,,,,,,,,,06,3400,95990,14052247,posNeg,99390,14052247,84,0,dc1ad4cec70e3f611d3c3453330d057af15b2802,0,0,0,0,0,
20200924,CA,790640,13162217,,13952857,3484,,914,,,,,B,9/24/2020 02:59,2020-09-24T02:59:00Z,09/23 22:59,15314,,2020-09-24T02:59:00Z,13952857,,,790640,,,,,,,,,,,,,,,06,3170,70264,13952857,posNeg,73434,13952857,110,0,87788642c4d9f1deb4ce4c35adb758e1c0e423f1,0,0,0,0,0,
20200923,CA,787470,13091953,,13879423,3557,,905,,,,,B,9/23/2020 02:59,2020-09-23T02:59:00Z,09/22 22:59,15204,,2020-09-23T02:59:00Z,13879423,,,787470,,,,,,,,,,,,,,,06,3146,72222,13879423,posNeg,75368,13879423,133,0,1463ec67a916e845ebd2cb9dcf143e860239b742,0,0,0,0,0,
20200922,CA,784324,13019731,,13804055,3520,,923,,,,,B,9/22/2020 02:59,2020-09-22T02:59:00Z,09/21 22:59,15071,,2020-09-22T02:59:00Z,13804055,,,784324,,,,,,,,,,,,,,,06,2630,128643,13804055,posNeg,131273,13804055,53,0,0997db487384449fe22a0cf5bfe0fea7cfe83c58,0,0,0,0,0,
20200921,CA,781694,12891088,,13672782,3459,,960,,,,,B,9/21/2020 02:59,2020-09-21T02:59:00Z,09/20 22:59,15018,,2020-09-21T02:59:00Z,13672782,,,781694,,,,,,,,,,,,,,,06,3294,146330,13672782,posNeg,149624,13672782,31,0,b690b9d123b355bc7c82db4025a3843fa608be9a,0,0,0,0,0,
20200920,CA,778400,12744758,,13523158,3441,,925,,,,,B,9/20/2020 02:59,2020-09-20T02:59:00Z,09/19 22:59,14987,,2020-09-20T02:59:00Z,13523158,,,778400,,,,,,,,,,,,,,,06,4265,175007,13523158,posNeg,179272,13523158,75,0,fd88a82366b400053d994227a86f175bbe8112b4,0,0,0,0,0,
20200919,CA,774135,12569751,,13343886,3510,,970,,,,,B,9/19/2020 02:59,2020-09-19T02:59:00Z,09/18 22:59,14912,,2020-09-19T02:59:00Z,13343886,,,774135,,,,,,,,,,,,,,,06,4304,162396,13343886,posNeg,166700,13343886,100,0,522bb98bd268b5cf7c3ed74cc7553f1850b8a02a,0,0,0,0,0,
20200918,CA,769831,12407355,,13177186,3570,,965,,,,,B,9/18/2020 02:59,2020-09-18T02:59:00Z,09/17 22:59,14812,,2020-09-18T02:59:00Z,13177186,,,769831,,,,,,,,,,,,,,,06,3630,93519,13177186,posNeg,97149,13177186,91,0,0b265eaae7709a2b3f25d312886050c3ef489db2,0,0,0,0,0,
20200917,CA,766201,12313836,,13080037,3621,,997,,,,,B,9/17/2020 02:59,2020-09-17T02:59:00Z,09/16 22:59,14721,,2020-09-17T02:59:00Z,13080037,,,766201,,,,,,,,,,,,,,,06,3238,76277,13080037,posNeg,79515,13080037,106,0,89879e61e98e2a49fd2a0ec480230d8094767e5b,0,0,0,0,0,
20200916,CA,762963,12237559,,13000522,3685,,1032,,,,,B,9/16/2020 02:59,2020-09-16T02:59:00Z,09/15 22:59,14615,,2020-09-16T02:59:00Z,13000522,,,762963,,,,,,,,,,,,,,,06,2950,69402,13000522,posNeg,72352,13000522,164,0,9ac5f7449cd7fadb6db00407b669e5202f4157f7,0,0,0,0,0,
20200915,CA,760013,12168157,,12928170,3735,,1044,,,,,B,9/15/2020 02:59,2020-09-15T02:59:00Z,09/14 22:59,14451,,2020-09-15T02:59:00Z,12928170,,,760013,,,,,,,,,,,,,,,06,2235,119746,12928170,posNeg,121981,12928170,66,0,a7ab220cb8dd363ada80a14d5ead586629a85154,0,0,0,0,0,
20200914,CA,757778,12048411,,12806189,3665,,1040,,,,,B,9/14/2020 02:59,2020-09-14T02:59:00Z,09/13 22:59,14385,,2020-09-14T02:59:00Z,12806189,,,757778,,,,,,,,,,,,,,,06,2855,113318,12806189,posNeg,116173,12806189,56,0,5f240069c3ef2b000d82060fc4c61f7b0225c0ef,0,0,0,0,0,
20200913,CA,754923,11935093,,12690016,3741,,1056,,,,,B,9/13/2020 02:59,2020-09-13T02:59:00Z,09/12 22:59,14329,,2020-09-13T02:59:00Z,12690016,,,754923,,,,,,,,,,,,,,,06,4625,128424,12690016,posNeg,133049,12690016,78,0,859c28aefef80eb5c5fd7f042024d17aa52879a1,0,0,0,0,0,
20200912,CA,750298,11806669,,12556967,3848,,1120,,,,,B,9/12/2020 02:59,2020-09-12T02:59:00Z,09/11 22:59,14251,,2020-09-12T02:59:00Z,12556967,,,750298,,,,,,,,,,,,,,,06,4107,101200,12556967,posNeg,105307,12556967,162,0,acc205e35bf0b160647dcb0e8d5ff8e8510b5d48,0,0,0,0,0,
20200911,CA,746191,11705469,,12451660,4023,,1172,,,,,B,9/11/2020 02:59,2020-09-11T02:59:00Z,09/10 22:59,14089,,2020-09-11T02:59:00Z,12451660,,,746191,,,,,,,,,,,,,,,06,3326,58343,12451660,posNeg,61669,12451660,111,0,711a528c1e9e5ccd9a5bab8e18df6a3e1894e1fd,0,0,0,0,0,
20200910,CA,742865,11647126,,12389991,4225,,1184,,,,,B,9/10/2020 02:59,2020-09-10T02:59:00Z,09/09 22:59,13978,,2020-09-10T02:59:00Z,12389991,,,742865,,,,,,,,,,,,,,,06,3338,42856,12389991,posNeg,46194,12389991,137,0,70bd888e8109152c7b9e305e5459098fd677ab2d,0,0,0,0,0,
20200909,CA,739527,11604270,,12343797,4425,,1233,,,,,B,9/9/2020 02:59,2020-09-09T02:59:00Z,09/08 22:59,13841,,2020-09-09T02:59:00Z,12343797,,,739527,,,,,,,,,,,,,,,06,1616,74233,12343797,posNeg,75849,12343797,83,0,dffe4b9b0b80083c25bfd3e7be98fca98ee07ed2,0,0,0,0,0,
20200908,CA,737911,11530037,,12267948,4297,,1217,,,,,B,9/8/2020 02:59,2020-09-08T02:59:00Z,09/07 22:59,13758,,2020-09-08T02:59:00Z,12267948,,,737911,,,,,,,,,,,,,,,06,2676,106980,12267948,posNeg,109656,12267948,32,0,f928882d5fdc32e6dca86ff19138dcc793687fbf,0,0,0,0,0,
20200907,CA,735235,11423057,,12158292,4285,,1244,,,,,B,9/6/2020 02:59,2020-09-06T02:59:00Z,09/05 22:59,13726,,2020-09-06T02:59:00Z,12158292,,,735235,,,,,,,,,,,,,,,06,3091,108010,12158292,posNeg,111101,12158292,17,0,5aaa984c0a0d57eb1ce497b3605faea9adfef7f8,0,0,0,0,0,
20200906,CA,732144,11315047,,12047191,4226,,1201,,,,,B,9/6/2020 02:59,2020-09-06T02:59:00Z,09/05 22:59,13709,,2020-09-06T02:59:00Z,12047191,,,732144,,,,,,,,,,,,,,,06,4905,125963,12047191,posNeg,130868,12047191,66,0,5f23f328eef045f751f7adb12260a64df1fc30e4,0,0,0,0,0,
20200905,CA,727239,11189084,,11916323,4242,,1242,,,,,B,9/5/2020 02:59,2020-09-05T02:59:00Z,09/04 22:59,13643,,2020-09-05T02:59:00Z,11916323,,,727239,,,,,,,,,,,,,,,06,4956,114397,11916323,posNeg,119353,11916323,153,0,630bf2ead0844d01ca0fc324633d61475a9f315a,0,0,0,0,0,
20200904,CA,722283,11074687,,11796970,4401,,1235,,,,,B,9/4/2020 02:59,2020-09-04T02:59:00Z,09/03 22:59,13490,,2020-09-04T02:59:00Z,11796970,,,722283,,,,,,,,,,,,,,,06,5106,127940,11796970,posNeg,133046,11796970,163,0,49735117d21bdd3611a6b354865cf374d74d5011,0,0,0,0,0,
20200903,CA,717177,10946747,,11663924,4571,,1270,,,,,B,9/3/2020 02:59,2020-09-03T02:59:00Z,09/02 22:59,13327,,2020-09-03T02:59:00Z,11663924,,,717177,,,,,,,,,,,,,,,06,5125,78429,11663924,posNeg,83554,11663924,164,0,b1412a711c1f5bd1f51e9cd58ce3c301af90c719,0,0,0,0,0,
20200902,CA,712052,10868318,,11580370,4851,,1339,,,,,B,9/2/2020 02:59,2020-09-02T02:59:00Z,09/01 22:59,13163,,2020-09-02T02:59:00Z,11580370,,,712052,,,,,,,,,,,,,,,06,4255,105419,11580370,posNeg,109674,11580370,145,0,61ce2c9982d886c3da71512bb44db09f2bd735a6,0,0,0,0,0,
20200901,CA,707797,10762899,,11470696,4869,,1352,,,,,B,9/1/2020 02:59,2020-09-01T02:59:00Z,08/31 22:59,13018,,2020-09-01T02:59:00Z,11470696,,,707797,,,,,,,,,,,,,,,06,3712,93679,11470696,posNeg,97391,11470696,85,0,84d8e0d2015f6b693b70c314aac4b9dfcfc40aef,0,0,0,0,0,
20200831,CA,704085,10669220,,11373305,4829,,1346,,,,,B,8/31/2020 02:59,2020-08-31T02:59:00Z,08/30 22:59,12933,,2020-08-31T02:59:00Z,11373305,,,704085,,,,,,,,,,,,,,,06,4176,137300,11373305,posNeg,141476,11373305,28,0,3772a213d9eba8933d8d80c678cdbb3496a8a730,0,0,0,0,0,
20200830,CA,699909,10531920,,11231829,4943,,1396,,,,,B,8/30/2020 02:59,2020-08-30T02:59:00Z,08/29 22:59,12905,,2020-08-30T02:59:00Z,11231829,,,699909,,,,,,,,,,,,,,,06,6070,116129,11231829,posNeg,122199,11231829,71,0,fc1002da8336e94b617fa67a120a50565b809560,0,0,0,0,0,
20200829,CA,693839,10415791,,11109630,5063,,1411,,,,,B,8/29/2020 02:59,2020-08-29T02:59:00Z,08/28 22:59,12834,,2020-08-29T02:59:00Z,11109630,,,693839,,,,,,,,,,,,,,,06,4981,94012,11109630,posNeg,98993,11109630,144,0,10876d6276c78db86ee67c532da5d4837617b077,0,0,0,0,0,
20200828,CA,688858,10321779,,11010637,5267,,1477,,,,,B,8/28/2020 02:59,2020-08-28T02:59:00Z,08/27 22:59,12690,,2020-08-28T02:59:00Z,11010637,,,688858,,,,,,,,,,,,,,,06,5329,86893,11010637,posNeg,92222,11010637,140,0,11c953ae6734d742b0656cb41eeb151018616d84,0,0,0,0,0,
20200827,CA,683529,10234886,,10918415,5397,,1492,,,,,B,8/27/2020 02:59,2020-08-27T02:59:00Z,08/26 22:59,12550,,2020-08-27T02:59:00Z,10918415,,,683529,,,,,,,,,,,,,,,06,4430,81228,10918415,posNeg,85658,10918415,143,0,dacee573f73d532ec5d18319e7e7747217187e45,0,0,0,0,0,
20200826,CA,679099,10153658,,10832757,5537,,1507,,,,,B,8/26/2020 02:59,2020-08-26T02:59:00Z,08/25 22:59,12407,,2020-08-26T02:59:00Z,10832757,,,679099,,,,,,,,,,,,,,,06,6004,64247,10832757,posNeg,70251,10832757,150,0,b1a45690a75bf9770c550a9cb7ad0d7d74857d0b,0,0,0,0,0,
20200825,CA,673095,10089411,,10762506,5561,,1540,,,,,B,8/25/2020 02:59,2020-08-25T02:59:00Z,08/24 22:59,12257,,2020-08-25T02:59:00Z,10762506,,,673095,,,,,,,,,,,,,,,06,4480,105539,10762506,posNeg,110019,10762506,105,0,d266d7c0413ead121eb17289ca17073f01eb71f7,0,0,0,0,0,
20200824,CA,668615,9983872,,10652487,5618,,1549,,,,,B,8/24/2020 00:00,2020-08-24T00:00:00Z,08/23 20:00,12152,,2020-08-24T00:00:00Z,10652487,,,668615,,,,,,,,,,,,,,,06,4946,106510,10652487,posNeg,111456,10652487,18,0,2527306bf42a7ca80ca609853b94d53c5f32678a,0,0,0,0,0,
20200823,CA,663669,9877362,,10541031,5665,,1582,,,,,B,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,12134,,2020-08-23T00:00:00Z,10541031,,,663669,,,,,,,,,,,,,,,06,6777,97902,10541031,posNeg,104679,10541031,146,0,94ac86846f39fa1d002749710742f7564bb4af5a,0,0,0,0,0,
20200822,CA,656892,9779460,,10436352,5873,,1675,,,,,B,8/22/2020 00:00,2020-08-22T00:00:00Z,08/21 20:00,11988,,2020-08-22T00:00:00Z,10436352,,,656892,,,,,,,,,,,,,,,06,6556,100424,10436352,posNeg,106980,10436352,167,0,8e95f7bdf0b7d27673076bb58707b91d127d259d,0,0,0,0,0,
20200821,CA,650336,9679036,,10329372,6039,,1706,,,,,B,8/21/2020 00:00,2020-08-21T00:00:00Z,08/20 20:00,11821,,2020-08-21T00:00:00Z,10329372,,,650336,,,,,,,,,,,,,,,06,5585,95821,10329372,posNeg,101406,10329372,135,0,c207b7130bc5487916def33e7d490a940b40c5e4,0,0,0,0,0,
20200820,CA,644751,9583215,,10227966,6212,,1707,,,,,B,8/20/2020 00:00,2020-08-20T00:00:00Z,08/19 20:00,11686,,2020-08-20T00:00:00Z,10227966,,,644751,,,,,,,,,,,,,,,06,5920,81363,10227966,posNeg,87283,10227966,163,0,71ff2fe29309540b0c1904e0c3f245d83a51a234,0,0,0,0,0,
20200819,CA,638831,9501852,,10140683,6479,,1761,,,,,B,8/19/2020 00:00,2020-08-19T00:00:00Z,08/18 20:00,11523,,2020-08-19T00:00:00Z,10140683,,,638831,,,,,,,,,,,,,,,06,6164,85480,10140683,posNeg,91644,10140683,181,0,c78a6f58924fede15c760665cb24889482c08ee4,0,0,0,0,0,
20200818,CA,632667,9416372,,10049039,6360,,1801,,,,,B,8/18/2020 00:00,2020-08-18T00:00:00Z,08/17 20:00,11342,,2020-08-18T00:00:00Z,10049039,,,632667,,,,,,,,,,,,,,,06,4636,110623,10049039,posNeg,115259,10049039,100,0,8e5c92067805347f18d43e4011637d98991059e1,0,0,0,0,0,
20200817,CA,628031,9305749,,9933780,6332,,1811,,,,,B,8/17/2020 00:00,2020-08-17T00:00:00Z,08/16 20:00,11242,,2020-08-17T00:00:00Z,9933780,,,628031,,,,,,,,,,,,,,,06,6469,129176,9933780,posNeg,135645,9933780,18,0,d2a8eb52fa329853459959ccc6d782253c5d23bb,0,0,0,0,0,
20200816,CA,621562,9176573,,9798135,6309,,1820,,,,,B,8/16/2020 00:00,2020-08-16T00:00:00Z,08/15 20:00,11224,,2020-08-16T00:00:00Z,9798135,,,621562,,,,,,,,,,,,,,,06,7873,109151,9798135,posNeg,117024,9798135,77,0,68082a4d3a8c46f6314faefe55d87ffef8d36ada,0,0,0,0,0,
20200815,CA,613689,9067422,,9681111,6327,,1812,,,,,B,8/15/2020 00:00,2020-08-15T00:00:00Z,08/14 20:00,11147,,2020-08-15T00:00:00Z,9681111,,,613689,,,,,,,,,,,,,,,06,12614,111899,9681111,posNeg,124513,9681111,151,0,8b7c090cadb57ecda1d063479100c5a88eee2e75,0,0,0,0,0,
20200814,CA,601075,8955523,,9556598,6364,,1850,,,,,B,8/14/2020 00:00,2020-08-14T00:00:00Z,08/13 20:00,10996,,2020-08-14T00:00:00Z,9556598,,,601075,,,,,,,,,,,,,,,06,7934,103171,9556598,posNeg,111105,9556598,188,0,6fb6325ad26b871b5e35147dceaf14acb3892665,0,0,0,0,0,
20200813,CA,593141,8852352,,9445493,6424,,1826,,,,,B,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,10808,,2020-08-13T00:00:00Z,9445493,,,593141,,,,,,,,,,,,,,,06,7085,134941,9445493,posNeg,142026,9445493,160,0,222a96687355a0c6e92f27c9d1cbbd03d46c64c6,0,0,0,0,0,
20200812,CA,586056,8717411,,9303467,6647,,1873,,,,,B,8/11/2020 00:00,2020-08-11T00:00:00Z,08/10 20:00,10648,,2020-08-11T00:00:00Z,9303467,,,586056,,,,,,,,,,,,,,,06,11645,105543,9303467,posNeg,117188,9303467,180,0,ffe924583c8cca6911baa2112469181c6d0020e8,0,0,0,0,0,
20200811,CA,574411,8611868,,9186279,6759,,1885,,,,,B,8/10/2020 00:00,2020-08-10T00:00:00Z,08/09 20:00,10468,,2020-08-10T00:00:00Z,9186279,,,574411,,,,,,,,,,,,,,,06,12500,175426,9186279,posNeg,187926,9186279,109,0,f909c445da5c70f88cf092ead4f89b4737fa2248,0,0,0,0,0,
20200810,CA,561911,8436442,,8998353,6770,,1879,,,,,B,8/9/2020 00:00,2020-08-09T00:00:00Z,08/08 20:00,10359,,2020-08-09T00:00:00Z,8998353,,,561911,,,,,,,,,,,,,,,06,7751,164483,8998353,posNeg,172234,8998353,66,0,4b13ef2c2c5dbd5bf7189e157eb77ace53acd0f0,0,0,0,0,0,
20200809,CA,554160,8271959,,8826119,6849,,1891,,,,,B,8/9/2020 00:00,2020-08-09T00:00:00Z,08/08 20:00,10293,,2020-08-09T00:00:00Z,8826119,,,554160,,,,,,,,,,,,,,,06,8373,110219,8826119,posNeg,118592,8826119,104,0,91495408f8f67d360a89a4b40dc6d38e314e2ea1,0,0,0,0,0,
20200808,CA,545787,8161740,,8707527,6956,,2038,,,,,B,8/8/2020 00:00,2020-08-08T00:00:00Z,08/07 20:00,10189,,2020-08-08T00:00:00Z,8707527,,,545787,,,,,,,,,,,,,,,06,7371,103274,8707527,posNeg,110645,8707527,178,0,4b63f09791def04de8cfbd6c772644f2c943e792,0,0,0,0,0,
20200807,CA,538416,8058466,,8596882,7277,,1978,,,,,B,8/7/2020 00:00,2020-08-07T00:00:00Z,08/06 20:00,10011,,2020-08-07T00:00:00Z,8596882,,,538416,,,,,,,,,,,,,,,06,8436,87983,8596882,posNeg,96419,8596882,142,0,e397b53c0efb280f01861b6a06c81f378fb21d13,0,0,0,0,0,
20200806,CA,529980,7970483,,8500463,7485,,2026,,,,,B,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,9869,,2020-08-06T00:00:00Z,8500463,,,529980,,,,,,,,,,,,,,,06,5258,85805,8500463,posNeg,91063,8500463,166,0,eaa2148505337cff60b7db8b5a5d26c75a939861,0,0,0,0,0,
20200805,CA,524722,7884678,,8409400,7552,,2005,,,,,B,8/5/2020 00:00,2020-08-05T00:00:00Z,08/04 20:00,9703,,2020-08-05T00:00:00Z,8409400,,,524722,,,,,,,,,,,,,,,06,5295,98392,8409400,posNeg,103687,8409400,202,0,6871d7ae2673a8a40dd0fb28b830d930f91be3ad,0,0,0,0,0,
20200804,CA,519427,7786286,,8305713,7630,,2082,,,,,B,8/4/2020 00:00,2020-08-04T00:00:00Z,08/03 20:00,9501,,2020-08-04T00:00:00Z,8305713,,,519427,,,,,,,,,,,,,,,06,4526,116491,8305713,posNeg,121017,8305713,113,0,eae132904e14cb6332c9437ab723a615b141d360,0,0,0,0,0,
20200803,CA,514901,7669795,,8184696,7629,,2069,,,,,B,8/3/2020 00:00,2020-08-03T00:00:00Z,08/02 20:00,9388,,2020-08-03T00:00:00Z,8184696,,,514901,,,,,,,,,,,,,,,06,5739,142982,8184696,posNeg,148721,8184696,32,0,a7e5732838d5943aa9a8c4936c25a15d4a2d01ae,0,0,0,0,0,
20200802,CA,509162,7526813,,8035975,7761,,2119,,,,,B,8/2/2020 00:00,2020-08-02T00:00:00Z,08/01 20:00,9356,,2020-08-02T00:00:00Z,8035975,,,509162,,,,,,,,,,,,,,,06,9032,140356,8035975,posNeg,149388,8035975,132,0,f49e3582dc7f28735214e5fe2cc5e4d956c9cb56,0,0,0,0,0,
20200801,CA,500130,7386457,,7886587,7754,,2120,,,,,B,7/31/2020 00:00,2020-07-31T00:00:00Z,07/30 20:00,9224,,2020-07-31T00:00:00Z,7886587,,,500130,,,,,,,,,,,,,,,06,6542,69004,7886587,posNeg,75546,7886587,219,0,508ca3cd8b105c801aab8f1b9d52e6acb4a19c7d,0,0,0,0,0,
20200731,CA,493588,7317453,,7811041,7999,,2163,,,,,B,7/31/2020 00:00,2020-07-31T00:00:00Z,07/30 20:00,9005,,2020-07-31T00:00:00Z,7811041,,,493588,,,,,,,,,,,,,,,06,8086,169115,7811041,posNeg,177201,7811041,96,0,7120aada3e21e93383f857d4827d8f6402c2b913,0,0,0,0,0,
20200730,CA,485502,7148338,,7633840,8198,,2220,,,,,B,7/30/2020 00:00,2020-07-30T00:00:00Z,07/29 20:00,8909,,2020-07-30T00:00:00Z,7633840,,,485502,,,,,,,,,,,,,,,06,10197,106177,7633840,posNeg,116374,7633840,194,0,cfc0bf58c06a8e1c882daa75f9a561c299d07f34,0,0,0,0,0,
20200729,CA,475305,7042161,,7517466,8439,,2209,,,,,B,7/29/2020 00:00,2020-07-29T00:00:00Z,07/28 20:00,8715,,2020-07-29T00:00:00Z,7517466,,,475305,,,,,,,,,,,,,,,06,8755,90845,7517466,posNeg,99600,7517466,197,0,8c0a9128eadb47f1c291c9674ab9456572aeec9e,0,0,0,0,0,
20200728,CA,466550,6951316,,7417866,8317,,2198,,,,,B,7/28/2020 00:00,2020-07-28T00:00:00Z,07/27 20:00,8518,,2020-07-28T00:00:00Z,7417866,,,466550,,,,,,,,,,,,,,,06,6000,115288,7417866,posNeg,121288,7417866,73,0,fd43c53de216d63b5b0df0533b2bf0c682b22b28,0,0,0,0,0,
20200727,CA,460550,6836028,,7296578,8820,,2284,,,,,B,7/27/2020 00:00,2020-07-27T00:00:00Z,07/26 20:00,8445,,2020-07-27T00:00:00Z,7296578,,,460550,,,,,,,,,,,,,,,06,6891,121548,7296578,posNeg,128439,7296578,29,0,02f0eac390abb4451e5e61ab6959633fee0082c6,0,0,0,0,0,
20200726,CA,453659,6714480,,7168139,8820,,2284,,,,,B,7/26/2020 00:00,2020-07-26T00:00:00Z,07/25 20:00,8416,,2020-07-26T00:00:00Z,7168139,,,453659,,,,,,,,,,,,,,,06,8259,112525,7168139,posNeg,120784,7168139,79,0,0127f5a0ed63c29737efa237f8210e24fa050c03,0,0,0,0,0,
20200725,CA,445400,6601955,,7047355,8820,,2284,,,,,B,7/25/2020 00:00,2020-07-25T00:00:00Z,07/24 20:00,8337,,2020-07-25T00:00:00Z,7047355,,,445400,,,,,,,,,,,,,,,06,10066,121413,7047355,posNeg,131479,7047355,151,0,087a82d828486c84c02f2b285b2f8d83f265a866,0,0,0,0,0,
20200724,CA,435334,6480542,,6915876,8820,,2284,,,,,B,7/24/2020 00:00,2020-07-24T00:00:00Z,07/23 20:00,8186,,2020-07-24T00:00:00Z,6915876,,,435334,,,,,,,,,,,,,,,06,9718,127854,6915876,posNeg,137572,6915876,159,0,182a2a25c85806d87b563fb4262c16528f00862a,0,0,0,0,0,
20200723,CA,425616,6352688,,6778304,8820,,2284,,,,,B,7/23/2020 00:00,2020-07-23T00:00:00Z,07/22 20:00,8027,,2020-07-23T00:00:00Z,6778304,,,425616,,,,,,,,,,,,,,,06,12040,101845,6778304,posNeg,113885,6778304,157,0,65bf645df1da9c7abdf3098c74f2dd11e214db8d,0,0,0,0,0,
20200722,CA,413576,6250843,,6664419,8820,,2284,,,,,B,7/22/2020 00:00,2020-07-22T00:00:00Z,07/21 20:00,7870,,2020-07-22T00:00:00Z,6664419,,,413576,,,,,,,,,,,,,,,06,12807,114680,6664419,posNeg,127487,6664419,115,0,2d2828f926bdcdd7e58cf6aea64e4e8a9e4bd044,0,0,0,0,0,
20200721,CA,400769,6136163,,6536932,8681,,2226,,,,,B,7/21/2020 00:00,2020-07-21T00:00:00Z,07/20 20:00,7755,,2020-07-21T00:00:00Z,6536932,,,400769,,,,,,,,,,,,,,,06,9231,113380,6536932,posNeg,122611,6536932,61,0,30433a4180f21ad06e6bd8fecd3abde2e2c15034,0,0,0,0,0,
20200720,CA,391538,6022783,,6414321,8419,,2157,,,,,B,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,7694,,2020-07-20T00:00:00Z,6414321,,,391538,,,,,,,,,,,,,,,06,6846,120623,6414321,posNeg,127469,6414321,9,0,0627dc6854c901fd0ce377d0360274b516084bc5,0,0,0,0,0,
20200719,CA,384692,5902160,,6286852,8398,,2107,,,,,B,7/19/2020 00:00,2020-07-19T00:00:00Z,07/18 20:00,7685,,2020-07-19T00:00:00Z,6286852,,,384692,,,,,,,,,,,,,,,06,9329,110305,6286852,posNeg,119634,6286852,90,0,5abd906902e4f0866926e400dab29016e6931e94,0,0,0,0,0,
20200718,CA,375363,5791855,,6167218,8502,,2125,,,,,B,7/18/2020 00:00,2020-07-18T00:00:00Z,07/17 20:00,7595,,2020-07-18T00:00:00Z,6167218,,,375363,,,,,,,,,,,,,,,06,9199,113920,6167218,posNeg,123119,6167218,120,0,35bb4da8900cd27479379b2a46b9de755052cce6,0,0,0,0,0,
20200717,CA,366164,5677935,,6044099,8450,,2153,,,,,B,7/17/2020 00:00,2020-07-17T00:00:00Z,07/16 20:00,7475,,2020-07-17T00:00:00Z,6044099,,,366164,,,,,,,,,,,,,,,06,9986,118605,6044099,posNeg,128591,6044099,130,0,d431e3ebd200c49aae58478794b6e8b5eb0d7c7a,0,0,0,0,0,
20200716,CA,356178,5559330,,5915508,8363,,2120,,,,,B,7/16/2020 00:00,2020-07-16T00:00:00Z,07/15 20:00,7345,,2020-07-16T00:00:00Z,5915508,,,356178,,,,,,,,,,,,,,,06,8544,113688,5915508,posNeg,122232,5915508,118,0,02f714b65e5c5d8de05222db9f7a3f65ee785696,0,0,0,0,0,
20200715,CA,347634,5445642,,5793276,8353,,2110,,,,,B,7/15/2020 00:00,2020-07-15T00:00:00Z,07/14 20:00,7227,,2020-07-15T00:00:00Z,5793276,,,347634,,,,,,,,,,,,,,,06,11126,107195,5793276,posNeg,118321,5793276,140,0,3bd06a7d5e2f4694421f23a13ff97b2f23c5ea98,0,0,0,0,0,
20200714,CA,336508,5338447,,5674955,8145,,2083,,,,,B,7/14/2020 00:00,2020-07-14T00:00:00Z,07/13 20:00,7087,,2020-07-14T00:00:00Z,5674955,,,336508,,,,,,,,,,,,,,,06,7346,123244,5674955,posNeg,130590,5674955,47,0,f8768af68683cbf36b13fe8affb769c26bb46136,0,0,0,0,0,
20200713,CA,329162,5215203,,5544365,7895,,2021,,,,,B,7/13/2020 00:00,2020-07-13T00:00:00Z,07/12 20:00,7040,,2020-07-13T00:00:00Z,5544365,,,329162,,,,,,,,,,,,,,,06,8358,129408,5544365,posNeg,137766,5544365,23,0,23ef95550b8b9a69deab6e3888fda910576d16c6,0,0,0,0,0,
20200712,CA,320804,5085795,,5406599,7854,,2020,,,,,B,7/12/2020 00:00,2020-07-12T00:00:00Z,07/11 20:00,7017,,2020-07-12T00:00:00Z,5406599,,,320804,,,,,,,,,,,,,,,06,8460,122444,5406599,posNeg,130904,5406599,72,0,4bf17172aeb24848ba1644579b7ed5bf935a2593,0,0,0,0,0,
