date,state,positive,negative,pending,totalTestResultsSource,totalTestResults,totalTestResultsIncrease,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200928,IN,118322,1247972,,NaN,1366294,7434,957,12654,299,2515,93,,92847,A+,9/27/2020 23:59,2020-09-27T23:59:00Z,09/27 19:59,3591,12654,2020-09-27T23:59:00Z,2029571,,,,3365,226,,1366294,,,,,,,,,,,18,872,6562,1366294,1366294,11,58,aaf7da4420652bf0f0b55142c66b3bdd0b07527a,0,0,0,0,0,
20200927,IN,117450,1241410,,NaN,1358860,8470,910,12596,282,2511,92,,92552,A+,9/26/2020 23:59,2020-09-26T23:59:00Z,09/26 19:59,3580,12596,2020-09-26T23:59:00Z,2012675,,,,3354,226,,1358860,,,,,,,,,,,18,901,7569,1358860,1358860,3,75,f8a6d6233217efa3accd26d5151d5e09185fcad9,0,0,0,0,0,
20200926,IN,116549,1233841,,NaN,1350390,8928,910,12521,259,2497,92,,92306,A+,9/25/2020 23:59,2020-09-25T23:59:00Z,09/25 19:59,3577,12521,2020-09-25T23:59:00Z,1989928,,,,3351,226,,1350390,,,,,,,,,,,18,1142,7786,1350390,1350390,11,58,da9f3a3fcd2d45b8c534d39c22d369dd16538aed,0,0,0,0,0,
20200925,IN,115407,1226055,,NaN,1341462,9854,856,12463,258,2484,83,,91866,A+,9/24/2020 23:59,2020-09-24T23:59:00Z,09/24 19:59,3566,12463,2020-09-24T23:59:00Z,1963006,,,,3340,226,,1341462,,,,,,,,,,,18,1171,8683,1341462,1341462,18,75,d2808ddc9f148d23a8eee142fdc25d8125980af5,0,0,0,0,0,
20200924,IN,114236,1217372,,NaN,1331608,8789,840,12388,261,2462,83,,90979,A+,9/23/2020 23:59,2020-09-23T23:59:00Z,09/23 19:59,3548,12388,2020-09-23T23:59:00Z,1937499,,,,3322,226,,1331608,,,,,,,,,,,18,899,7890,1331608,1331608,18,76,ad01de8844e2d862e335f280de54a359da2acbce,0,0,0,0,0,
20200923,IN,113337,1209482,,NaN,1322819,7379,815,12312,272,2448,78,,90069,A+,9/22/2020 23:59,2020-09-22T23:59:00Z,09/22 19:59,3530,12312,2020-09-22T23:59:00Z,1916433,,,,3305,225,,1322819,,,,,,,,,,,18,711,6668,1322819,1322819,10,47,2f46295b287353399b4b49ea48e32faa61e656bd,0,0,0,0,0,
20200922,IN,112626,1202814,,NaN,1315440,6795,759,12265,254,2439,79,,89072,A+,9/21/2020 23:59,2020-09-21T23:59:00Z,09/21 19:59,3520,12265,2020-09-21T23:59:00Z,1898563,,,,3295,225,,1315440,,,,,,,,,,,18,599,6196,1315440,1315440,8,81,7177f3e1c733b9a4966e62955a5ddb68439a1854,0,0,0,0,0,
20200921,IN,112027,1196618,,NaN,1308645,6705,766,12184,228,2428,72,,88173,A+,9/20/2020 23:59,2020-09-20T23:59:00Z,09/20 19:59,3512,12184,2020-09-20T23:59:00Z,1882248,,,,3287,225,,1308645,,,,,,,,,,,18,522,6183,1308645,1308645,6,41,ae05d780942a60a10259fcf139d105d2806b0a53,0,0,0,0,0,
20200920,IN,111505,1190435,,NaN,1301940,9325,754,12143,218,2410,72,,87090,A+,9/19/2020 23:59,2020-09-19T23:59:00Z,09/19 19:59,3506,12143,2020-09-19T23:59:00Z,1867826,,,,3281,225,,1301940,,,,,,,,,,,18,746,8579,1301940,1301940,3,52,24053150b95d97b084f7499209f9a90df88ecec0,0,0,0,0,0,
20200919,IN,110759,1181856,,NaN,1292615,11177,762,12091,239,2402,74,,86260,A+,9/18/2020 23:59,2020-09-18T23:59:00Z,09/18 19:59,3503,12091,2020-09-18T23:59:00Z,1844301,,,,3278,225,,1292615,,,,,,,,,,,18,1076,10101,1292615,1292615,8,56,3ce752a5bc35fa738daf0e7b4b8a40b58e2a05a9,0,0,0,0,0,
20200918,IN,109683,1171755,,NaN,1281438,11788,804,12035,235,2387,76,,86260,A+,9/17/2020 23:59,2020-09-17T23:59:00Z,09/17 19:59,3495,12035,2020-09-17T23:59:00Z,1813640,,,,3270,225,,1281438,,,,,,,,,,,18,1037,10751,1281438,1281438,17,53,e92ba4f74ef7460425b2bc7374bc4ec6f4c6b628,0,0,0,0,0,
20200917,IN,108646,1161004,,NaN,1269650,7758,778,11982,241,2376,72,,85334,A+,9/16/2020 23:59,2020-09-16T23:59:00Z,09/16 19:59,3478,11982,2020-09-16T23:59:00Z,1788208,,,,3253,225,,1269650,,,,,,,,,,,18,837,6921,1269650,1269650,6,64,7941070d3f9b7e92b71a3529c073d089fc30a959,0,0,0,0,0,
20200916,IN,107809,1154083,,NaN,1261892,7161,788,11918,237,2363,68,,84336,A+,9/15/2020 23:59,2020-09-15T23:59:00Z,09/15 19:59,3472,11918,2020-09-15T23:59:00Z,1770032,,,,3247,225,,1261892,,,,,,,,,,,18,580,6581,1261892,1261892,12,60,18a94d9a5fbf872e2f297b1be15fce7e90b24caf,0,0,0,0,0,
20200915,IN,107229,1147502,,NaN,1254731,7438,809,11858,230,2363,68,,83279,A+,9/14/2020 23:59,2020-09-14T23:59:00Z,09/14 19:59,3460,11858,2020-09-14T23:59:00Z,1756019,,,,3235,225,,1254731,,,,,,,,,,,18,689,6749,1254731,1254731,21,62,405a3ac6d2688bd06c5365a271cc787bf0bd83bf,0,0,0,0,0,
20200914,IN,106540,1140753,,NaN,1247293,8309,844,11796,230,2353,74,,82311,A+,9/13/2020 23:59,2020-09-13T23:59:00Z,09/13 19:59,3439,11796,2020-09-13T23:59:00Z,1738305,,,,3215,224,,1247293,,,,,,,,,,,18,736,7573,1247293,1247293,1,47,74b005a5712f816c15c6bd289993dc9e726bcd78,0,0,0,0,0,
20200913,IN,105804,1133180,,NaN,1238984,32004,731,11749,219,2338,72,,81405,A+,9/12/2020 23:59,2020-09-12T23:59:00Z,09/12 19:59,3438,11749,2020-09-12T23:59:00Z,1720326,,,,3214,224,,1238984,,,,,,,,,,,18,1243,30761,1238984,1238984,1,39,dbfad99da6bd59aa3921e3dbd2f4ee5a8931345e,0,0,0,0,0,
20200912,IN,104561,1102419,,NaN,1206980,23876,807,11710,234,2327,70,,81089,A+,9/11/2020 23:59,2020-09-11T23:59:00Z,09/11 19:59,3437,11710,2020-09-11T23:59:00Z,1666889,,,,3213,224,,1206980,,,,,,,,,,,18,1056,22820,1206980,1206980,17,59,db1e6f1dae2caa1defc3b5492303fa335375226b,0,0,0,0,0,
20200911,IN,103505,1079599,,NaN,1183104,18963,809,11651,225,2315,68,,80738,A+,9/10/2020 23:59,2020-09-10T23:59:00Z,09/10 19:59,3420,11651,2020-09-10T23:59:00Z,1618804,,,,3196,224,,1183104,,,,,,,,,,,18,1262,17701,1183104,1183104,10,60,d680d8092c937859ad52c190802abdbacea404ed,0,0,0,0,0,
20200910,IN,102243,1061898,,NaN,1164141,6123,833,11591,239,2310,68,,79859,A+,9/9/2020 23:59,2020-09-09T23:59:00Z,09/09 19:59,3410,11591,2020-09-09T23:59:00Z,1584532,,,,3186,224,,1164141,,,,,,,,,,,18,758,5365,1164141,1164141,13,63,a11d5df2582c208981060d7c3d1be07ec42562c0,0,0,0,0,0,
20200909,IN,101485,1056533,,NaN,1158018,7155,763,11528,229,2304,70,,78925,A+,9/8/2020 23:59,2020-09-08T23:59:00Z,09/08 19:59,3397,11528,2020-09-08T23:59:00Z,1572960,,,,3173,224,,1158018,,,,,,,,,,,18,705,6450,1158018,1158018,17,61,55482db6d2d4c52e9c16d85ed6569aa8f97e5460,0,0,0,0,0,
20200908,IN,100780,1050083,,NaN,1150863,4291,839,11467,246,2284,65,,77939,A+,9/7/2020 23:59,2020-09-07T23:59:00Z,09/07 19:59,3380,11467,2020-09-07T23:59:00Z,1559986,,,,3156,224,,1150863,,,,,,,,,,,18,386,3905,1150863,1150863,12,57,15697e80e499666b7201bb26a74a600a85035ca4,0,0,0,0,0,
20200907,IN,100394,1046178,,NaN,1146572,7704,771,11410,236,2278,63,,77015,A+,9/6/2020 23:59,2020-09-06T23:59:00Z,09/06 19:59,3368,11410,2020-09-06T23:59:00Z,1551731,,,,3144,224,,1146572,,,,,,,,,,,18,590,7114,1146572,1146572,4,45,7ac83c34b11c5a8fed827c7c64e6ba4feeb04c15,0,0,0,0,0,
20200906,IN,99804,1039064,,NaN,1138868,9790,751,11365,232,2271,70,,76023,A+,9/5/2020 23:59,2020-09-05T23:59:00Z,09/05 19:59,3364,11365,2020-09-05T23:59:00Z,1537182,,,,3140,224,,1138868,,,,,,,,,,,18,843,8947,1138868,1138868,2,47,c4d266d0635e0397243480ce6b27a21e5b768b33,0,0,0,0,0,
20200905,IN,98961,1030117,,NaN,1129078,11651,771,11318,249,2260,77,,75680,A+,9/4/2020 23:59,2020-09-04T23:59:00Z,09/04 19:59,3362,11318,2020-09-04T23:59:00Z,1518612,,,,3138,224,,1129078,,,,,,,,,,,18,1077,10574,1129078,1129078,12,53,ff6fcb85d8df07b290bc048c5f5ce303e6360eae,0,0,0,0,0,
20200904,IN,97884,1019543,,NaN,1117427,14389,865,11265,262,2246,78,,75222,A+,9/3/2020 23:59,2020-09-03T23:59:00Z,09/03 19:59,3350,11265,2020-09-03T23:59:00Z,1497703,,,,3127,223,,1117427,,,,,,,,,,,18,1030,13359,1117427,1117427,18,69,6e8177f093337a32bf18bb9d671af0393a15d858,0,0,0,0,0,
20200903,IN,96854,1006184,,NaN,1103038,10442,856,11196,257,2242,79,,74288,A+,9/2/2020 23:59,2020-09-02T23:59:00Z,09/02 19:59,3332,11196,2020-09-02T23:59:00Z,1474901,,,,3110,222,,1103038,,,,,,,,,,,18,1104,9338,1103038,1103038,7,53,057841eb3f0ccc25baed8273012ade6cf68603b1,0,0,0,0,0,
20200902,IN,95750,996846,,NaN,1092596,8831,887,11143,247,2237,69,,73390,A+,9/1/2020 23:59,2020-09-01T23:59:00Z,09/01 19:59,3325,11143,2020-09-01T23:59:00Z,1457009,,,,3106,219,,1092596,,,,,,,,,,,18,859,7972,1092596,1092596,13,49,00c355c1411336c1403659e505daae6da77cc5ff,0,0,0,0,0,
20200901,IN,94891,988874,,NaN,1083765,6818,848,11094,239,2230,74,,72391,A+,8/31/2020 23:59,2020-08-31T23:59:00Z,08/31 19:59,3312,11094,2020-08-31T23:59:00Z,1442887,,,,3093,219,,1083765,,,,,,,,,,,18,695,6123,1083765,1083765,16,51,5badcbbbe47f31d0f5a21196ea3b4bf0de7f6a7e,0,0,0,0,0,
20200831,IN,94196,982751,,NaN,1076947,11591,881,11043,222,2217,79,,71591,A+,8/30/2020 23:59,2020-08-30T23:59:00Z,08/30 19:59,3296,11043,2020-08-30T23:59:00Z,1431368,,,,3077,219,,1076947,,,,,,,,,,,18,883,10708,1076947,1076947,5,200,0ee7f3b2d1adfbda106a64a17448d86394175b54,0,0,0,0,0,
20200830,IN,93313,972043,,NaN,1065356,9563,883,10843,267,2163,79,,70534,A+,8/29/2020 23:59,2020-08-29T23:59:00Z,08/29 19:59,3291,10843,2020-08-29T23:59:00Z,1411760,,,,3072,219,,1065356,,,,,,,,,,,18,879,8684,1065356,1065356,6,4,46951f83a0afcedecbf853aac6635917190da8b0,0,0,0,0,0,
20200829,IN,92434,963359,,NaN,1055793,11744,880,10839,278,2167,72,,70183,A+,8/28/2020 23:59,2020-08-28T23:59:00Z,08/28 19:59,3285,10839,2020-08-28T23:59:00Z,1396309,,,,3066,219,,1055793,,,,,,,,,,,18,1121,10623,1055793,1055793,8,21,ecc9bece31187ac7b3e07b0ceea5b980d3e21806,0,0,0,0,0,
20200828,IN,91313,952736,,NaN,1044049,9303,867,10818,281,2158,67,,69723,A+,8/27/2020 23:59,2020-08-27T23:59:00Z,08/27 19:59,3277,10818,2020-08-27T23:59:00Z,1377180,,,,3058,219,,1044049,,,,,,,,,,,18,809,8494,1044049,1044049,11,71,4ef9d2e79a93eb2444745439e717e0f95c5fb9d9,0,0,0,0,0,
20200827,IN,90504,944242,,NaN,1034746,12209,882,10747,279,2156,71,,68675,A+,8/26/2020 23:59,2020-08-26T23:59:00Z,08/26 19:59,3266,10747,2020-08-26T23:59:00Z,1361951,,,,3047,219,,1034746,,,,,,,,,,,18,1145,11064,1034746,1034746,7,142,56bc8692b352a1954eb40698e13eeaec24819a8e,0,0,0,0,0,
20200826,IN,89359,933178,,NaN,1022537,11556,948,10605,283,2121,75,,67673,A+,8/25/2020 23:59,2020-08-25T23:59:00Z,08/25 19:59,3259,10605,2020-08-25T23:59:00Z,1342628,,,,3041,218,,1022537,,,,,,,,,,,18,938,10618,1022537,1022537,18,188,6c3da273f957bf824a110f919e2915b915ed3fa7,0,0,0,0,0,
20200825,IN,88421,922560,,NaN,1010981,8943,987,10417,276,2099,77,,66703,A+,8/24/2020 23:59,2020-08-24T23:59:00Z,08/24 19:59,3241,10417,2020-08-24T23:59:00Z,1325229,,,,3023,218,,1010981,,,,,,,,,,,18,829,8114,1010981,1010981,16,74,10833b5336a06afe661d09d13462e87a55407492,0,0,0,0,0,
20200824,IN,87592,914446,,NaN,1002038,24236,912,10343,248,2085,75,,64131,A+,8/23/2020 23:59,2020-08-23T23:59:00Z,08/23 19:59,3225,10343,2020-08-23T23:59:00Z,1310589,,,,3008,217,,1002038,,,,,,,,,,,18,1660,22576,1002038,1002038,5,62,1e5541dfcfc87242ebe71a027837ea663a545674,0,0,0,0,0,
20200823,IN,85932,891870,,NaN,977802,8156,894,10281,252,2076,70,,64131,A+,8/22/2020 23:59,2020-08-22T23:59:00Z,08/22 19:59,3220,10281,2020-08-22T23:59:00Z,1273212,,,,3003,217,,977802,,,,,,,,,,,18,615,7541,977802,977802,2,62,23b0d3c721d3d89310dc5fe261d60b5612e3a1cc,0,0,0,0,0,
20200822,IN,85317,884329,,NaN,969646,11214,883,10219,235,2067,76,,64131,A+,8/21/2020 23:59,2020-08-21T23:59:00Z,08/21 19:59,3218,10219,2020-08-21T23:59:00Z,1258884,,,,3001,217,,969646,,,,,,,,,,,18,1000,10214,969646,969646,10,87,9e783071a3d269528d52a8556356b1e1e4ce3f78,0,0,0,0,0,
20200821,IN,84317,874115,,NaN,958432,12961,860,10132,252,2051,81,,64131,A+,8/20/2020 23:59,2020-08-20T23:59:00Z,08/20 19:59,3208,10132,2020-08-20T23:59:00Z,1240082,,,,2992,216,,958432,,,,,,,,,,,18,1040,11921,958432,958432,17,-13,7a9e4924df26c8543dadb7829834478efabede89,0,0,0,0,0,
20200820,IN,83277,862194,,NaN,945471,11438,921,10145,257,2069,78,,63262,A+,8/19/2020 23:59,2020-08-19T23:59:00Z,08/19 19:59,3191,10145,2020-08-19T23:59:00Z,1219850,,,,2979,212,,945471,,,,,,,,,,,18,941,10497,945471,945471,11,55,868351e33ae49b452cc75ec8d6e239062882580c,0,0,0,0,0,
20200819,IN,82336,851697,,NaN,934033,5419,842,10090,249,2059,88,,62483,A+,8/18/2020 23:59,2020-08-18T23:59:00Z,08/18 19:59,3180,10090,2020-08-18T23:59:00Z,1202015,,,,2968,212,,934033,,,,,,,,,,,18,489,4930,934033,934033,15,53,8283355e6f2f4535ea9ca91851443b3563b2a876,0,0,0,0,0,
20200818,IN,81847,846767,,NaN,928614,13981,849,10037,251,2052,94,,61518,A+,8/17/2020 23:59,2020-08-17T23:59:00Z,08/17 19:59,3165,10037,2020-08-17T23:59:00Z,1192986,,,,2954,211,,928614,,,,,,,,,,,18,841,13140,928614,928614,30,64,a5ef933ef7461bf8ec218041d5e29ed2f9e24963,0,0,0,0,0,
20200817,IN,81006,833627,,NaN,914633,7782,900,9973,262,2033,95,,60677,A+,8/16/2020 23:59,2020-08-16T23:59:00Z,08/16 19:59,3135,9973,2020-08-16T23:59:00Z,1175330,,,,2926,209,,914633,,,,,,,,,,,18,591,7191,914633,914633,2,38,df77e1ff152ef29152371918707a5e5e4d3e7ac2,0,0,0,0,0,
20200816,IN,80415,826436,,NaN,906851,9236,944,9935,265,2035,92,,59801,A+,8/15/2020 23:59,2020-08-15T23:59:00Z,08/15 19:59,3133,9935,2020-08-15T23:59:00Z,1162594,,,,2924,209,,906851,,,,,,,,,,,18,739,8497,906851,906851,5,63,eeedeb26921077bfc312510cf245ba8394c65c22,0,0,0,0,0,
20200815,IN,79676,817939,,NaN,897615,11126,922,9872,267,2032,88,,59488,A+,8/14/2020 23:59,2020-08-14T23:59:00Z,08/14 19:59,3128,9872,2020-08-14T23:59:00Z,1149279,,,,2921,207,,897615,,,,,,,,,,,18,1044,10082,897615,897615,15,71,8cedfb397bd6778217fcd32ef503840760758fff,0,0,0,0,0,
20200814,IN,78632,807857,,NaN,886489,8519,910,9801,291,2007,80,,59073,A+,8/13/2020 23:59,2020-08-13T23:59:00Z,08/13 19:59,3113,9801,2020-08-13T23:59:00Z,1130012,,,,2906,207,,886489,,,,,,,,,,,18,1067,7452,886489,886489,8,123,5eefce8860823a01efdc0ab924acae87b3d99404,0,0,0,0,0,
20200813,IN,77565,800405,,NaN,877970,10976,991,9678,290,1975,86,,57209,A+,8/12/2020 23:59,2020-08-12T23:59:00Z,08/12 19:59,3105,9678,2020-08-12T23:59:00Z,1114002,,,,2898,207,,877970,,,,,,,,,,,18,1043,9933,877970,877970,19,0,75d699fe08a82aaac5faf8c110535b78dc5a0e86,0,0,0,0,0,
20200812,IN,76522,790472,,NaN,866994,5339,936,9678,294,1975,84,,57209,A+,8/11/2020 23:59,2020-08-11T23:59:00Z,08/11 19:59,3086,9678,2020-08-11T23:59:00Z,1097934,,,,2878,208,,866994,,,,,,,,,,,18,660,4679,866994,866994,17,79,ec3a24ca5ca6379e9a2cb8b6e68c0dafa46944ed,0,0,0,0,0,
20200811,IN,75862,785793,,NaN,861655,9544,964,9599,327,1961,87,,56349,A+,8/10/2020 23:59,2020-08-10T23:59:00Z,08/10 19:59,3069,9599,2020-08-10T23:59:00Z,1090369,,,,2863,206,,861655,,,,,,,,,,,18,870,8674,861655,861655,25,245,af95eb7c7b1fcdb3dcef67fc175f7306321b266e,0,0,0,0,0,
20200810,IN,74992,777119,,NaN,852111,10986,921,9354,305,1927,81,,54068,A+,8/9/2020 23:59,2020-08-09T23:59:00Z,08/09 19:59,3044,9354,2020-08-09T23:59:00Z,1076630,,,,2838,206,,852111,,,,,,,,,,,18,664,10322,852111,852111,3,0,c5e2946a2450874cdd1a41139402959514b6b2a0,0,0,0,0,0,
20200809,IN,74328,766797,,NaN,841125,12659,960,9354,289,1927,78,,54068,A+,8/8/2020 23:59,2020-08-08T23:59:00Z,08/08 19:59,3041,9354,2020-08-08T23:59:00Z,1057194,,,,2835,206,,841125,,,,,,,,,,,18,1041,11618,841125,841125,5,0,05b3b520e5976678b13be625d74572eb2985ec56,0,0,0,0,0,
20200808,IN,73287,755179,,NaN,828466,11362,960,9354,284,1927,85,,54068,A+,8/7/2020 23:59,2020-08-07T23:59:00Z,08/07 19:59,3036,9354,2020-08-07T23:59:00Z,1039524,,,,2834,202,,828466,,,,,,,,,,,18,1033,10329,828466,828466,13,0,a647997636c8711f2206b6f3822de516296f918c,0,0,0,0,0,
20200807,IN,72254,744850,,NaN,817104,12759,990,9354,295,1927,76,,54068,A+,8/6/2020 23:59,2020-08-06T23:59:00Z,08/06 19:59,3023,9354,2020-08-06T23:59:00Z,1023328,,,,2821,202,,817104,,,,,,,,,,,18,1239,11520,817104,817104,10,87,681bd83d9222ef03516504103de4b5d439427c00,0,0,0,0,0,
20200806,IN,71015,733330,,NaN,804345,12120,1009,9267,301,1923,82,,53301,A+,8/5/2020 23:59,2020-08-05T23:59:00Z,08/05 19:59,3013,9267,2020-08-05T23:59:00Z,1004353,,,,2811,202,,804345,,,,,,,,,,,18,1040,11080,804345,804345,6,119,e3f0d90b44c4808fbb799c54383d4563dadcf294,0,0,0,0,0,
20200805,IN,69975,722250,,NaN,792225,7207,923,9148,308,1894,93,,51709,A+,8/4/2020 23:59,2020-08-04T23:59:00Z,08/04 19:59,3007,9148,2020-08-04T23:59:00Z,987706,,,,2805,202,,792225,,,,,,,,,,,18,720,6487,792225,792225,11,0,1dae1ef565c6f13aa81a111b5911acf1654fbe50,0,0,0,0,0,
20200804,IN,69255,715763,,NaN,785018,9536,980,9148,375,1894,83,,43535,A+,8/3/2020 23:59,2020-08-03T23:59:00Z,08/03 19:59,2996,9148,2020-08-03T23:59:00Z,977646,,,,2794,202,,785018,,,,,,,,,,,18,822,8714,785018,785018,16,144,99b5970b4d40d9036d290ca9bb763eeae550b541,0,0,0,0,0,
20200803,IN,68433,707049,,NaN,775482,6439,904,9004,310,1871,81,,47355,A+,8/2/2020 23:59,2020-08-02T23:59:00Z,08/02 19:59,2980,9004,2020-08-02T23:59:00Z,964378,,,,2780,200,,775482,,,,,,,,,,,18,576,5863,775482,775482,5,156,cf9d9742f7d293d7d131947c01a0fde5e1534277,0,0,0,0,0,
20200802,IN,67857,701186,,NaN,769043,10437,873,8848,322,1852,77,,47355,A+,8/1/2020 23:59,2020-08-01T23:59:00Z,08/01 19:59,2975,8848,2020-08-01T23:59:00Z,955422,,,,2775,200,,769043,,,,,,,,,,,18,735,9702,769043,769043,4,67,8cac4dc69131a0858c6c1c782dc3abf90e4b63d3,0,0,0,0,0,
20200801,IN,67122,691484,,NaN,758606,11223,977,8781,322,1836,81,,46955,A+,7/31/2020 23:59,2020-07-31T23:59:00Z,07/31 19:59,2971,8781,2020-07-31T23:59:00Z,942105,,,,2771,200,,758606,,,,,,,,,,,18,968,10255,758606,758606,6,54,775cf853ad12d726f66327198e37dfaca978c4ed,0,0,0,0,0,
20200731,IN,66154,681229,,NaN,747383,11535,865,8727,280,1825,81,,46466,A+,7/30/2020 23:59,2020-07-30T23:59:00Z,07/30 19:59,2965,8727,2020-07-30T23:59:00Z,926406,,,,2765,200,,747383,,,,,,,,,,,18,901,10634,747383,747383,19,60,6a30c24a6724bc5b7ebf59914bdb25ab5f23f100,0,0,0,0,0,
20200730,IN,65253,670595,,NaN,735848,11610,831,8667,301,1808,69,,45751,A+,7/29/2020 23:59,2020-07-29T23:59:00Z,07/29 19:59,2946,8667,2020-07-29T23:59:00Z,,,,,2746,200,,735848,,,,,,,,,,,18,954,10656,735848,735848,14,80,4dbe7f329e32998a639429e80de49ef489bf3f8c,0,0,0,0,0,
20200729,IN,64299,659939,,NaN,724238,7429,837,8587,279,1796,69,,45058,A+,7/28/2020 23:59,2020-07-28T23:59:00Z,07/28 19:59,2932,8587,2020-07-28T23:59:00Z,,,,,2733,199,,724238,,,,,,,,,,,18,621,6808,724238,724238,8,82,d62edf4eac28ee3f237b2591eb1eda642b9bc48a,0,0,0,0,0,
20200728,IN,63678,653131,,NaN,716809,9018,907,8505,304,1772,69,,44548,A+,7/27/2020 23:59,2020-07-27T23:59:00Z,07/27 19:59,2924,8505,2020-07-27T23:59:00Z,,,,,2725,199,,716809,,,,,,,,,,,18,771,8247,716809,716809,18,61,a881b871d72cf57db8062a1b308c55baa643a9e0,0,0,0,0,0,
20200727,IN,62907,644884,,NaN,707791,6480,835,8444,291,1767,66,,44124,A+,7/26/2020 23:59,2020-07-26T23:59:00Z,07/26 19:59,2906,8444,2020-07-26T23:59:00Z,,,,,2709,197,,707791,,,,,,,,,,,18,535,5945,707791,707791,3,43,46772e174a23d5b801644c8cbeede2ace762ed0a,0,0,0,0,0,
20200726,IN,62372,638939,,NaN,701311,11037,834,8401,282,1758,62,,43809,A+,7/25/2020 23:59,2020-07-25T23:59:00Z,07/25 19:59,2903,8401,2020-07-25T23:59:00Z,,,,,2706,197,,701311,,,,,,,,,,,18,852,10185,701311,701311,8,221,68cee0db0ed907323e1894fd486131e73e85e95c,0,0,0,0,0,
20200725,IN,61520,628754,,NaN,690274,11525,824,8180,281,1736,63,,43535,A+,7/24/2020 23:59,2020-07-24T23:59:00Z,07/24 19:59,2895,8180,2020-07-24T23:59:00Z,,,,,2698,197,,690274,,,,,,,,,,,18,922,10603,690274,690274,11,52,0d14780b0b8cdc9bc9efbc9a1e5f2596bd9d2138,0,0,0,0,0,
20200724,IN,60598,618151,,NaN,678749,12466,850,8128,313,1725,69,,43066,A+,7/23/2020 23:59,2020-07-23T23:59:00Z,07/23 19:59,2884,8128,2020-07-23T23:59:00Z,,,,,2687,197,,678749,,,,,,,,,,,18,996,11470,678749,678749,4,62,89ac512b5cc42b6d7017fceb965736aa64ab43ad,0,0,0,0,0,
20200723,IN,59602,606681,,NaN,666283,11870,869,8066,327,1708,85,,42603,A+,7/22/2020 23:59,2020-07-22T23:59:00Z,07/22 19:59,2880,8066,2020-07-22T23:59:00Z,,,,,2683,197,,666283,,,,,,,,,,,18,929,10941,666283,666283,17,46,9b34073139858d1792cb61c4ecb4d49ea032acda,0,0,0,0,0,
20200722,IN,58673,595740,,NaN,654413,9608,869,8020,327,1703,85,,41322,A+,7/21/2020 23:59,2020-07-21T23:59:00Z,07/21 19:59,2863,8020,2020-07-21T23:59:00Z,,,,,2666,197,,654413,,,,,,,,,,,18,757,8851,654413,654413,17,79,aa4d747c7a3d929652922bd2634fbc4a0113129e,0,0,0,0,0,
20200721,IN,57916,586889,,NaN,644805,9145,803,7941,267,1691,82,,41322,A+,7/20/2020 23:59,2020-07-20T23:59:00Z,07/20 19:59,2846,7941,2020-07-20T23:59:00Z,,,,,2652,194,,644805,,,,,,,,,,,18,710,8435,644805,644805,21,0,4b02c41729cd7fd8115bf9c2261987332fcfce9d,0,0,0,0,0,
20200720,IN,57206,578454,,NaN,635660,8780,805,7941,248,1691,85,,41322,A+,7/19/2020 23:59,2020-07-19T23:59:00Z,07/19 19:59,2825,7941,2020-07-19T23:59:00Z,,,,,2632,193,,635660,,,,,,,,,,,18,635,8145,635660,635660,3,46,cc345b7aba51ce4715a332b4aa32d9c32785fa35,0,0,0,0,0,
20200719,IN,56571,570309,,NaN,626880,12425,786,7895,244,1675,81,,40965,A+,7/18/2020 23:59,2020-07-18T23:59:00Z,07/18 19:59,2822,7895,2020-07-18T23:59:00Z,,,,,2629,193,,626880,,,,,,,,,,,18,917,11508,626880,626880,2,34,bc646e7038af6711f703d24cce1a75ee0dc7d57d,0,0,0,0,0,
20200718,IN,55654,558801,,NaN,614455,9820,798,7861,245,1667,84,,40722,A+,7/17/2020 23:59,2020-07-17T23:59:00Z,07/17 19:59,2820,7861,2020-07-17T23:59:00Z,,,,,2627,193,,614455,,,,,,,,,,,18,841,8979,614455,614455,17,47,dfaf58ba540310d26417e6fb5d0eee317d3c3806,0,0,0,0,0,
20200717,IN,54813,549822,,NaN,604635,9077,815,7814,258,1658,80,,40421,A+,7/16/2020 23:59,2020-07-16T23:59:00Z,07/16 19:59,2803,7814,2020-07-16T23:59:00Z,,,,,2610,193,,604635,,,,,,,,,,,18,733,8344,604635,604635,8,67,bd9781361fd8aea9c9b944eeaa4f4f4ac80a7565,0,0,0,0,0,
20200716,IN,54080,541478,,NaN,595558,8969,827,7747,292,1643,86,,40004,A+,7/15/2020 23:59,2020-07-15T23:59:00Z,07/15 19:59,2795,7747,2020-07-15T23:59:00Z,,,,,2602,193,,595558,,,,,,,,,,,18,710,8259,595558,595558,10,61,c313b7188b796702fc5c447db7b3918e3bb1da63,0,0,0,0,0,
