date,state,positive,negative,pending,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200301,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,fb574b9660e6bdfd753291806bc31a21c8d9a366,0,0,0,0,0,
20200229,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,fe2cc9ac6d33a316fa56c5ec5e74f8914e72185f,0,0,0,0,0,
20200228,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,b375c0930abd40eb3ca31251d6a9dfc11a06fca1,0,0,0,0,0,
20200227,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,4389103fa8c0a3711b3e059555cda12c0e9cd08d,0,0,0,0,0,
20200226,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,19ee38acc47c4148538116e19fbfe38e83c87de6,0,0,0,0,0,
20200225,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,32d52aa91a6b4a79a5fe671c2215763db6709b67,0,0,0,0,0,
20200224,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,4529c6da98f160f7387a8c16dc6dfc0c6f9c4c53,0,0,0,0,0,
20200223,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,3b1a9f4913eed0e787d09ae6381daabbd0ea2624,0,0,0,0,0,
20200222,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,bb55f3a41c2eac2466faf5be4822324ed6405e9a,0,0,0,0,0,
20200221,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,a92e3e3879fc600acb34c5d2121ed00c4ef68952,0,0,0,0,0,
20200220,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,9b42e6a29e5a7980059868ef08360f56074c3a61,0,0,0,0,0,
20200219,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,db870a6899a0967b04c2cbffd194a56beeb8e0d0,0,0,0,0,0,
20200218,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,063370b2a9dc6f1f24be77c828c62aef51112228,0,0,0,0,0,
20200217,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,a0be14cc41cd70138c5d922fb381da668d56f394,0,0,0,0,0,
20200216,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,7b2be10826f4c2dad5d856e2df50be6a2888c309,0,0,0,0,0,
20200215,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,51dbdb4b4be7ba7edb5fb28295df787ea18dbb75,0,0,0,0,0,
20200214,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,5b891ca9720d66e02aaee57078397d55730d6517,0,0,0,0,0,
20200213,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,6458612ad578b310c7fcdd7d736abef616f7ca46,0,0,0,0,0,
20200212,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,b8bc1fc897f2102c74525c381335a6ea65e3fa79,0,0,0,0,0,
20200211,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,64663da144753078ae652920a63807a894a418bd,0,0,0,0,0,
20200210,NJ,,,,0,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,34,0,0,0,posNeg,0,0,0,0,5f39d85d1822bc611fb1b9606671951c4104fb2e,0,0,0,0,0,
