date,state,positive,negative,pending,totalTestResultsSource,totalTestResults,totalTestResultsIncrease,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200923,VI,1278,18340,7,,19618,154,,,,,,,1198,D,9/22/2020 20:33,2020-09-22T20:33:00Z,09/22 16:33,19,,2020-09-22T20:33:00Z,19625,,,,19,,,,,,,,,,,,,,78,2,152,19625,19618,0,0,51feeede193883122444690540f6aa1f3ec3aadd,0,0,0,0,0,
20200922,VI,1276,18188,15,,19464,152,,,,,,,1195,D,9/22/2020 12:42,2020-09-22T12:42:00Z,09/22 08:42,19,,2020-09-22T12:42:00Z,19479,,,,19,,,,,,,,,,,,,,78,7,145,19479,19464,0,0,a2452385873946450986e9f65ecdd753cfac027b,0,0,0,0,0,
20200921,VI,1269,18043,2,,19312,0,,,,,,,1186,D,9/20/2020 11:16,2020-09-20T11:16:00Z,09/20 07:16,19,,2020-09-20T11:16:00Z,19314,,,,19,,,,,,,,,,,,,,78,0,0,19314,19312,0,0,71061a29c9272d36d9c0bd7cd88255fa91acff1c,0,0,0,0,0,
20200920,VI,1269,18043,2,,19312,358,,,,,,,1186,D,9/20/2020 11:16,2020-09-20T11:16:00Z,09/20 07:16,19,,2020-09-20T11:16:00Z,19314,,,,19,,,,,,,,,,,,,,78,27,331,19314,19312,0,0,97cb9d027e5a25045730c7e1a96aef8c6a403758,0,0,0,0,0,
20200919,VI,1242,17712,26,,18954,0,,,,,,,1174,D,9/18/2020 09:31,2020-09-18T09:31:00Z,09/18 05:31,19,,2020-09-18T09:31:00Z,18980,,,,19,,,,,,,,,,,,,,78,0,0,18980,18954,0,0,0c24b0395b32ebf45a16f1f165f4c26339cad380,0,0,0,0,0,
20200918,VI,1242,17712,26,,18954,175,,,,,,,1174,D,9/18/2020 09:31,2020-09-18T09:31:00Z,09/18 05:31,19,,2020-09-18T09:31:00Z,18980,,,,19,,,,,,,,,,,,,,78,4,171,18980,18954,0,0,12dd665962742217d68838d3f1a79fff2f9a0fce,0,0,0,0,0,
20200917,VI,1238,17541,21,,18779,107,,,,,,,1172,D,9/17/2020 06:24,2020-09-17T06:24:00Z,09/17 02:24,19,,2020-09-17T06:24:00Z,18800,,,,19,,,,,,,,,,,,,,78,6,101,18800,18779,0,0,5bdc6bb6fb3eafe73253cfd64fd4da39905c49e3,0,0,0,0,0,
20200916,VI,1232,17440,10,,18672,127,,,,,,,1170,D,9/15/2020 20:04,2020-09-15T20:04:00Z,09/15 16:04,19,,2020-09-15T20:04:00Z,18682,,,,19,,,,,,,,,,,,,,78,7,120,18682,18672,0,0,bfe9973df29eb0d939031fa180f5bf7bcd783fbb,0,0,0,0,0,
20200915,VI,1225,17320,17,,18545,194,,,,,,,1159,C,9/15/2020 06:34,2020-09-15T06:34:00Z,09/15 02:34,19,,2020-09-15T06:34:00Z,18562,,,,19,,,,,,,,,,,,,,78,4,190,18562,18545,0,0,93425fe363eb27f5e8b040d000452199d63faa37,0,0,0,0,0,
20200914,VI,1221,17130,3,,18351,8,,,,,,,1144,C,9/14/2020 06:29,2020-09-14T06:29:00Z,09/14 02:29,19,,2020-09-14T06:29:00Z,18354,,,,19,,,,,,,,,,,,,,78,1,7,18354,18351,0,0,10d75d4b959b390a75c889b6efaea9841197265a,0,0,0,0,0,
20200913,VI,1220,17123,3,,18343,120,,,,,,,1144,C,9/13/2020 00:32,2020-09-13T00:32:00Z,09/12 20:32,19,,2020-09-13T00:32:00Z,18346,,,,19,,,,,,,,,,,,,,78,9,111,18346,18343,0,0,e345ec190b1ad4f6d593744064784729938cc824,0,0,0,0,0,
20200912,VI,1211,17012,5,,18223,173,,,,,,,1143,C,9/12/2020 09:45,2020-09-12T09:45:00Z,09/12 05:45,19,,2020-09-12T09:45:00Z,18228,,,,19,,,,,,,,,,,,,,78,10,163,18228,18223,1,0,7945031e47e585c7380291f92804fffacf1d7dcf,0,0,0,0,0,
20200911,VI,1201,16849,16,,18050,185,,,,,,,1124,C,9/11/2020 06:29,2020-09-11T06:29:00Z,09/11 02:29,18,,2020-09-11T06:29:00Z,18066,,,,18,,,,,,,,,,,,,,78,4,181,18066,18050,0,0,d87071fe10a843374d9293feaa02f5164cb479e4,0,0,0,0,0,
20200910,VI,1197,16668,22,,17865,421,,,,,,,1119,C,9/9/2020 20:57,2020-09-09T20:57:00Z,09/09 16:57,18,,2020-09-09T20:57:00Z,17887,,,,18,,,,,,,,,,,,,,78,6,415,17887,17865,0,0,ef72894e1e48911ac173d1284e73467c8b7ab641,0,0,0,0,0,
20200909,VI,1191,16253,15,,17444,0,,,,,,,1070,C,9/8/2020 06:03,2020-09-08T06:03:00Z,09/08 02:03,18,,2020-09-08T06:03:00Z,17459,,,,18,,,,,,,,,,,,,,78,0,0,17459,17444,0,0,8bfc98591e0d9f9072fec5a396562d5436e0c0b9,0,0,0,0,0,
20200908,VI,1191,16253,15,,17444,24,,,,,,,1070,C,9/8/2020 06:03,2020-09-08T06:03:00Z,09/08 02:03,18,,2020-09-08T06:03:00Z,17459,,,,18,,,,,,,,,,,,,,78,1,23,17459,17444,1,0,1d84e3e6e0216af459f289fe073ca6328b0015c2,0,0,0,0,0,
20200907,VI,1190,16230,15,,17420,95,,,,,,,1069,C,9/7/2020 11:49,2020-09-07T11:49:00Z,09/07 07:49,17,,2020-09-07T11:49:00Z,17435,,,,17,,,,,,,,,,,,,,78,9,86,17435,17420,0,0,e9662bb26951de35c757e17872453593688f5974,0,0,0,0,0,
20200906,VI,1181,16144,15,,17325,114,,,,,,,1069,C,9/6/2020 07:03,2020-09-06T07:03:00Z,09/06 03:03,17,,2020-09-06T07:03:00Z,17340,,,,17,,,,,,,,,,,,,,78,14,100,17340,17325,1,0,a545b970dd8bbb90df0851b5a461958f1167352f,0,0,0,0,0,
20200905,VI,1167,16044,20,,17211,271,,,,,,,1061,C,9/5/2020 05:13,2020-09-05T05:13:00Z,09/05 01:13,16,,2020-09-05T05:13:00Z,17231,,,,16,,,,,,,,,,,,,,78,17,254,17231,17211,0,0,9368ac79ce29a07414cb4c169359e836d981bacb,0,0,0,0,0,
20200904,VI,1150,15790,31,,16940,147,,,,,,,1050,C,9/3/2020 21:39,2020-09-03T21:39:00Z,09/03 17:39,16,,2020-09-03T21:39:00Z,16971,,,,16,,,,,,,,,,,,,,78,6,141,16971,16940,1,0,8b460ab2fc9f5cdfb8489d3e60fcb3fe3459ff6c,0,0,0,0,0,
20200903,VI,1144,15649,17,,16793,307,,,,,,,1010,C,9/2/2020 20:10,2020-09-02T20:10:00Z,09/02 16:10,15,,2020-09-02T20:10:00Z,16810,,,,15,,,,,,,,,,,,,,78,1,306,16810,16793,0,0,54fae4e1595ac52ff4705bfc3d8b73f753eedbcd,0,0,0,0,0,
20200902,VI,1143,15343,19,,16486,99,,,,,,,998,C,9/1/2020 19:17,2020-09-01T19:17:00Z,09/01 15:17,15,,2020-09-01T19:17:00Z,16505,,,,15,,,,,,,,,,,,,,78,4,95,16505,16486,0,0,deaa62934e090afbc26f1e5c78c3b31234224e52,0,0,0,0,0,
20200901,VI,1139,15248,10,,16387,153,,,,,,,950,C,8/31/2020 19:46,2020-08-31T19:46:00Z,08/31 15:46,15,,2020-08-31T19:46:00Z,16397,,,,15,,,,,,,,,,,,,,78,5,148,16397,16387,1,0,f5c527ebed4f0b6d5bcb688660eb5e600a2adb30,0,0,0,0,0,
20200831,VI,1134,15100,16,,16234,128,,,,,,,898,C,8/30/2020 19:38,2020-08-30T19:38:00Z,08/30 15:38,14,,2020-08-30T19:38:00Z,16250,,,,14,,,,,,,,,,,,,,78,5,123,16250,16234,0,0,fb3c7cc08b4814185d11ee6f6417d57798dda621,0,0,0,0,0,
20200830,VI,1129,14977,16,,16106,274,,,,,,,893,C,8/29/2020 08:43,2020-08-29T08:43:00Z,08/29 04:43,14,,2020-08-29T08:43:00Z,16122,,,,14,,,,,,,,,,,,,,78,11,263,16122,16106,0,0,4bfef9b49207ceff1393cadf23b074951a99041e,0,0,0,0,0,
20200829,VI,1118,14714,86,,15832,453,,,,,,,891,C,8/29/2020 04:04,2020-08-29T04:04:00Z,08/29 00:04,14,,2020-08-29T04:04:00Z,15918,,,,14,,,,,,,,,,,,,,78,43,410,15918,15832,0,0,def62fa0ab659f63b5ff7c6082eeeedaebc74e50,0,0,0,0,0,
20200828,VI,1075,14304,90,,15379,183,,,,,,,864,C,8/27/2020 21:01,2020-08-27T21:01:00Z,08/27 17:01,14,,2020-08-27T21:01:00Z,15469,,,,14,,,,,,,,,,,,,,78,23,160,15469,15379,0,0,e8914e6840c43f821b7359ef959c4222c4e737f8,0,0,0,0,0,
20200827,VI,1052,14144,73,,15196,231,,,,,,,824,C,8/27/2020 08:20,2020-08-27T08:20:00Z,08/27 04:20,14,,2020-08-27T08:20:00Z,15269,,,,14,,,,,,,,,,,,,,78,22,209,15269,15196,0,0,821075fa3952926492fe66d4c137a25cb3068588,0,0,0,0,0,
20200826,VI,1030,13935,67,,14965,354,,,,,,,801,C,8/25/2020 20:43,2020-08-25T20:43:00Z,08/25 16:43,14,,2020-08-25T20:43:00Z,15032,,,,14,,,,,,,,,,,,,,78,32,322,15032,14965,2,0,eba7fe319f9560fd8c2c0a9cda1edff18a641ecf,0,0,0,0,0,
20200825,VI,998,13613,56,,14611,169,,,,,,,754,C,8/24/2020 19:27,2020-08-24T19:27:00Z,08/24 15:27,12,,2020-08-24T19:27:00Z,14667,,,,12,,,,,,,,,,,,,,78,14,155,14667,14611,1,0,4219104029253d020a1f6c3c7ba5dc1bce848392,0,0,0,0,0,
20200824,VI,984,13458,95,,14442,124,,,,,,,712,C,8/23/2020 18:50,2020-08-23T18:50:00Z,08/23 14:50,11,,2020-08-23T18:50:00Z,14537,,,,11,,,,,,,,,,,,,,78,24,100,14537,14442,1,0,966a4077c44977094380fc2a39016215a58f2ff9,0,0,0,0,0,
20200823,VI,960,13358,101,,14318,0,,,,,,,655,C,8/21/2020 22:18,2020-08-21T22:18:00Z,08/21 18:18,10,,2020-08-21T22:18:00Z,14419,,,,10,,,,,,,,,,,,,,78,0,0,14419,14318,0,0,51052974997d10a0b723371ac73c85734180c0e1,0,0,0,0,0,
20200822,VI,960,13358,101,,14318,491,,,,,,,655,C,8/21/2020 22:18,2020-08-21T22:18:00Z,08/21 18:18,10,,2020-08-21T22:18:00Z,14419,,,,10,,,,,,,,,,,,,,78,28,463,14419,14318,0,0,67dfd8d7f8d099af0b828c2c334e3fb8d4478972,0,0,0,0,0,
20200821,VI,932,12895,88,,13827,285,,,,,,,649,C,8/21/2020 10:40,2020-08-21T10:40:00Z,08/21 06:40,10,,2020-08-21T10:40:00Z,13915,,,,10,,,,,,,,,,,,,,78,63,222,13915,13827,0,0,82c45c17db712ca1797f01a425d8449d42cfdf35,0,0,0,0,0,
20200820,VI,869,12673,21,,13542,197,,,,,,,623,C,8/20/2020 06:33,2020-08-20T06:33:00Z,08/20 02:33,10,,2020-08-20T06:33:00Z,13563,,,,10,,,,,,,,,,,,,,78,41,156,13563,13542,1,0,9578744dad9213be1c58c75416e36ade69d837b6,0,0,0,0,0,
20200819,VI,828,12517,15,,13345,681,,,,,,,584,C,8/19/2020 06:18,2020-08-19T06:18:00Z,08/19 02:18,9,,2020-08-19T06:18:00Z,13360,,,,9,,,,,,,,,,,,,,78,32,649,13360,13345,0,0,5b4b15d210058ea34ff139a7fd2fa8a7da37e598,0,0,0,0,0,
20200818,VI,796,11868,32,,12664,246,,,,,,,533,C,8/18/2020 06:24,2020-08-18T06:24:00Z,08/18 02:24,9,,2020-08-18T06:24:00Z,12696,,,,9,,,,,,,,,,,,,,78,36,210,12696,12664,0,0,7f8f31811d29a31e0b1023c9e53ece671f3c230a,0,0,0,0,0,
20200817,VI,760,11658,11,,12418,247,,,,,,,525,C,8/17/2020 07:14,2020-08-17T07:14:00Z,08/17 03:14,9,,2020-08-17T07:14:00Z,12429,,,,9,,,,,,,,,,,,,,78,19,228,12429,12418,0,0,e684450a6a77ec1dc88edcd3b0e288af29b9c819,0,0,0,0,0,
20200816,VI,741,11430,18,,12171,54,,,,,,,523,C,8/16/2020 07:10,2020-08-16T07:10:00Z,08/16 03:10,9,,2020-08-16T07:10:00Z,12189,,,,9,,,,,,,,,,,,,,78,7,47,12189,12171,0,0,afc328daef3b971b519ef94a05c3f9b96ef579bf,0,0,0,0,0,
20200815,VI,734,11383,16,,12117,118,,,,,,,519,C,8/14/2020 22:56,2020-08-14T22:56:00Z,08/14 18:56,9,,2020-08-14T22:56:00Z,12133,,,,9,,,,,,,,,,,,,,78,30,88,12133,12117,0,0,982bf5aa2560b45037550d14dc1192029c7745f7,0,0,0,0,0,
20200814,VI,704,11295,19,,11999,349,,,,,,,502,C,8/13/2020 23:55,2020-08-13T23:55:00Z,08/13 19:55,9,,2020-08-13T23:55:00Z,12018,,,,9,,,,,,,,,,,,,,78,22,327,12018,11999,0,0,8eee78252f2f847eed2e1d1406a51196a271446d,0,0,0,0,0,
20200813,VI,682,10968,10,,11650,233,,,,,,,476,C,8/13/2020 06:27,2020-08-13T06:27:00Z,08/13 02:27,9,,2020-08-13T06:27:00Z,11660,,,,9,,,,,,,,,,,,,,78,43,190,11660,11650,0,0,8d9128b5666eb7db1c1c76ed14c7aff47dcea53b,0,0,0,0,0,
20200812,VI,639,10778,27,,11417,354,,,,,,,468,C,8/11/2020 21:05,2020-08-11T21:05:00Z,08/11 17:05,9,,2020-08-11T21:05:00Z,11444,,,,9,,,,,,,,,,,,,,78,63,291,11444,11417,0,0,53965c428a3baafa8810b6e04e374fbd064a6424,0,0,0,0,0,
20200811,VI,576,10487,26,,11063,159,,,,,,,439,C,8/10/2020 21:14,2020-08-10T21:14:00Z,08/10 17:14,9,,2020-08-10T21:14:00Z,11089,,,,9,,,,,,,,,,,,,,78,29,130,11089,11063,0,0,3924677b629e5cd950da09ca841e3e9ca32d361b,0,0,0,0,0,
20200810,VI,547,10357,1,,10904,25,,,,,,,410,C,8/10/2020 09:31,2020-08-10T09:31:00Z,08/10 05:31,9,,2020-08-10T09:31:00Z,10905,,,,9,,,,,,,,,,,,,,78,0,25,10905,10904,0,0,ac27a595e6baeb51763e9e2874e4a0fc2c2ac72d,0,0,0,0,0,
20200809,VI,547,10332,21,,10879,260,,,,,,,404,C,8/9/2020 01:51,2020-08-09T01:51:00Z,08/08 21:51,9,,2020-08-09T01:51:00Z,10900,,,,9,,,,,,,,,,,,,,78,19,241,10900,10879,0,0,f594ff8021c99f5bdcb05dc8c409675980ba5e4e,0,0,0,0,0,
20200808,VI,528,10091,24,,10619,120,,,,,,,404,C,8/7/2020 21:11,2020-08-07T21:11:00Z,08/07 17:11,9,,2020-08-07T21:11:00Z,10643,,,,9,,,,,,,,,,,,,,78,6,114,10643,10619,0,0,819e46910ea947707cca83466dbfe151a61fb554,0,0,0,0,0,
20200807,VI,522,9977,21,,10499,124,,,,,,,398,C,8/6/2020 20:38,2020-08-06T20:38:00Z,08/06 16:38,9,,2020-08-06T20:38:00Z,10520,,,,9,,,,,,,,,,,,,,78,21,103,10520,10499,0,0,b75784193df2e73cdce2d1dc33b9e0391aee26aa,0,0,0,0,0,
20200806,VI,501,9874,12,,10375,272,,,,,,,384,C,8/5/2020 20:20,2020-08-05T20:20:00Z,08/05 16:20,9,,2020-08-05T20:20:00Z,10387,,,,9,,,,,,,,,,,,,,78,20,252,10387,10375,1,0,0318529d55c1e1e6a15401cabd4fe0cea109bedc,0,0,0,0,0,
20200805,VI,481,9622,26,,10103,328,,,,,,,374,C,8/5/2020 13:44,2020-08-05T13:44:00Z,08/05 09:44,8,,2020-08-05T13:44:00Z,10129,,,,8,,,,,,,,,,,,,,78,18,310,10129,10103,0,0,ea88b5bf9b273816f422eee5092ad1b285d38766,0,0,0,0,0,
20200804,VI,463,9312,26,,9775,339,,,,,,,364,C,8/4/2020 07:09,2020-08-04T07:09:00Z,08/04 03:09,8,,2020-08-04T07:09:00Z,9801,,,,8,,,,,,,,,,,,,,78,24,315,9801,9775,0,0,291281b3220e47986db89b25f3647b4cd1fa5c19,0,0,0,0,0,
20200803,VI,439,8997,7,,9436,147,,,,,,,354,C,8/3/2020 06:23,2020-08-03T06:23:00Z,08/03 02:23,8,,2020-08-03T06:23:00Z,9443,,,,8,,,,,,,,,,,,,,78,18,129,9443,9436,0,0,6b6bcd3060ce01a992a85012a723284a54eeeb15,0,0,0,0,0,
20200802,VI,421,8868,57,,9289,0,,,,,,,341,C,8/1/2020 06:53,2020-08-01T06:53:00Z,08/01 02:53,8,,2020-08-01T06:53:00Z,9346,,,,8,,,,,,,,,,,,,,78,0,0,9346,9289,0,0,9bf436431700e67f5e0f940e34c7c38f107149a0,0,0,0,0,0,
20200801,VI,421,8868,57,,9289,108,,,,,,,341,C,8/1/2020 06:53,2020-08-01T06:53:00Z,08/01 02:53,8,,2020-08-01T06:53:00Z,9346,,,,8,,,,,,,,,,,,,,78,15,93,9346,9289,0,0,3629db704eae5b45e84b4988ba63e26bdb277040,0,0,0,0,0,
20200731,VI,406,8775,12,,9181,377,,,,,,,338,C,7/31/2020 06:53,2020-07-31T06:53:00Z,07/31 02:53,8,,2020-07-31T06:53:00Z,9193,,,,8,,,,,,,,,,,,,,78,21,356,9193,9181,0,0,72d242434a086d26e91c713a2085d0ff37a081fc,0,0,0,0,0,
20200730,VI,385,8419,29,,8804,0,,,,,,,296,C,7/29/2020 06:52,2020-07-29T06:52:00Z,07/29 02:52,8,,2020-07-29T06:52:00Z,8833,,,,8,,,,,,,,,,,,,,78,0,0,8833,8804,0,0,d24a1d8172f6c3da201df07e9b4e8b29986f4631,0,0,0,0,0,
20200729,VI,385,8419,29,,8804,134,,,,,,,296,C,7/29/2020 06:52,2020-07-29T06:52:00Z,07/29 02:52,8,,2020-07-29T06:52:00Z,8833,,,,8,,,,,,,,,,,,,,78,10,124,8833,8804,1,0,2acc1a35c28c5a998fc8aa655e627c51f0cd1e19,0,0,0,0,0,
20200728,VI,375,8295,37,,8670,273,,,,,,,292,C,7/27/2020 21:09,2020-07-27T21:09:00Z,07/27 17:09,7,,2020-07-27T21:09:00Z,8707,,,,7,,,,,,,,,,,,,,78,11,262,8707,8670,0,0,2f1baf21bfc5ea2569ecc1c4124ceaefd7f12681,0,0,0,0,0,
20200727,VI,364,8033,13,,8397,45,,,,,,,250,C,7/27/2020 06:41,2020-07-27T06:41:00Z,07/27 02:41,7,,2020-07-27T06:41:00Z,8410,,,,7,,,,,,,,,,,,,,78,3,42,8410,8397,0,0,a7e5a075359a58e86c59b85c182fd4de5f1fcb8d,0,0,0,0,0,
20200726,VI,361,7991,20,,8352,99,,,,,,,238,C,7/26/2020 11:19,2020-07-26T11:19:00Z,07/26 07:19,7,,2020-07-26T11:19:00Z,8372,,,,7,,,,,,,,,,,,,,78,9,90,8372,8352,0,0,adae0d8374d847716f1fb6c9ffeccdd8a6bec18c,0,0,0,0,0,
20200725,VI,352,7901,20,,8253,417,,,,,,,236,C,7/24/2020 20:42,2020-07-24T20:42:00Z,07/24 16:42,7,,2020-07-24T20:42:00Z,8273,,,,7,,,,,,,,,,,,,,78,16,401,8273,8253,0,0,106f9042968cdf2ef497e977c24a7016695b05e4,0,0,0,0,0,
20200724,VI,336,7500,54,,7836,0,,,,,,,182,C,7/22/2020 20:53,2020-07-22T20:53:00Z,07/22 16:53,7,,2020-07-22T20:53:00Z,7890,,,,7,,,,,,,,,,,,,,78,0,0,7890,7836,0,0,a32f44f8d4ace1599a7e8b69693b0d2343de8fa1,0,0,0,0,0,
20200723,VI,336,7500,54,,7836,370,,,,,,,182,C,7/22/2020 20:53,2020-07-22T20:53:00Z,07/22 16:53,7,,2020-07-22T20:53:00Z,7890,,,,7,,,,,,,,,,,,,,78,16,354,7890,7836,0,0,1faeefdd93a13c4cc5a71095f6b30b91e209b5c3,0,0,0,0,0,
20200722,VI,320,7146,91,,7466,305,,,,,,,172,C,7/22/2020 11:49,2020-07-22T11:49:00Z,07/22 07:49,7,,2020-07-22T11:49:00Z,7557,,,,7,,,,,,,,,,,,,,78,12,293,7557,7466,1,0,21419e48d5b4e9901ae63052d094ec2bc888e545,0,0,0,0,0,
20200721,VI,308,6853,118,,7161,240,,,,,,,158,C,7/20/2020 20:58,2020-07-20T20:58:00Z,07/20 16:58,6,,2020-07-20T20:58:00Z,7279,,,,6,,,,,,,,,,,,,,78,4,236,7279,7161,0,0,2aea635389b144ec7a748b62257d9a6d2ba9c039,0,0,0,0,0,
20200720,VI,304,6617,51,,6921,37,,,,,,,135,C,7/20/2020 07:34,2020-07-20T07:34:00Z,07/20 03:34,6,,2020-07-20T07:34:00Z,6972,,,,6,,,,,,,,,,,,,,78,7,30,6972,6921,0,0,09074e793a7130eeda95800787b7df6101b8e20c,0,0,0,0,0,
20200719,VI,297,6587,54,,6884,362,,,,,,,135,C,7/18/2020 20:58,2020-07-18T20:58:00Z,07/18 16:58,6,,2020-07-18T20:58:00Z,6938,,,,6,,,,,,,,,,,,,,78,14,348,6938,6884,0,0,dd47139fe6a72d3b7992bade430a70e7f7979789,0,0,0,0,0,
20200718,VI,283,6239,132,,6522,469,,,,,,,133,C,7/17/2020 20:36,2020-07-17T20:36:00Z,07/17 16:36,6,,2020-07-17T20:36:00Z,6654,,,,6,,,,,,,,,,,,,,78,20,449,6654,6522,0,0,13a59f600c6cedd2e03f97814b3216f4be234de9,0,0,0,0,0,
20200717,VI,263,5790,112,,6053,768,,,,,,,126,C,7/16/2020 21:18,2020-07-16T21:18:00Z,07/16 17:18,6,,2020-07-16T21:18:00Z,6165,,,,6,,,,,,,,,,,,,,78,14,754,6165,6053,0,0,1e4d00a1b4a2754735f94d3ae7ad13e11d417d0a,0,0,0,0,0,
20200716,VI,249,5036,168,,5285,405,,,,,,,120,C,7/15/2020 20:18,2020-07-15T20:18:00Z,07/15 16:18,6,,2020-07-15T20:18:00Z,5453,,,,6,,,,,,,,,,,,,,78,6,399,5453,5285,0,0,6987c4b170f1b5aefde3e692bf59c3b5f5eb6889,0,0,0,0,0,
20200715,VI,243,4637,199,,4880,590,,,,,,,112,C,7/15/2020 07:10,2020-07-15T07:10:00Z,07/15 03:10,6,,2020-07-15T07:10:00Z,5079,,,,6,,,,,,,,,,,,,,78,37,553,5079,4880,0,0,b1ffa06c92cf3fa78ee8716c701246a6b4ac3d7b,0,0,0,0,0,
20200714,VI,206,4084,6,,4290,0,,,,,,,96,C,7/13/2020 06:12,2020-07-13T06:12:00Z,07/13 02:12,6,,2020-07-13T06:12:00Z,4296,,,,6,,,,,,,,,,,,,,78,0,0,4296,4290,0,0,d7e85306f6932849e9f29df4a09985363adc2b34,0,0,0,0,0,
20200713,VI,206,4084,6,,4290,201,,,,,,,96,C,7/13/2020 06:12,2020-07-13T06:12:00Z,07/13 02:12,6,,2020-07-13T06:12:00Z,4296,,,,6,,,,,,,,,,,,,,78,25,176,4296,4290,0,0,34a2e525628f29c7cd09c0e74c791b20cd27793a,0,0,0,0,0,
20200712,VI,181,3908,6,,4089,282,,,,,,,93,C,7/12/2020 00:38,2020-07-12T00:38:00Z,07/11 20:38,6,,2020-07-12T00:38:00Z,4095,,,,6,,,,,,,,,,,,,,78,14,268,4095,4089,0,0,557d3d9f62c27b48f1c780ca9762d04f219f9540,0,0,0,0,0,
