date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200817,RI,20572,213250,,80,2380,11,,3,,1982,A+,8/17/2020 12:00,2020-08-17T12:00:00Z,08/17 08:00,1023,2380,2020-08-17T12:00:00Z,,29317,401688,20572,,,431005,233822,,,,,,,,,,,44,0,0,233822,431005,0,233822,0,0,464f2ca3d2741a66471b231aca4fabec475de6a6,0,0,0,0,0,
20200816,RI,20572,213250,,80,2380,11,,3,,1982,A+,8/14/2020 12:00,2020-08-14T12:00:00Z,08/14 08:00,1023,2380,2020-08-14T12:00:00Z,,29317,401688,20572,,,431005,233822,,,,,,,,,,,44,58,686,233822,431005,2028,233822,1,0,996c5e9251626460fe5647063c2ffe0b21907ac2,0,0,0,0,0,
20200815,RI,20514,212564,,80,2380,11,,3,,1982,A+,8/14/2020 12:00,2020-08-14T12:00:00Z,08/14 08:00,1022,2380,2020-08-14T12:00:00Z,,29246,399731,20514,,,428977,233078,,,,,,,,,,,44,179,3034,233078,428977,3662,233078,1,30,23e6f7b30aadf41ea0d7a00c3ef626aa70b3d7bb,0,0,0,0,0,
20200814,RI,20335,209530,,79,2350,8,,3,,1953,A+,8/14/2020 12:00,2020-08-14T12:00:00Z,08/14 08:00,1021,2350,2020-08-14T12:00:00Z,,29007,390466,20335,,,425315,229865,,,,,,,,,,,44,95,1296,229865,425315,4582,229865,2,9,6cc30d39a3c637bffd0600e6e375da19067c60e9,0,0,0,0,0,
20200813,RI,20240,208234,,80,2341,10,,4,,1943,A+,8/13/2020 12:00,2020-08-13T12:00:00Z,08/13 08:00,1019,2341,2020-08-13T12:00:00Z,,28909,387294,20240,,,420733,228474,,,,,,,,,,,44,111,2230,228474,420733,4530,228474,1,5,8e566225d62a77c8d898a2b03c7aee0f0870afb1,0,0,0,0,0,
20200812,RI,20129,206004,,89,2336,9,,3,,1929,A+,8/12/2020 12:00,2020-08-12T12:00:00Z,08/12 08:00,1018,2336,2020-08-12T12:00:00Z,,28776,382951,20129,,,416203,226133,,,,,,,,,,,44,76,1887,226133,416203,4154,226133,2,19,f3f585e126688c20a43f69f05c6c1636c38fd53e,0,0,0,0,0,
20200811,RI,20053,204117,,88,2317,9,,2,,1911,A+,8/11/2020 12:00,2020-08-11T12:00:00Z,08/11 08:00,1016,2317,2020-08-11T12:00:00Z,409435,28836,380599,20053,,,412049,224170,,,,,,,,,,,44,119,1704,224170,412049,3975,224170,1,6,fc8d27dbc5cbaeec601b90823434bb729bafba2a,0,0,0,0,0,
20200810,RI,19934,202413,,93,2311,8,,2,,1900,A+,8/10/2020 12:00,2020-08-10T12:00:00Z,08/10 08:00,1015,2311,2020-08-10T12:00:00Z,405152,28707,376445,19934,,,408074,222347,,,,,,,,,,,44,0,0,222347,408074,4142,222347,0,0,c77b38ca1f5a2b09aa2367bcfcc57fd2f1ed3b68,0,0,0,0,0,
20200809,RI,19934,202413,,93,2311,8,,2,,1900,A+,8/7/2020 12:00,2020-08-07T12:00:00Z,08/07 08:00,1015,2311,2020-08-07T12:00:00Z,405152,28707,376445,19934,,,403932,222347,,,,,,,,,,,44,28,829,222347,403932,1557,222347,0,0,e23f65e862f39aee8158fd15044afd2d57075785,0,0,0,0,0,
20200808,RI,19906,201584,,93,2311,8,,2,,1900,A+,8/7/2020 12:00,2020-08-07T12:00:00Z,08/07 08:00,1015,2311,2020-08-07T12:00:00Z,403746,28674,375072,19906,,,402375,221490,,,,,,,,,,,44,168,3349,221490,402375,3399,221490,1,35,47b80c28f99778c6ffb32ca6d2eff60d5232b9c9,0,0,0,0,0,
20200807,RI,19738,198235,,84,2276,10,,4,,1876,A+,8/7/2020 12:00,2020-08-07T12:00:00Z,08/07 08:00,1014,2276,2020-08-07T12:00:00Z,395798,28471,367327,19738,,,398976,217973,,,,,,,,,,,44,127,2123,217973,398976,4227,217973,0,12,4c648619ce9e9ad3a26d88d41462884f2d39f520,0,0,0,0,0,
20200806,RI,19611,196112,,83,2264,11,,4,,1866,A+,8/6/2020 12:00,2020-08-06T12:00:00Z,08/06 08:00,1014,2264,2020-08-06T12:00:00Z,390478,28299,362179,19611,,,394749,215723,,,,,,,,,,,44,130,2058,215723,394749,4780,215723,2,16,71ea91671713003325778bf33943f99c0c8cd4ad,0,0,0,0,0,
20200805,RI,19481,194054,,79,2248,14,,5,,1855,A+,8/5/2020 12:00,2020-08-05T12:00:00Z,08/05 08:00,1012,2248,2020-08-05T12:00:00Z,384902,28145,356757,19481,,,389969,213535,,,,,,,,,,,44,91,1491,213535,389969,5482,213535,1,6,ebb21bce6785d4b583e2b2befdb6320b1bc66941,0,0,0,0,0,
20200804,RI,19390,192563,,80,2242,14,,6,,1848,A+,8/4/2020 12:00,2020-08-04T12:00:00Z,08/04 08:00,1011,2242,2020-08-04T12:00:00Z,381478,28029,353449,19390,,,384487,211953,,,,,,,,,,,44,144,1743,211953,384487,3514,211953,1,11,4d4e09070a5723b765e629dff14ad1973511ff08,0,0,0,0,0,
20200803,RI,19246,190820,,80,2231,14,,5,,1838,A+,8/3/2020 12:00,2020-08-03T12:00:00Z,08/03 08:00,1010,2231,2020-08-03T12:00:00Z,376671,27878,348793,19246,,,380973,210066,,,,,,,,,,,44,224,3826,210066,380973,4964,210066,3,20,d664bbe005fe4a4b35f8d4cc8724c5d6695ca5f6,0,0,0,0,0,
20200802,RI,19022,186994,,76,2211,15,,5,,1823,A+,7/31/2020 12:00,2020-07-31T12:00:00Z,07/31 08:00,1007,2211,2020-07-31T12:00:00Z,365066,27600,337466,19022,,,376009,206016,,,,,,,,,,,44,0,0,206016,376009,2733,206016,0,0,3d4855d83f22b5cc88c8fffa62e052cf82ad9039,0,0,0,0,0,
20200801,RI,19022,186994,,76,2211,15,,5,,1823,A+,7/31/2020 12:00,2020-07-31T12:00:00Z,07/31 08:00,1007,2211,2020-07-31T12:00:00Z,365066,27600,337466,19022,,,373276,206016,,,,,,,,,,,44,0,0,206016,373276,3974,206016,0,0,9a55f10291c2b180c8e4b373895fd6e46dbebe77,0,0,0,0,0,
20200731,RI,19022,186994,,76,2211,15,,5,,1823,A+,7/31/2020 12:00,2020-07-31T12:00:00Z,07/31 08:00,1007,2211,2020-07-31T12:00:00Z,365066,27600,337466,19022,,,369302,206016,,,,,,,,,,,44,72,1425,206016,369302,5176,206016,0,9,efcffe31611b1bdf4d9febdffac383469b00a985,0,0,0,0,0,
20200730,RI,18950,185569,,77,2202,13,,5,,1813,A+,7/30/2020 12:00,2020-07-30T12:00:00Z,07/30 08:00,1007,2202,2020-07-30T12:00:00Z,360947,27495,333452,18950,,,364126,204519,,,,,,,,,,,44,150,1904,204519,364126,4031,204519,0,7,9372c6b878d64ae11555df6d1ee20e357b76a464,0,0,0,0,0,
20200729,RI,18800,183665,,74,2195,12,,6,,1810,A+,7/29/2020 12:00,2020-07-29T12:00:00Z,07/29 08:00,1007,2195,2020-07-29T12:00:00Z,356186,27348,328838,18800,,,360095,202465,,,,,,,,,,,44,75,1430,202465,360095,4899,202465,2,13,a95243e8659f11b0d89b3410522d05c28c8bee29,0,0,0,0,0,
20200728,RI,18725,182235,,68,2182,10,,7,,1803,A+,7/28/2020 12:00,2020-07-28T12:00:00Z,07/28 08:00,1005,2182,2020-07-28T12:00:00Z,352500,27247,325253,18725,,,355196,200960,,,,,,,,,,,44,210,4132,200960,355196,3724,200960,1,8,c52fb29fac693010eaea2795d89601a549fce1af,0,0,0,0,0,
20200727,RI,18515,178103,,71,2174,8,,6,,1792,A+,7/27/2020 12:00,2020-07-27T12:00:00Z,07/27 08:00,1004,2174,2020-07-27T12:00:00Z,345652,26961,318691,18515,,,351472,196618,,,,,,,,,,,44,291,6299,196618,351472,4037,196618,2,28,9c828346dd5129e7a0d54d5a9c5fb0be5e2fb961,0,0,0,0,0,
20200726,RI,18224,171804,,66,2146,6,,5,,1769,A+,7/24/2020 12:00,2020-07-24T12:00:00Z,07/24 08:00,1002,2146,2020-07-24T12:00:00Z,329556,26593,302963,18224,,,347435,190028,,,,,,,,,,,44,0,0,190028,347435,3001,190028,0,0,e67bfd26511629c758516d2ff3faea11dff5eee5,0,0,0,0,0,
20200725,RI,18224,171804,,66,2146,6,,5,,1769,A+,7/24/2020 12:00,2020-07-24T12:00:00Z,07/24 08:00,1002,2146,2020-07-24T12:00:00Z,329556,26593,302963,18224,,,344434,190028,,,,,,,,,,,44,0,0,190028,344434,4371,190028,0,0,a80afcbb4cbd56b6f5fae8148e8746dd4c1f9c88,0,0,0,0,0,
20200724,RI,18224,171804,,66,2146,6,,5,,1769,A+,7/24/2020 12:00,2020-07-24T12:00:00Z,07/24 08:00,1002,2146,2020-07-24T12:00:00Z,329556,26593,302963,18224,,,340063,190028,,,,,,,,,,,44,76,613,190028,340063,5825,190028,1,9,64a1bfc790c42bf0aeb68cf8895593d3dc229f1f,0,0,0,0,0,
20200723,RI,18148,171191,,67,2137,7,,4,,1759,A+,7/23/2020 12:00,2020-07-23T12:00:00Z,07/23 08:00,1001,2137,2020-07-23T12:00:00Z,325979,26489,299490,18148,,,334238,189339,,,,,,,,,,,44,86,2397,189339,334238,4166,189339,4,10,8ee2e9092f44341788fd266ac02b3cdd15822f54,0,0,0,0,0,
20200722,RI,18062,168794,,67,2127,5,,3,,1749,A+,7/22/2020 12:00,2020-07-22T12:00:00Z,07/22 08:00,997,2127,2020-07-22T12:00:00Z,321872,26350,295522,18062,,,330072,186856,,,,,,,,,,,44,76,1816,186856,330072,3895,186856,1,11,8d935f063e70772105f1afa614037d57dd1ada14,0,0,0,0,0,
20200721,RI,17986,166978,,64,2116,4,,2,,1741,A+,7/21/2020 12:00,2020-07-21T12:00:00Z,07/21 08:00,996,2116,2020-07-21T12:00:00Z,317544,26222,291322,17986,,,326177,184964,,,,,,,,,,,44,82,1257,184964,326177,4328,184964,1,6,d3d9cfc81e548d0018857d0a1d6d15f05b66c270,0,0,0,0,0,
20200720,RI,17904,165721,,61,2110,2,,2,,1738,A+,7/20/2020 12:00,2020-07-20T12:00:00Z,07/20 08:00,995,2110,2020-07-20T12:00:00Z,315156,26152,289004,17904,,,321849,183625,,,,,,,,,,,44,111,4313,183625,321849,2662,183625,5,22,1c1dd8f41d0b3d57240900c1e099df57fe04d0b9,0,0,0,0,0,
20200719,RI,17793,161408,,62,2088,4,,2,,1717,A+,7/17/2020 12:00,2020-07-17T12:00:00Z,07/17 08:00,990,2088,2020-07-17T12:00:00Z,304770,25966,278804,17793,,,319187,179201,,,,,,,,,,,44,0,0,179201,319187,2647,179201,0,0,08ebca3d43d50384e8ee56f1c329937ae4dda766,0,0,0,0,0,
20200718,RI,17793,161408,,62,2088,4,,2,,1717,A+,7/17/2020 12:00,2020-07-17T12:00:00Z,07/17 08:00,990,2088,2020-07-17T12:00:00Z,304770,25966,278804,17793,,,316540,179201,,,,,,,,,,,44,0,0,179201,316540,3213,179201,0,0,fbb6e1901e43ad4880b0773a9f32abe1b6b46abb,0,0,0,0,0,
20200717,RI,17793,161408,,62,2088,4,,2,,1717,A+,7/17/2020 12:00,2020-07-17T12:00:00Z,07/17 08:00,990,2088,2020-07-17T12:00:00Z,304770,25966,278804,17793,,,313327,179201,,,,,,,,,,,44,82,1731,179201,313327,4259,179201,2,4,dfdd1279238f804dd7ea035b8559f1e6270228f3,0,0,0,0,0,
20200716,RI,17711,159677,,64,2084,4,,3,,1711,A+,7/16/2020 12:00,2020-07-16T12:00:00Z,07/16 08:00,988,2084,2020-07-16T12:00:00Z,300801,25850,274951,17711,,,309068,177388,,,,,,,,,,,44,71,1442,177388,309068,3774,177388,1,9,866f283148e44482a00a9afad1dac05954b07cd0,0,0,0,0,0,
20200715,RI,17640,158235,,59,2075,5,,3,,1707,A+,7/15/2020 12:00,2020-07-15T12:00:00Z,07/15 08:00,987,2075,2020-07-15T12:00:00Z,296933,25734,271199,17640,,,305294,175875,,,,,,,,,,,44,52,1165,175875,305294,4232,175875,2,5,bff2888ff11fba5df41c67c2617fb29a9be49695,0,0,0,0,0,
20200714,RI,17588,157070,,69,2070,5,,3,,1692,A+,7/14/2020 12:00,2020-07-14T12:00:00Z,07/14 08:00,985,2070,2020-07-14T12:00:00Z,293844,25653,268191,17588,,,301062,174658,,,,,,,,,,,44,101,1314,174658,301062,3313,174658,1,4,80fdc359de0e3f2d04f430100a056582aa227554,0,0,0,0,0,
20200713,RI,17487,155756,,67,2066,3,,4,,1691,A+,7/13/2020 12:00,2020-07-13T12:00:00Z,07/13 08:00,984,2066,2020-07-13T12:00:00Z,290756,25518,265238,17487,,,297749,173243,,,,,,,,,,,44,175,6413,173243,297749,3222,173243,8,15,3e42079b7db3aede1b77771b7e887ce9e94cdfd8,0,0,0,0,0,
20200712,RI,17312,149343,,61,2051,4,,5,,1685,A+,7/10/2020 12:00,2020-07-10T12:00:00Z,07/10 08:00,976,2051,2020-07-10T12:00:00Z,278357,24885,253472,17312,,,294527,166655,,,,,,,,,,,44,0,0,166655,294527,1804,166655,0,0,4b378efeadfb84bd5f149fdc5decb7ec0e721870,0,0,0,0,0,
20200711,RI,17312,149343,,61,2051,4,,5,,1685,A+,7/10/2020 12:00,2020-07-10T12:00:00Z,07/10 08:00,976,2051,2020-07-10T12:00:00Z,278357,24885,253472,17312,,,292723,166655,,,,,,,,,,,44,0,0,166655,292723,2934,166655,0,0,e4f8a78e86adc3298f0b3721c633abf06fe3cbcf,0,0,0,0,0,
20200710,RI,17312,149343,,61,2051,4,,5,,1685,A+,7/10/2020 00:00,2020-07-10T00:00:00Z,07/09 20:00,976,2051,2020-07-10T00:00:00Z,278357,24885,253472,17312,,,289789,166655,,,,,,,,,,,44,69,1449,166655,289789,4507,166655,2,8,e4e96024ac271b2d4c414c3547126873ce712be7,0,0,0,0,0,
20200709,RI,17243,147894,,55,2043,4,,3,,1684,A+,7/9/2020 00:00,2020-07-09T00:00:00Z,07/08 20:00,974,2043,2020-07-09T00:00:00Z,274980,24790,250190,17243,,,285282,165137,,,,,,,,,,,44,39,1828,165137,285282,3747,165137,3,0,ad737df519177291a34bda2051ea5ea8e3b0e7f5,0,0,0,0,0,
20200708,RI,17204,146066,,56,2043,5,,5,,1683,A+,7/8/2020 00:00,2020-07-08T00:00:00Z,07/07 20:00,971,2043,2020-07-08T00:00:00Z,271710,24698,247012,17204,,,281535,163270,,,,,,,,,,,44,0,0,163270,281535,3477,163270,2,7,9ac88dc287972bdf159ca6f2c7c526f0333c0672,0,0,0,0,0,
20200707,RI,17204,146066,,55,2036,4,,4,,1677,A+,7/7/2020 03:00,2020-07-07T03:00:00Z,07/06 23:00,969,2036,2020-07-07T03:00:00Z,271710,24698,247012,17204,,,278058,163270,,,,,,,,,,,44,41,1515,163270,278058,3513,163270,9,17,647e800976e837f9b1d4572b4d32b5fe343821a3,0,0,0,0,0,
20200706,RI,17163,144551,,61,2019,9,,7,,1657,A+,7/6/2020 03:00,2020-07-06T03:00:00Z,07/05 23:00,960,2019,2020-07-06T03:00:00Z,268294,24624,243670,17163,,,274545,161714,,,,,,,,,,,44,55,1504,161714,274545,2887,161714,0,0,7f3a504cd6ddd31d0f381376b7e4ae612e276601,0,0,0,0,0,
20200705,RI,17108,143047,,61,2019,9,,7,,1657,A+,7/5/2020 03:00,2020-07-05T03:00:00Z,07/04 23:00,960,2019,2020-07-05T03:00:00Z,265484,24523,240961,17108,,,271658,160155,,,,,,,,,,,44,24,1374,160155,271658,2962,160155,0,0,72b73d879e6a944c5814d1136c961ea3c807e802,0,0,0,0,0,
20200704,RI,17084,141673,,61,2019,9,,7,,1657,A+,7/4/2020 03:00,2020-07-04T03:00:00Z,07/03 23:00,960,2019,2020-07-04T03:00:00Z,262612,24477,238135,17084,,,268696,158757,,,,,,,,,,,44,27,952,158757,268696,2374,158757,0,0,2a122f20ef59a4db84ea4b0b9cd8dae9580b5681,0,0,0,0,0,
20200703,RI,17057,140721,,61,2019,9,,7,,1657,A+,7/3/2020 03:00,2020-07-03T03:00:00Z,07/02 23:00,960,2019,2020-07-03T03:00:00Z,260333,24425,235908,17057,,,266322,157778,,,,,,,,,,,44,22,673,157778,266322,2057,157778,1,8,5d3d43296d1a21fd419e437b25bcc8241cedbad6,0,0,0,0,0,
20200702,RI,17035,140048,,67,2011,11,,10,,1644,A+,7/2/2020 03:00,2020-07-02T03:00:00Z,07/01 23:00,959,2011,2020-07-02T03:00:00Z,258440,24383,234057,17035,,,264265,157083,,,,,,,,,,,44,59,985,157083,264265,2876,157083,3,4,2d480e31a671ce8e4459bc81fd0aee244c00c4b6,0,0,0,0,0,
20200701,RI,16976,139063,,69,2007,11,,11,,1638,A+,7/1/2020 03:00,2020-07-01T03:00:00Z,06/30 23:00,956,2007,2020-07-01T03:00:00Z,255735,24284,231451,16976,,,261389,156039,,,,,,,,,,,44,65,1891,156039,261389,4238,156039,6,6,88a018161cb66ea16ceeb88035d0a9741bfc14e4,0,0,0,0,0,
20200630,RI,16911,137172,,74,2001,13,,13,,1631,A+,6/30/2020 03:00,2020-06-30T03:00:00Z,06/29 23:00,950,2001,2020-06-30T03:00:00Z,251636,24143,227493,16911,,,257151,154083,,,,,,,,,,,44,40,974,154083,257151,1997,154083,4,6,9b543f3aa0fefbba05e3ba7feaeb93d16759dd2a,0,0,0,0,0,
20200629,RI,16871,136198,,73,1995,15,,14,,1627,A+,6/29/2020 03:00,2020-06-29T03:00:00Z,06/28 23:00,946,1995,2020-06-29T03:00:00Z,249696,24084,225612,16871,,,255154,153069,,,,,,,,,,,44,36,1320,153069,255154,3756,153069,19,11,c81d3ce5f311d5a12ad1e70a26cf58e2006ae51c,0,0,0,0,0,
20200628,RI,16835,134878,,91,1984,16,,15,,1600,A+,6/28/2020 03:00,2020-06-28T03:00:00Z,06/27 23:00,927,1984,2020-06-28T03:00:00Z,245990,23998,221992,16835,,,251398,151713,,,,,,,,,,,44,22,578,151713,251398,1486,151713,0,0,ddeafb9697878011cd82b327078d0f820ac64387,0,0,0,0,0,
20200627,RI,16813,134300,,91,1984,16,,15,,1600,A+,6/27/2020 03:00,2020-06-27T03:00:00Z,06/26 23:00,927,1984,2020-06-27T03:00:00Z,244518,23961,220557,16813,,,249912,151113,,,,,,,,,,,44,36,1198,151113,249912,3284,151113,0,0,3fa77e946106278ef4eed6f33415d3e0641c4af7,0,0,0,0,0,
20200626,RI,16777,133102,,91,1984,16,,15,,1600,A+,6/26/2020 03:00,2020-06-26T03:00:00Z,06/25 23:00,927,1984,2020-06-26T03:00:00Z,241245,23877,217368,16777,,,246628,149879,,,,,,,,,,,44,69,1314,149879,246628,2537,149879,7,3,3d923b784aaac7f366a7a4575a48ff51866ec6f9,0,0,0,0,0,
20200625,RI,16708,131788,,103,1981,18,,17,,1588,A+,6/25/2020 03:00,2020-06-25T03:00:00Z,06/24 23:00,920,1981,2020-06-25T03:00:00Z,238787,23788,214999,16708,,,244091,148496,,,,,,,,,,,44,45,1406,148496,244091,2971,148496,8,14,f3a0ce8aa176d61c2819db1a7f668a961d18d1cb,0,0,0,0,0,
20200624,RI,16663,130382,,104,1967,20,,16,,1573,A+,6/24/2020 03:00,2020-06-24T03:00:00Z,06/23 23:00,912,1967,2020-06-24T03:00:00Z,235946,23693,212253,16663,,,241120,147045,,,,,,,,,,,44,51,1486,147045,241120,3614,147045,6,9,57b50c5c8d83a38f7bbfaaf50d56b3da93f62617,0,0,0,0,0,
20200623,RI,16612,128896,,105,1958,19,,17,,1562,A+,6/23/2020 03:00,2020-06-23T03:00:00Z,06/22 23:00,906,1958,2020-06-23T03:00:00Z,232592,23582,209010,16612,,,237506,145508,,,,,,,,,,,44,77,1599,145508,237506,3988,145508,3,8,84e9ec00543c0d891d2f324ec8bd324dfcdec7fc,0,0,0,0,0,
20200622,RI,16535,127297,,106,1950,18,,15,,1554,A+,6/22/2020 03:00,2020-06-22T03:00:00Z,06/21 23:00,903,1950,2020-06-22T03:00:00Z,228842,23434,205408,16535,,,233518,143832,,,,,,,,,,,44,59,1596,143832,233518,3846,143832,9,28,f4f3c4580794518e9c1c7d20f239b974edac66e8,0,0,0,0,0,
20200621,RI,16476,125701,,123,1922,23,,12,,1515,A+,6/21/2020 03:00,2020-06-21T03:00:00Z,06/20 23:00,894,1922,2020-06-21T03:00:00Z,225158,23298,201860,16476,,,229672,142177,,,,,,,,,,,44,27,623,142177,229672,1072,142177,0,0,334e64dcb8c477459a317b74a5b469adada19c66,0,0,0,0,0,
20200620,RI,16449,125078,,123,1922,23,,12,,1515,A+,6/20/2020 03:00,2020-06-20T03:00:00Z,06/19 23:00,894,1922,2020-06-20T03:00:00Z,224148,23263,200885,16449,,,228600,141527,,,,,,,,,,,44,36,681,141527,228600,1958,141527,0,0,cb785441d81f37d659ccbc01b1c636ed90d41fcd,0,0,0,0,0,
20200619,RI,16413,124397,,123,1922,23,,12,,1515,A+,6/19/2020 03:00,2020-06-19T03:00:00Z,06/18 23:00,894,1922,2020-06-19T03:00:00Z,222392,23189,199203,16413,,,226642,140810,,,,,,,,,,,44,59,1181,140810,226642,3899,140810,9,11,d4fd1c101ba0e4d4055a58688420076dcb9e139f,0,0,0,0,0,
20200618,RI,16354,123216,,126,1911,23,,13,,1502,A+,6/18/2020 03:00,2020-06-18T03:00:00Z,06/17 23:00,885,1911,2020-06-18T03:00:00Z,218832,23058,195774,16354,,,222743,139570,,,,,,,,,,,44,71,1219,139570,222743,3180,139570,9,13,0f66c6ca76305fead7c909bfdf9577215360d6cc,0,0,0,0,0,
20200617,RI,16283,121997,,126,1898,17,,13,,1489,A+,6/17/2020 03:00,2020-06-17T03:00:00Z,06/16 23:00,876,1898,2020-06-17T03:00:00Z,215817,22913,192904,16283,,,219563,138280,,,,,,,,,,,44,51,1207,138280,219563,2941,138280,11,9,afb6187f4511fd86f7f1efabcc659fb46d56d220,0,0,0,0,0,
20200616,RI,16232,120790,,129,1889,16,,13,,1479,A+,6/16/2020 03:00,2020-06-16T03:00:00Z,06/15 23:00,865,1889,2020-06-16T03:00:00Z,213138,22800,190338,16232,,,216622,137022,,,,,,,,,,,44,52,1486,137022,216622,3118,137022,14,7,2cf4a92e72c4a4259b9eafb79da467a1f738ad15,0,0,0,0,0,
20200615,RI,16180,119304,,127,1882,21,,14,,1474,A+,6/15/2020 03:00,2020-06-15T03:00:00Z,06/14 23:00,851,1882,2020-06-15T03:00:00Z,210226,22694,187532,16180,,,213504,135484,,,,,,,,,,,44,76,1711,135484,213504,3284,135484,18,29,cfe3dc9ab0640efe592f5139c47828e1ab58330f,0,0,0,0,0,
20200614,RI,16104,117593,,141,1853,28,,17,,1435,A+,6/14/2020 03:00,2020-06-14T03:00:00Z,06/13 23:00,833,1853,2020-06-14T03:00:00Z,207085,22514,184571,16104,,,210220,133697,,,,,,,,,,,44,32,884,133697,210220,2110,133697,0,0,68e6bcf77f6e580693d764b41e11e3c7d45cdd08,0,0,0,0,0,
20200613,RI,16072,116709,,141,1853,28,,17,,1435,A+,6/13/2020 03:00,2020-06-13T03:00:00Z,06/12 23:00,833,1853,2020-06-13T03:00:00Z,205138,22438,182700,16072,,,208110,132781,,,,,,,,,,,44,49,1226,132781,208110,3130,132781,0,0,29a4b8a98036baa68c4c7cfc749354e66c156317,0,0,0,0,0,
20200612,RI,16023,115483,,141,1853,28,,17,,1435,A+,6/12/2020 03:00,2020-06-12T03:00:00Z,06/11 23:00,833,1853,2020-06-12T03:00:00Z,202294,22336,179958,16023,,,204980,131506,,,,,,,,,,,44,81,2093,131506,204980,4805,131506,10,11,1cc6e85f1141a7bffd43f191a53560652695d69f,0,0,0,0,0,
20200611,RI,15942,113390,,146,1842,26,,16,,1419,A+,6/11/2020 03:00,2020-06-11T03:00:00Z,06/10 23:00,823,1842,2020-06-11T03:00:00Z,197705,22130,175575,15942,,,200175,129332,,,,,,,,,,,44,87,1438,129332,200175,3687,129332,11,14,8c7f5ba3d9e0083e2b5b369c46b95cde0215c1d3,0,0,0,0,0,
