date,state,positive,negative,pending,totalTestResultsSource,totalTestResults,totalTestResultsIncrease,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200927,GU,2354,46365,,NaN,48719,0,30,,9,,,,1668,A,9/26/2020 09:45,2020-09-26T09:45:00Z,09/26 05:45,43,,2020-09-26T09:45:00Z,48254,,,2354,,,,48719,179,3,,,,,,,,,66,0,0,48719,48719,0,0,f91f9271713f3429306743a02d197cf9e1afd045,0,0,0,0,0,
20200926,GU,2354,46365,,NaN,48719,463,30,,9,,,,1668,A,9/26/2020 09:45,2020-09-26T09:45:00Z,09/26 05:45,43,,2020-09-26T09:45:00Z,48254,,,2354,,,,48719,179,3,,,,,,,,,66,68,395,48719,48719,2,0,f2415d8622f608bf7392cfe9d23d015290c17a02,0,0,0,0,0,
20200925,GU,2286,45970,,NaN,48256,569,31,,11,,,,1668,A,9/25/2020 08:00,2020-09-25T08:00:00Z,09/25 04:00,41,,2020-09-25T08:00:00Z,48254,,,2286,,,,48256,179,3,,,,,,,,,66,23,546,48256,48256,3,0,a43108e66d227ebd21d7636646d01dff51c4e916,0,0,0,0,0,
20200924,GU,2263,45424,,NaN,47687,436,33,,11,,,,1568,A,9/24/2020 05:55,2020-09-24T05:55:00Z,09/24 01:55,38,,2020-09-24T05:55:00Z,47685,,,2263,,,,47687,179,3,,,,,,,,,66,28,408,47687,47687,1,0,d6373f037b9b89fef6b429482c031e8da0b441f8,0,0,0,0,0,
20200923,GU,2235,45016,,NaN,47251,423,33,,13,,,,1543,A,9/23/2020 06:45,2020-09-23T06:45:00Z,09/23 02:45,37,,2020-09-23T06:45:00Z,47249,,,2235,,,,47251,175,3,,,,,,,,,66,45,378,47251,47251,0,0,039a620a0d8f03d23bad0cf464c10f9536b37884,0,0,0,0,0,
20200922,GU,2190,44638,,NaN,46828,474,39,,15,,,,1507,A,9/22/2020 05:00,2020-09-22T05:00:00Z,09/22 01:00,37,,2020-09-22T05:00:00Z,46826,,,2190,,,,46828,175,3,,,,,,,,,66,43,431,46828,46828,2,0,0908e49c23b069fed3915c6e5ca77f3515f7184f,0,0,0,0,0,
20200921,GU,2147,44207,,NaN,46354,396,38,,18,,,,1505,A,9/21/2020 09:00,2020-09-21T09:00:00Z,09/21 05:00,35,,2020-09-21T09:00:00Z,46352,,,2147,,,,46354,175,3,,,,,,,,,66,30,366,46354,46354,1,0,112b0ab1aa259ecba5518e86aef25f3403c72e88,0,0,0,0,0,
20200920,GU,2117,43841,,NaN,45958,0,36,,19,,,,1450,A,9/19/2020 04:15,2020-09-19T04:15:00Z,09/19 00:15,34,,2020-09-19T04:15:00Z,45651,,,2117,,,,45958,172,3,,,,,,,,,66,0,0,45958,45958,0,0,5e9558a1ef9a8012b713bc22c0978b3d1d51e32c,0,0,0,0,0,
20200919,GU,2117,43841,,NaN,45958,305,36,,19,,,,1450,A,9/19/2020 04:15,2020-09-19T04:15:00Z,09/19 00:15,34,,2020-09-19T04:15:00Z,45651,,,2117,,,,45958,172,3,,,,,,,,,66,43,262,45958,45958,1,0,a97baf90418787ea4defccb122fe3abee8cafa2e,0,0,0,0,0,
20200918,GU,2074,43579,,NaN,45653,400,41,,19,,,,1450,A,9/18/2020 07:45,2020-09-18T07:45:00Z,09/18 03:45,33,,2020-09-18T07:45:00Z,45651,,,2074,,,,45653,172,3,,,,,,,,,66,29,371,45653,45653,2,0,af3934f7368ee8c1cbd52b7c08fccc4c0fe85aa0,0,0,0,0,0,
20200917,GU,2045,43208,,NaN,45253,402,44,,19,,,,1427,A,9/17/2020 05:40,2020-09-17T05:40:00Z,09/17 01:40,31,,2020-09-17T05:40:00Z,45251,,,2045,,,,45253,170,3,,,,,,,,,66,32,370,45253,45253,2,0,ba0f434950c2c32ded7ac544c31d4b951c7b706d,0,0,0,0,0,
20200916,GU,2013,42838,,NaN,44851,522,46,,10,,,,1406,A,9/16/2020 08:05,2020-09-16T08:05:00Z,09/16 04:05,29,,2020-09-16T08:05:00Z,44849,,,2013,,,,44851,158,2,,,,,,,,,66,47,475,44851,44851,1,0,c27a95c83b47fddbd89ac427d78f649ef9893c4b,0,0,0,0,0,
20200915,GU,1966,42363,,NaN,44329,435,47,,13,,,,1312,A+,9/15/2020 07:35,2020-09-15T07:35:00Z,09/15 03:35,28,,2020-09-15T07:35:00Z,44327,,,1966,,,,44329,158,2,,,,,,,,,66,39,396,44329,44329,2,0,057be8e9c6321b974a46b1e41fd693c8f2ccf1c7,0,0,0,0,0,
20200914,GU,1927,41967,,NaN,43894,531,50,,15,,,,1274,A+,9/14/2020 07:40,2020-09-14T07:40:00Z,09/14 03:40,26,,2020-09-14T07:40:00Z,43892,,,1927,,,,43894,158,2,,,,,,,,,66,36,495,43894,43894,0,0,ff7f1b8b61e0899dda98eeb4d359882c450a1e94,0,0,0,0,0,
20200913,GU,1891,41472,,NaN,43363,0,50,,11,,,,1118,A+,9/13/2020 03:15,2020-09-13T03:15:00Z,09/12 23:15,26,,2020-09-13T03:15:00Z,43011,,,1891,,,,43363,158,2,,,,,,,,,66,0,0,43363,43363,1,0,f5185e42c23e4565f9da8a22abe20ed48aa3ebe0,0,0,0,0,0,
20200912,GU,1891,41472,,NaN,43363,350,50,,11,,,,1118,A+,9/12/2020 07:30,2020-09-12T07:30:00Z,09/12 03:30,25,,2020-09-12T07:30:00Z,43011,,,1891,,,,43363,158,2,,,,,,,,,66,28,322,43363,43363,2,0,42f38350526ab99fd89c79af1207219a8ff020a8,0,0,0,0,0,
20200911,GU,1863,41150,,NaN,43013,395,52,,13,,,,1118,A+,9/11/2020 03:15,2020-09-11T03:15:00Z,09/10 23:15,23,,2020-09-11T03:15:00Z,43011,,,1863,,,,43013,158,2,,,,,,,,,66,17,378,43013,43013,2,0,21b79e46bd4ac35d620a29cf62a91cd0d7900735,0,0,0,0,0,
20200910,GU,1846,40772,,NaN,42618,523,54,,13,,,,1081,A+,9/10/2020 05:55,2020-09-10T05:55:00Z,09/10 01:55,21,,2020-09-10T05:55:00Z,42616,,,1846,,,,42618,158,2,,,,,,,,,66,88,435,42618,42618,0,0,d927f497e78e178f511ec53ef9b5046558c2f098,0,0,0,0,0,
20200909,GU,1758,40337,,NaN,42095,683,57,,13,,,,1042,A+,9/9/2020 06:45,2020-09-09T06:45:00Z,09/09 02:45,21,,2020-09-09T06:45:00Z,42093,,,1758,,,,42095,158,2,,,,,,,,,66,45,638,42095,42095,2,0,24b6bb29ede06ba32ea0f0487f3713d32f2af90b,0,0,0,0,0,
20200908,GU,1713,39699,,NaN,41412,671,54,,14,,,,951,A+,9/8/2020 07:20,2020-09-08T07:20:00Z,09/08 03:20,19,,2020-09-08T07:20:00Z,41410,,,1713,,,,41412,158,2,,,,,,,,,66,42,629,41412,41412,1,0,0adce5f6238bb19da451c7367e15fd69a5dc4bd1,0,0,0,0,0,
20200907,GU,1671,39070,,NaN,40741,0,57,,14,,,,744,A+,9/6/2020 22:45,2020-09-06T22:45:00Z,09/06 18:45,18,,2020-09-06T22:45:00Z,40110,,,1671,,,,40741,158,2,,,,,,,,,66,0,0,40741,40741,2,0,ad9b7fcde63adb5c17e248e16fda5c9ed40f0741,0,0,0,0,0,
20200906,GU,1671,39070,,NaN,40741,0,57,,14,,,,744,A+,9/5/2020 12:50,2020-09-05T12:50:00Z,09/05 08:50,16,,2020-09-05T12:50:00Z,40110,,,1671,,,,40741,158,2,,,,,,,,,66,0,0,40741,40741,1,0,2379578622991e937052c08a0f109b3e205a78be,0,0,0,0,0,
20200905,GU,1671,39070,,NaN,40741,629,57,,14,,,,744,A+,9/5/2020 09:20,2020-09-05T09:20:00Z,09/05 05:20,15,,2020-09-05T09:20:00Z,40110,,,1671,,,,40741,158,2,,,,,,,,,66,52,577,40741,40741,1,0,0c651e927c47bb7a863258f2093ac5bec58d7263,0,0,0,0,0,
20200904,GU,1619,38493,,NaN,40112,622,59,,11,,,,744,A+,9/4/2020 06:00,2020-09-04T06:00:00Z,09/04 02:00,14,,2020-09-04T06:00:00Z,40110,,,1619,,,,40112,158,2,,,,,,,,,66,59,563,40112,40112,1,0,73b527522cd8a4d491485ec98e3f4775313e25ab,0,0,0,0,0,
20200903,GU,1560,37930,,NaN,39490,719,45,,9,,,,716,A+,9/3/2020 05:30,2020-09-03T05:30:00Z,09/03 01:30,13,,2020-09-03T05:30:00Z,39488,,,1560,,,,39490,158,2,,,,,,,,,66,66,653,39490,39490,0,0,ec9e7cab6edefc477d191b33611b35a7a81b4b52,0,0,0,0,0,
20200902,GU,1494,37277,,NaN,38771,449,45,,8,,,,653,A+,9/2/2020 06:00,2020-09-02T06:00:00Z,09/02 02:00,13,,2020-09-02T06:00:00Z,38770,,,1486,,,,38763,158,2,,,,,,,,,66,47,402,38771,38771,0,0,a5ebbe1d61e669f5ee1686c4b23a6b57c99e7b91,0,0,0,0,0,
20200901,GU,1447,36875,,NaN,38322,438,43,,4,,,,568,A+,9/1/2020 05:25,2020-09-01T05:25:00Z,09/01 01:25,13,,2020-09-01T05:25:00Z,38312,,,1439,,,,38314,158,2,,,,,,,,,66,52,386,38322,38322,3,0,8a45e59a5af48c92c59ec3ba409407dfd46b54a2,0,0,0,0,0,
20200831,GU,1395,36489,,NaN,37884,424,38,,5,,,,533,A+,8/31/2020 06:00,2020-08-31T06:00:00Z,08/31 02:00,10,,2020-08-31T06:00:00Z,37874,,,1387,,,,37876,158,2,,,,,,,,,66,48,376,37884,37884,0,0,88b88a954faf8efaf9ca06b2ed6831a081a3eff5,0,0,0,0,0,
20200830,GU,1347,36113,,NaN,37460,0,36,,4,,,,488,A+,8/29/2020 05:15,2020-08-29T05:15:00Z,08/29 01:15,10,,2020-08-29T05:15:00Z,36916,,,1339,,,,37452,158,2,,,,,,,,,66,0,0,37460,37460,0,0,266c007dd2f43adf0975c5a62266cb165b40d189,0,0,0,0,0,
20200829,GU,1347,36113,,NaN,37460,534,36,,4,,,,488,A+,8/29/2020 05:15,2020-08-29T05:15:00Z,08/29 01:15,10,,2020-08-29T05:15:00Z,36916,,,1339,,,,37452,158,2,,,,,,,,,66,60,474,37460,37460,0,0,9324134a6b0ded39f22eca88a3a25e1a2791dda6,0,0,0,0,0,
20200828,GU,1287,35639,,NaN,36926,570,36,,4,,,,488,A,8/28/2020 06:35,2020-08-28T06:35:00Z,08/28 02:35,10,,2020-08-28T06:35:00Z,36916,,,1279,,,,36918,158,2,,,,,,,,,66,55,515,36926,36926,0,0,fc98e6ca09fcc4e2bc9b62dec1f814f4df5f8bcc,0,0,0,0,0,
20200827,GU,1232,35124,,NaN,36356,1002,30,,3,,,,456,A,8/27/2020 06:30,2020-08-27T06:30:00Z,08/27 02:30,10,,2020-08-27T06:30:00Z,36346,,,1224,,,,36348,158,2,,,,,,,,,66,112,890,36356,36356,1,0,3d9ade5be6a82d9f786f4621e19d5672c4022788,0,0,0,0,0,
20200826,GU,1120,34234,,NaN,35354,952,26,,4,,,,435,A,8/26/2020 07:35,2020-08-26T07:35:00Z,08/26 03:35,9,,2020-08-26T07:35:00Z,35344,,,1112,,,,35346,158,2,,,,,,,,,66,136,816,35354,35354,2,0,4824701cd33bb696e5b4236749ad6c9f45e11cfe,0,0,0,0,0,
20200825,GU,984,33418,,NaN,34402,931,27,,6,,,,429,A,8/25/2020 05:55,2020-08-25T05:55:00Z,08/25 01:55,7,,2020-08-25T05:55:00Z,34392,,,976,,,,34394,158,2,,,,,,,,,66,77,854,34402,34402,0,0,dec3b320e71a63e6e79ac661766bab3151f1bf42,0,0,0,0,0,
20200824,GU,907,32564,,NaN,33471,880,17,,4,,,,428,A,8/24/2020 05:30,2020-08-24T05:30:00Z,08/24 01:30,7,,2020-08-24T05:30:00Z,33461,,,899,,,,33463,158,2,,,,,,,,,66,87,793,33471,33471,0,0,bc7d5b8b2679b800db4dbc89df6cb3262e63ad0a,0,0,0,0,0,
20200823,GU,820,31771,,NaN,32591,1075,16,,3,,,,394,A,8/22/2020 20:00,2020-08-22T20:00:00Z,08/22 16:00,7,,2020-08-22T20:00:00Z,31506,,,812,,,,32583,155,2,,,,,,,,,66,53,1022,32591,32591,0,0,c6fe29db023fe177703f5643e5516f209278aba6,0,0,0,0,0,
20200822,GU,767,30749,,NaN,31516,0,14,,3,,,,394,A,8/21/2020 08:15,2020-08-21T08:15:00Z,08/21 04:15,7,,2020-08-21T08:15:00Z,31506,,,759,,,,31508,155,2,,,,,,,,,66,0,0,31516,31516,0,0,c6593690f218977b4a828b82b3745c36d512cea6,0,0,0,0,0,
20200821,GU,767,30749,,NaN,31516,824,14,,3,,,,394,A,8/21/2020 08:15,2020-08-21T08:15:00Z,08/21 04:15,7,,2020-08-21T08:15:00Z,31506,,,759,,,,31508,155,2,,,,,,,,,66,63,761,31516,31516,1,0,c500ac24dabc1c61daa78957c1d310ec141c4c2a,0,0,0,0,0,
20200820,GU,704,29988,,NaN,30692,942,13,,5,,,,381,A,8/20/2020 05:35,2020-08-20T05:35:00Z,08/20 01:35,6,,2020-08-20T05:35:00Z,30702,,,696,,,,30684,155,2,,,,,,,,,66,105,837,30692,30692,1,0,4944e61aecd11be2179922d1ddcf022a0a4d09df,0,0,0,0,0,
20200819,GU,599,29151,,NaN,29750,524,14,,4,,,,363,A,8/18/2020 23:50,2020-08-18T23:50:00Z,08/18 19:50,5,,2020-08-18T23:50:00Z,29740,,,591,,,,29742,155,2,,,,,,,,,66,22,502,29750,29750,0,0,b521152f583b553e0fc90cb284147ead0c61afa5,0,0,0,0,0,
20200818,GU,577,28649,,NaN,29226,453,14,,4,,,,353,A,8/17/2020 23:40,2020-08-17T23:40:00Z,08/17 19:40,5,,2020-08-17T23:40:00Z,29216,,,569,,,,29218,155,2,,,,,,,,,66,19,434,29226,29226,0,0,a633ae397c19aafa4a0e17b4a2ac5426d7681258,0,0,0,0,0,
20200817,GU,558,28215,,NaN,28773,1000,13,,4,,,,352,A,8/17/2020 01:30,2020-08-17T01:30:00Z,08/16 21:30,5,,2020-08-17T01:30:00Z,28763,,,550,,,,28765,155,2,,,,,,,,,66,42,958,28773,28773,0,0,96abfd39bda6971f013dadfde6e72fd6942a3f17,0,0,0,0,0,
20200816,GU,516,27257,,NaN,27773,677,12,,3,,,,345,A,8/15/2020 20:00,2020-08-15T20:00:00Z,08/15 16:00,5,,2020-08-15T20:00:00Z,27086,,,508,,,,27765,153,2,,,,,,,,,66,14,663,27773,27773,0,0,45281d9f647862ba9c23eda44552550ac7e17e4c,0,0,0,0,0,
20200815,GU,502,26594,,NaN,27096,0,8,,2,,,,345,A,8/14/2020 05:05,2020-08-14T05:05:00Z,08/14 01:05,5,,2020-08-14T05:05:00Z,27086,,,494,,,,27088,153,2,,,,,,,,,66,0,0,27096,27096,0,0,c9b2274cce1b63588698c7bd41fc174577e2e948,0,0,0,0,0,
20200814,GU,502,26594,,NaN,27096,416,8,,2,,,,345,A,8/14/2020 05:05,2020-08-14T05:05:00Z,08/14 01:05,5,,2020-08-14T05:05:00Z,27086,,,494,,,,27088,153,2,,,,,,,,,66,25,391,27096,27096,0,0,c659fdb0ceb2cd3f7cc9544281f8d6e6eb43de49,0,0,0,0,0,
20200813,GU,477,26203,,NaN,26680,444,8,,1,,,,343,A,8/13/2020 02:55,2020-08-13T02:55:00Z,08/12 22:55,5,,2020-08-13T02:55:00Z,26670,,,469,,,,26672,152,2,,,,,,,,,66,28,416,26680,26680,0,0,316833e97e0e0af5ab4fa1d2bed73bc4adc34651,0,0,0,0,0,
20200812,GU,449,25787,,NaN,26236,620,7,,1,,,,341,A,8/12/2020 00:15,2020-08-12T00:15:00Z,08/11 20:15,5,,2020-08-12T00:15:00Z,26226,,,441,,,,26228,151,2,,,,,,,,,66,15,605,26236,26236,0,0,6a8e056725cb0ca65220a8fcf413bdae20567d14,0,0,0,0,0,
20200811,GU,434,25182,,NaN,25616,540,7,,1,,,,325,A,8/11/2020 03:00,2020-08-11T03:00:00Z,08/10 23:00,5,,2020-08-11T03:00:00Z,25606,,,426,,,,25608,151,2,,,,,,,,,66,16,524,25616,25616,0,0,476b85a6674ffeabd7ae04ea4fb4ab2756798906,0,0,0,0,0,
20200810,GU,418,24658,,NaN,25076,547,5,,1,,,,325,A,8/10/2020 00:50,2020-08-10T00:50:00Z,08/09 20:50,5,,2020-08-10T00:50:00Z,24354,,,410,,,,25068,147,2,,,,,,,,,66,6,541,25076,25076,0,0,106c9d043348c73e6bc0ed8d54c7c68a20105b72,0,0,0,0,0,
20200809,GU,412,24117,,NaN,24529,0,3,,,,,,321,B,8/8/2020 01:45,2020-08-08T01:45:00Z,08/07 21:45,5,,2020-08-08T01:45:00Z,24354,,,404,,,,24521,147,2,,,,,,,,,66,0,0,24529,24529,0,0,7bfb88082ae319b50cb15567e62b628aa6cbaefd,0,0,0,0,0,
20200808,GU,412,24117,,NaN,24529,167,3,,1,,,,321,B,8/8/2020 01:45,2020-08-08T01:45:00Z,08/07 21:45,5,,2020-08-08T01:45:00Z,24354,,,404,,,,24521,147,2,,,,,,,,,66,1,166,24529,24529,0,0,6a27225a7b48e36115209759dc4f95e9af0d0319,0,0,0,0,0,
20200807,GU,411,23951,,NaN,24362,485,3,,1,,,,321,B,8/6/2020 23:30,2020-08-06T23:30:00Z,08/06 19:30,5,,2020-08-06T23:30:00Z,24354,,,403,,,,24354,147,2,,,,,,,,,66,14,471,24362,24362,0,0,2341ab335e8e616f7aab0ee70f6c219356a4cac3,0,0,0,0,0,
20200806,GU,397,23480,,NaN,23877,442,3,,1,,,,321,B,8/5/2020 22:25,2020-08-05T22:25:00Z,08/05 18:25,5,,2020-08-05T22:25:00Z,23869,,,389,,,,23869,147,2,,,,,,,,,66,8,434,23877,23877,0,0,5ed7a58b47daffde0ca722a4d68bb6ffc22c421e,0,0,0,0,0,
20200805,GU,389,23046,,NaN,23435,512,3,,,,,,319,B,8/5/2020 01:25,2020-08-05T01:25:00Z,08/04 21:25,5,,2020-08-05T01:25:00Z,23427,,,381,,,,23427,146,2,,,,,,,,,66,14,498,23435,23435,0,0,5e27e76aa7421a7b22a6ddc26e7388a17b622ad4,0,0,0,0,0,
20200804,GU,375,22548,,NaN,22923,350,3,,,,,,318,B,8/3/2020 22:00,2020-08-03T22:00:00Z,08/03 18:00,5,,2020-08-03T22:00:00Z,22914,,,367,,,,22915,146,2,,,,,,,,,66,7,343,22923,22923,0,0,7fc46c39c4f273a216f467a5ab1edd2e47be68ce,0,0,0,0,0,
