date,state,positive,negative,pending,totalTestResultsSource,totalTestResults,totalTestResultsIncrease,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200923,MS,94573,622138,,,716711,4210,620,5607,148,,74,,85327,A+,9/22/2020 00:00,2020-09-22T00:00:00Z,09/21 20:00,2870,5607,2020-09-22T00:00:00Z,710040,,,87902,2647,223,,,37700,95,,,,,,,51862,,28,552,3658,716711,716711,24,0,71310cafb105ac07d5a2f61381a9364f5aa2abcf,0,0,0,0,0,
20200922,MS,94021,618480,,,712501,5595,642,5607,147,,74,,85327,A+,9/21/2020 00:00,2020-09-21T00:00:00Z,09/20 20:00,2846,5607,2020-09-21T00:00:00Z,706009,,,87529,2625,221,,,37439,95,,,,,,,50385,,28,465,5130,712501,712501,36,0,eda2962970cd0096f6968016d547903b78583c78,0,0,0,0,0,
20200921,MS,93556,613350,,,706906,3743,621,5607,162,,77,,85327,A+,9/20/2020 00:00,2020-09-20T00:00:00Z,09/19 20:00,2810,5607,2020-09-20T00:00:00Z,700510,,,87160,2591,219,,,37165,95,,,,,,,49300,,28,192,3551,706906,706906,0,108,b6b32a3a6660bc5447bbf53310cc3139f16d26a0,0,0,0,0,0,
20200920,MS,93364,609799,,,703163,277,630,5499,171,,87,,78971,A+,9/19/2020 00:00,2020-09-19T00:00:00Z,09/18 20:00,2810,5499,2020-09-19T00:00:00Z,696618,,,87045,2591,219,,,36912,95,,,,,,,48844,,28,277,0,703163,703163,1,0,b7793e6a712388910caf2cff73cbf6bf1b86e8e6,0,0,0,0,0,
20200919,MS,93087,609799,,,702886,69454,630,5499,171,,87,,78971,A+,9/18/2020 00:00,2020-09-18T00:00:00Z,09/17 20:00,2809,5499,2020-09-18T00:00:00Z,696618,,,86819,2593,216,,,36912,95,,,,,,,48844,,28,1152,68302,702886,702886,29,0,15fe1d8d6cdc3480bb594bbc2b568020ff00d87b,0,0,0,0,0,
20200918,MS,91935,541497,,,633432,0,630,5499,171,,87,,78971,A+,9/17/2020 00:00,2020-09-17T00:00:00Z,09/16 20:00,2780,5499,2020-09-17T00:00:00Z,626881,,,85944,2572,208,,,29016,95,,,,,,,40904,,28,0,0,633432,633432,0,0,5b1622ec80b532c756c09c06bccc357a2c08a21c,0,0,0,0,0,
20200917,MS,91935,541497,,,633432,701,622,5499,169,,95,,78971,A+,9/17/2020 00:00,2020-09-17T00:00:00Z,09/16 20:00,2780,5499,2020-09-17T00:00:00Z,626881,,,85944,2572,208,,,29016,95,,,,,,,40904,,28,701,0,633432,633432,24,0,1a3eea795b83e1226c4879baafd1361bd0b4ff60,0,0,0,0,0,
20200916,MS,91234,541497,,,632731,6420,632,5499,168,,98,,78971,A+,9/15/2020 00:00,2020-09-15T00:00:00Z,09/14 20:00,2756,5499,2020-09-15T00:00:00Z,626881,,,85384,2562,194,,,29016,95,,,,,,,40904,,28,711,5709,632731,632731,22,0,c3837d4d27b304d2c360d5e7727963ca5bc87367,0,0,0,0,0,
20200915,MS,90523,535788,,,626311,505,667,5499,177,,88,,78971,A+,9/14/2020 00:00,2020-09-14T00:00:00Z,09/13 20:00,2734,5499,2020-09-14T00:00:00Z,620345,,,84912,2543,191,,,28852,95,,,,,,,38649,,28,505,0,626311,626311,28,0,dbbd2923d54d5a846431d30a74269b92ec16e6be,0,0,0,0,0,
20200914,MS,90018,535788,,,625806,3013,513,5499,171,,,,78971,A+,9/13/2020 00:00,2020-09-13T00:00:00Z,09/12 20:00,2706,5499,2020-09-13T00:00:00Z,620345,,,84557,2523,183,,,28852,95,,,,,,,38649,,28,144,2869,625806,625806,9,89,752fcefd0020d26d6031709c8a6d9187ecb83737,0,0,0,0,0,
20200913,MS,89874,532919,,,622793,254,542,5410,179,,,,74098,A+,9/12/2020 00:00,2020-09-12T00:00:00Z,09/11 20:00,2697,5410,2020-09-12T00:00:00Z,617161,,,84451,2514,183,,,28693,95,,,,,,,38257,,28,254,0,622793,622793,12,0,5c568992ddfb15f6f47074233f6991619043219d,0,0,0,0,0,
20200912,MS,89620,532919,,,622539,4160,542,5410,179,,,,74098,A+,9/11/2020 00:00,2020-09-11T00:00:00Z,09/10 20:00,2685,5410,2020-09-11T00:00:00Z,617161,,,84242,2502,183,,,28693,95,,,,,,,38257,,28,445,3715,622539,622539,15,0,861ff5025206b9519f1b103d6e9b152bcb7e3c6b,0,0,0,0,0,
20200911,MS,89175,529204,,,618379,5141,545,5410,182,,,,74098,A+,9/10/2020 00:00,2020-09-10T00:00:00Z,09/09 20:00,2670,5410,2020-09-10T00:00:00Z,613122,,,83918,2489,181,,,28579,95,,,,,,,37009,,28,853,4288,618379,618379,14,0,9432f83bde7a8b4faea28a526b0cc5551d93a8dd,0,0,0,0,0,
20200910,MS,88322,524916,,,613238,3600,668,5410,177,,101,,74098,A+,9/9/2020 00:00,2020-09-09T00:00:00Z,09/08 20:00,2656,5410,2020-09-09T00:00:00Z,608244,,,83328,2477,179,,,28319,95,,,,,,,36315,,28,517,3083,613238,613238,33,0,0215710f8b3b9c280f4717d00365d56d33394ca6,0,0,0,0,0,
20200909,MS,87805,521833,,,609638,3177,683,5410,185,,111,,74098,A+,9/8/2020 00:00,2020-09-08T00:00:00Z,09/07 20:00,2623,5410,2020-09-08T00:00:00Z,604776,,,82943,2447,176,,,28071,95,,,,,,,35351,,28,426,2751,609638,609638,38,0,0b383ddce91dadfebe99f92f3a64e15d68127ee5,0,0,0,0,0,
20200908,MS,87379,519082,,,606461,8410,758,5410,186,,111,,74098,A+,9/7/2020 00:00,2020-09-07T00:00:00Z,09/06 20:00,2585,5410,2020-09-07T00:00:00Z,601766,,,82684,2417,168,,,27730,95,,,,,,,34497,,28,249,8161,606461,606461,0,84,42bd2bdd883dbd85cb43f624386e5d7161a808be,0,0,0,0,0,
20200907,MS,87130,510921,,,598051,242,758,5326,186,,111,,67918,A+,9/6/2020 00:00,2020-09-06T00:00:00Z,09/05 20:00,2585,5326,2020-09-06T00:00:00Z,592831,,,82457,2417,168,,,27468,95,,,,,,,33480,,28,242,0,598051,598051,1,0,959437b3abd9691b33d8cbd73a784225d2213cae,0,0,0,0,0,
20200906,MS,86888,510921,,,597809,410,758,5326,186,,111,,67918,A+,9/5/2020 00:00,2020-09-05T00:00:00Z,09/04 20:00,2584,5326,2020-09-05T00:00:00Z,592831,,,82235,2416,168,,,27468,95,,,,,,,33480,,28,410,0,597809,597809,15,0,42f33c845d77c5410bb70bb17ce371f337faf507,0,0,0,0,0,
20200905,MS,86478,510921,,,597399,9995,758,5326,186,,111,,67918,A+,9/4/2020 00:00,2020-09-04T00:00:00Z,09/03 20:00,2569,5326,2020-09-04T00:00:00Z,592831,,,81910,2401,168,,,27468,95,,,,,,,33480,,28,539,9456,597399,597399,11,0,7462d5eeb04e220477a952c71c8c9d3625fc2e2d,0,0,0,0,0,
20200904,MS,85939,501465,,,587404,823,789,5326,178,,115,,67918,A+,9/3/2020 00:00,2020-09-03T00:00:00Z,09/02 20:00,2558,5326,2020-09-03T00:00:00Z,582297,,,81530,2394,164,,,27057,95,,,,,,,32271,,28,823,0,587404,587404,22,0,9714c44d55e3257fd55fdd1f428c7ce091a21f55,0,0,0,0,0,
20200903,MS,85116,501465,,,586581,4995,812,5326,176,,110,,67918,A+,9/2/2020 00:00,2020-09-02T00:00:00Z,09/01 20:00,2536,5326,2020-09-02T00:00:00Z,582297,,,80832,2373,163,,,27057,95,,,,,,,32271,,28,751,4244,586581,586581,10,0,579fa2f7fe74c2cc5fdd11a4c6f155c0f0edf2c7,0,0,0,0,0,
20200902,MS,84365,497221,,,581586,4069,856,5326,190,,111,,67918,A+,9/1/2020 00:00,2020-09-01T00:00:00Z,08/31 20:00,2526,5326,2020-09-01T00:00:00Z,577414,,,80193,2364,162,,,26774,95,,,,,,,31722,,28,781,3288,581586,581586,33,0,bb9e45ddbcea2b610e233344ff24fd5bab742c37,0,0,0,0,0,
20200901,MS,83584,493933,,,577517,3652,798,5326,196,,117,,67918,A+,9/1/2020 00:00,2020-09-01T00:00:00Z,08/31 20:00,2493,5326,2020-09-01T00:00:00Z,573583,,,79650,2337,156,,,26337,95,,,,,,,31360,,28,634,3018,577517,577517,20,0,eed43116a920d1a13a7ce340cb6b814273d100a4,0,0,0,0,0,
20200831,MS,82950,490915,,,573865,4701,802,5326,207,,121,,67918,A+,8/31/2020 00:00,2020-08-31T00:00:00Z,08/30 20:00,2473,5326,2020-08-31T00:00:00Z,570080,,,79165,2319,154,,,25554,95,,,,,,,31261,,28,274,4427,573865,573865,32,26,a13af42eb8d2f83466d8f2f0699f39952d8684bc,0,0,0,0,0,
20200830,MS,82676,486488,,,569164,647,819,5300,215,,111,,62707,A+,8/30/2020 00:00,2020-08-30T00:00:00Z,08/29 20:00,2441,5300,2020-08-30T00:00:00Z,564933,,,78904,2294,147,,,25255,95,,,,,,,30859,,28,647,0,569164,569164,14,0,f5bfffa5c9e160b16e12e2749ae6d0930201c38a,0,0,0,0,0,
20200829,MS,82029,486488,,,568517,5635,819,5300,215,,111,,62707,A+,8/28/2020 19:00,2020-08-28T19:00:00Z,08/28 15:00,2427,5300,2020-08-28T19:00:00Z,564933,,,78445,2281,146,,,25255,95,,,,,,,30859,,28,735,4900,568517,568517,14,21,b3fcab4d2117210e1f2208a4679fd980c26cd82e,0,0,0,0,0,
20200828,MS,81294,481588,,,562882,6244,825,5279,203,,108,,62707,A+,8/27/2020 19:00,2020-08-27T19:00:00Z,08/27 15:00,2413,5279,2020-08-27T19:00:00Z,559410,,,77822,2269,144,,,25000,95,,,,,,,28733,,28,599,5645,562882,562882,14,12,402825592a6665df6674a66a9351ed6666c511fb,0,0,0,0,0,
20200827,MS,80695,475943,,,556638,4848,827,5267,230,,125,,62707,A+,8/26/2020 19:00,2020-08-26T19:00:00Z,08/26 15:00,2399,5267,2020-08-26T19:00:00Z,553266,,,77323,2256,143,,,24653,95,,,,,,,25042,,28,585,4263,556638,556638,26,33,6e2cc942bdab7f5aecc4601e7b1b19b207cdcfed,0,0,0,0,0,
20200826,MS,80110,471680,,,551790,4529,878,5234,232,,119,,62707,A+,8/24/2020 19:00,2020-08-24T19:00:00Z,08/24 15:00,2373,5234,2020-08-24T19:00:00Z,548597,,,76917,2234,139,,,24384,95,,,,,,,24363,,28,904,3625,551790,551790,58,26,983e951c68f11e838112f3bbe67e11d69f6fcb68,0,0,0,0,0,
20200825,MS,79206,468055,,,547261,4599,920,5208,234,,124,,62707,A+,8/24/2020 19:00,2020-08-24T19:00:00Z,08/24 15:00,2315,5208,2020-08-24T19:00:00Z,544283,,,76228,2201,114,,,24188,95,,,,,,,23678,,28,801,3798,547261,547261,67,29,c37a911c3c37d05c4972fd4f26f5d56a87a1609a,0,0,0,0,0,
20200824,MS,78405,464257,,,542662,8414,903,5179,237,,127,,56577,A+,8/23/2020 19:00,2020-08-23T19:00:00Z,08/23 15:00,2248,5179,2020-08-23T19:00:00Z,539828,,,75571,2147,101,,,23899,95,,,,,,,22904,,28,511,7903,542662,542662,8,30,d8b74c5fcb62ad63e01bf7fff3bfa617d2701348,0,0,0,0,0,
20200823,MS,77894,456354,,,534248,626,982,5149,259,,148,,56577,A+,8/22/2020 00:00,2020-08-22T00:00:00Z,08/21 20:00,2240,5149,2020-08-22T00:00:00Z,530974,,,75176,2139,101,,,22862,95,,,,,,,,,28,626,0,534248,534248,3,0,d88feead1b14905ccc45cb268eaf81d0e6180ef0,0,0,0,0,0,
20200822,MS,77268,456354,,,533622,3820,982,5149,259,,148,,56577,A+,8/21/2020 19:00,2020-08-21T19:00:00Z,08/21 15:00,2237,5149,2020-08-21T19:00:00Z,530974,,,74620,2136,101,,,22862,95,,,,,,,,,28,945,2875,533622,533622,23,22,b27036c6a1adfb61927a1d504dd64412a4be54c0,0,0,0,0,0,
20200821,MS,76323,453479,,,529802,2176,997,5127,264,,152,,56577,A+,8/20/2020 19:00,2020-08-20T19:00:00Z,08/20 15:00,2214,5127,2020-08-20T19:00:00Z,527305,,,73826,2119,95,,,22662,95,,,,,,,,,28,874,1302,529802,529802,24,30,69a52011fb9a8e58bf9abfef12985dcfdb710594,0,0,0,0,0,
20200820,MS,75449,452177,,,527626,894,1025,5097,276,,176,,56577,A+,8/19/2020 19:00,2020-08-19T19:00:00Z,08/19 15:00,2190,5097,2020-08-19T19:00:00Z,522738,,,73085,2100,90,,,18516,95,,,,,,,,,28,894,0,527626,527626,27,34,e16d521e12795ded7e0c6e863d0ba6adef2256b5,0,0,0,0,0,
20200819,MS,74555,452177,,,526732,1348,1073,5063,286,,160,,56577,A+,8/18/2020 19:00,2020-08-18T19:00:00Z,08/18 15:00,2163,5063,2020-08-18T19:00:00Z,522738,,,72418,2077,86,,,18516,95,,,,,,,,,28,1348,0,526732,526732,35,38,681a47410de912dd334ac3f8e58e955b491bea9a,0,0,0,0,0,
20200818,MS,73207,452177,,,525384,795,1090,5025,284,,163,,56577,A+,8/17/2020 19:00,2020-08-17T19:00:00Z,08/17 15:00,2128,5025,2020-08-17T19:00:00Z,522738,,,71254,2046,82,,,18516,95,,,,,,,,,28,795,0,525384,525384,33,36,99a256cfbd92cfdd1462e65edfed7be4b0c5ed13,0,0,0,0,0,
20200817,MS,72412,452177,,,524589,4443,1081,4989,289,,168,,56577,A+,8/16/2020 19:00,2020-08-16T19:00:00Z,08/16 15:00,2095,4989,2020-08-16T19:00:00Z,522738,,,70561,2015,80,,,18516,95,,,,,,,,,28,276,4167,524589,524589,11,73,a15a8b5cb85a60fb3f2567bf5a2f1c0617f7b09e,0,0,0,0,0,
20200816,MS,72136,448010,,,520146,381,1126,4916,321,,176,,49836,A+,8/16/2020 00:00,2020-08-16T00:00:00Z,08/15 20:00,2084,4916,2020-08-16T00:00:00Z,518057,,,70350,2004,80,,,18253,95,,,,,,,,,28,381,0,520146,520146,4,0,c294da24e77ae7e1cd50cbc306585b8b94f1ba93,0,0,0,0,0,
20200815,MS,71755,448010,,,519765,8723,1126,4916,321,,176,,49836,A+,8/14/2020 19:00,2020-08-14T19:00:00Z,08/14 15:00,2080,4916,2020-08-14T19:00:00Z,518057,,,70047,2000,80,,,18253,95,,,,,,,,,28,825,7898,519765,519765,37,43,577451da6f65b22e07e936c423698437601bab49,0,0,0,0,0,
20200814,MS,70930,440112,,,511042,2616,1107,4873,312,,179,,49836,A+,8/13/2020 19:00,2020-08-13T19:00:00Z,08/13 15:00,2043,4873,2020-08-13T19:00:00Z,509380,,,69268,1965,78,,,17823,95,,,,,,,,,28,944,1672,511042,511042,32,26,4dfb4a1ca8068686bba0a75cbc0c6026fb10a87a,0,0,0,0,0,
20200813,MS,69986,438440,,,508426,612,1136,4847,318,,195,,49836,A+,8/12/2020 19:00,2020-08-12T19:00:00Z,08/12 15:00,2011,4847,2020-08-12T19:00:00Z,506353,,,68430,1942,69,,,17765,95,,,,,,,,,28,612,0,508426,508426,22,53,f16f1198cee95242d4a276e664a300179ded73d5,0,0,0,0,0,
20200812,MS,69374,438440,,,507814,3410,1148,4794,323,,195,,49836,A+,8/11/2020 19:00,2020-08-11T19:00:00Z,08/11 15:00,1989,4794,2020-08-11T19:00:00Z,506353,,,67913,1922,67,,,17765,95,,,,,,,,,28,1081,2329,507814,507814,45,56,d240d77676c8a981151dabf17b735d188532d796,0,0,0,0,0,
20200811,MS,68293,436111,,,504404,9811,1114,4738,325,,192,,49836,A+,8/10/2020 19:00,2020-08-10T19:00:00Z,08/10 15:00,1944,4738,2020-08-10T19:00:00Z,503050,,,66939,1879,65,,,17684,95,,,,,,,,,28,644,9167,504404,504404,32,58,2dfe4ed50da886ec0d0498ba2361ae0583b2c57c,0,0,0,0,0,
20200810,MS,67649,426944,,,494593,476,1074,4680,328,,196,,42391,A+,8/9/2020 19:00,2020-08-09T19:00:00Z,08/09 15:00,1912,4680,2020-08-09T19:00:00Z,492386,,,66334,1847,65,,,17226,95,,,,,,,,,28,476,0,494593,494593,16,74,83075528aaaac241a3bed0947d97c7d324d77c31,0,0,0,0,0,
20200809,MS,67173,426944,,,494117,527,1151,4606,334,,198,,42391,A+,8/7/2020 19:00,2020-08-07T19:00:00Z,08/07 15:00,1896,4606,2020-08-07T19:00:00Z,492386,,,65906,1832,64,,,17226,95,,,,,,,,,28,527,0,494117,494117,22,0,34ecf69b2cf58bd79d596471736632ef388c9796,0,0,0,0,0,
20200808,MS,66646,426944,,,493590,6378,1151,4606,334,,198,,42391,A+,8/7/2020 19:00,2020-08-07T19:00:00Z,08/07 15:00,1874,4606,2020-08-07T19:00:00Z,492386,,,65442,1812,62,,,17226,95,,,,,,,,,28,1210,5168,493590,493590,26,29,e3c1bcb6e4c837f52e7bd61ea2984b349de3370b,0,0,0,0,0,
20200807,MS,65436,421776,,,487212,4671,1136,4577,335,,191,,42391,A+,8/6/2020 19:00,2020-08-06T19:00:00Z,08/06 15:00,1848,4577,2020-08-06T19:00:00Z,486071,,,64295,1793,55,,,17096,95,,,,,,,,,28,1036,3635,487212,487212,23,66,6fc3806730d0bab545a6dfd6f3ee7708cb77a352,0,0,0,0,0,
20200806,MS,64400,418141,,,482541,4719,1184,4511,337,,193,,42391,A+,8/5/2020 19:00,2020-08-05T19:00:00Z,08/05 15:00,1825,4511,2020-08-05T19:00:00Z,481443,,,63302,1772,53,,,17031,95,,,,,,,,,28,956,3763,482541,482541,21,39,cbd8a90681f2e0e4ebba6e6b9c1d141a657b05da,0,0,0,0,0,
20200805,MS,63444,414378,,,477822,14031,1179,4472,329,,192,,42391,A+,8/4/2020 19:00,2020-08-04T19:00:00Z,08/04 15:00,1804,4472,2020-08-04T19:00:00Z,476762,,,62384,1754,50,,,17016,95,,,,,,,,,28,1245,12786,477822,477822,51,48,8ecfefe99d9bddf8c019c575eba88a237d33a5a7,0,0,0,0,0,
20200804,MS,62199,401592,,,463791,1074,1164,4424,314,,173,,42391,A+,8/3/2020 19:00,2020-08-03T19:00:00Z,08/03 15:00,1753,4424,2020-08-03T19:00:00Z,460594,,,61186,1705,48,,,16566,95,,,,,,,,,28,1074,0,463791,463791,42,44,9ff7ec9c6be044815439988f2a15c84c03b7609d,0,0,0,0,0,
20200803,MS,61125,401592,,,462717,572,1172,4380,302,,172,,42391,A+,8/2/2020 19:00,2020-08-02T19:00:00Z,08/02 15:00,1711,4380,2020-08-02T19:00:00Z,460594,,,60147,1664,47,,,16566,95,,,,,,,,,28,572,0,462717,462717,8,66,d9fb409fcfc7412c279d3cacdad64d21c01de28b,0,0,0,0,0,
20200802,MS,60553,401592,,,462145,672,1172,4314,302,,172,,35071,A+,7/31/2020 19:00,2020-07-31T19:00:00Z,07/31 15:00,1703,4314,2020-07-31T19:00:00Z,460594,,,59637,1657,46,,,16566,95,,,,,,,,,28,672,0,462145,462145,10,0,573b781f0f984e183d2a6001d5e8417e80532a06,0,0,0,0,0,
20200801,MS,59881,401592,,,461473,6968,1172,4314,302,,172,,35071,A+,7/31/2020 19:00,2020-07-31T19:00:00Z,07/31 15:00,1693,4314,2020-07-31T19:00:00Z,460594,,,59002,1648,45,,,16566,95,,,,,,,,,28,1134,5834,461473,461473,30,38,8d4c7b4322443a58373f77e6e5b46cd81388d17f,0,0,0,0,0,
20200731,MS,58747,395758,,,454505,4624,1229,4276,297,,176,,35071,A+,7/30/2020 19:00,2020-07-30T19:00:00Z,07/30 15:00,1663,4276,2020-07-30T19:00:00Z,453670,,,57912,1620,43,,,16378,95,,,,,,,,,28,1168,3456,454505,454505,52,63,762af1ac7db56cab292dfa8b1a96e9da4d9595ca,0,0,0,0,0,
20200730,MS,57579,392302,,,449881,6577,1245,4213,296,,177,,35071,A+,7/29/2020 19:00,2020-07-29T19:00:00Z,07/29 15:00,1611,4213,2020-07-29T19:00:00Z,449072,,,56770,1570,41,,,16284,95,,,,,,,,,28,1775,4802,449881,449881,48,61,d12b3f1ef4f688fd15d8a5b5eb5deea1dcb62987,0,0,0,0,0,
20200729,MS,55804,387500,,,443304,10171,1211,4152,296,,178,,35071,A+,7/28/2020 19:00,2020-07-28T19:00:00Z,07/28 15:00,1563,4152,2020-07-28T19:00:00Z,442546,,,55046,1524,39,,,16140,95,,,,,,,,,28,1505,8666,443304,443304,20,49,a1e9b67e77bac8ef44670372ba30b9d87274f20c,0,0,0,0,0,
